//upload from from www.nndc.bnl.gov/nudat2 using
//		curl https://www.nndc.bnl.gov/nudat2/reCenter.jsp -d z=%d -d n=%d -S -o data_z%d_n%d.html
//03/2019
//Z N spin parity
//
36 40 0+
37 40 3/2-
38 40 0+
39 40 (5/2+)
25 41 NA
26 41 (1/2-)
27 41 (7-)
28 41 9/2+
29 41 (6-)
30 41 1/2-
31 41 3-
32 41 9/2+
33 41 2-
34 41 5/2+
35 41 1-
36 41 5/2+
37 41 0(+)
38 41 3/2(-)
39 41 (4-)
40 41 (3/2-)
26 42 0+
27 42 7/2-
28 42 0+
29 42 3/2(-)
30 42 0+
31 42 3/2-
32 42 0+
33 42 3/2-
34 42 0+
35 42 3/2-
36 42 0+
37 42 5/2+
38 42 0+
39 42 (5/2+)
40 42 0+
41 42 (5/2+)
28 43 (9/2+)
29 43 (2)
30 43 (1/2)-
31 43 (3-)
32 43 1/2-
33 43 2-
34 43 1/2-
35 43 1+
36 43 1/2-
37 43 1+
38 43 1/2-
39 43 1+
40 43 (1/2-)
41 43 (1+,2+,3+)
42 43 (1/2-)
27 44 (7/2-)
28 44 0+
29 44 (3/2-)
30 44 0+
31 44 3/2-
32 44 0+
33 44 3/2-
34 44 0+
35 44 3/2-
36 44 0+
37 44 3/2-
38 44 0+
39 44 9/2+
40 44 0+
41 44 (9/2+)
42 44 0+
43 44 (9/2+)
28 45 (9/2+)
29 45 (1+,3+)
30 45 (7/2+)
31 45 2+
32 45 7/2+
33 45 2-
34 45 7/2+
35 45 1+
36 45 7/2+
37 45 1+
38 45 7/2+
39 45 (6+)
40 45 (7/2+)
41 45 (6+)
42 45 7/2+
43 45 (5+,6+,7+)
29 46 5/2(-)
30 46 0+
31 46 3/2-
32 46 0+
33 46 3/2-
34 46 0+
35 46 3/2-
36 46 0+
37 46 5/2-
38 46 0+
39 46 (1/2)-
40 46 0+
41 46 (1/2)-
42 46 0+
43 46 (9/2+)
44 46 0+
29 47 (3,4)
30 47 (7/2+)
31 47 2+
32 47 (1/2)-
33 47 1+
34 47 1/2-
35 47 5-
36 47 9/2+
37 47 2-
38 47 9/2+
39 47 4-
40 47 9/2+
41 47 (8+)
42 47 (9/2+)
43 47 1+
44 47 (9/2+)
45 47 (6+)
30 48 0+
31 48 3/2(-)
32 48 0+
33 48 3/2-
34 48 0+
35 48 3/2-
36 48 0+
37 48 5/2-
38 48 0+
39 48 1/2-
