10 |7 |0 | | |
10 |7 |0.84E3 |40 |(1+) |2.3 MEV 16
11 |7 |0.0 | |1/2+ |830 KEV 30
11 |7 |730 |70 |1/2- |0.6 MEV 1
11 |7 |1570 |80 | |100 KEV LT
11 |7 |2200 |70 |5/2+ |540 KEV 40
11 |7 |2860 |70 |3/2- |340 KEV 40
11 |7 |3.63E3 |10 |(5/2-) |220 KEV LT
11 |7 |4420 |70 |(5/2-) |
11 |7 |5.08E3 |12 |(3/2-) |100 KEV 60
12 |7 |0 | |1+ |11.000 MS 16
12 |7 |960 |12 |2+ |20 KEV LT
12 |7 |1191 |8 |2- |118 KEV 14
12 |7 |1800 |30 |1- |0.75 MEV 25
12 |7 |2439 |9 |0+ |68 KEV 21
12 |7 |3132 |8 |2+,3- |220 KEV 20
12 |7 |3558 |9 |(1)+ |220 KEV 25
12 |7 |4140 |10 |2-,4- |825 KEV 25
12 |7 |5348 |13 |3- |180 KEV 23
12 |7 |5600 |11 | |120 KEV 50
12 |7 |6400 |30 |(1-) |1200 KEV 30
12 |7 |7400 |50 |(1-) |1200 KEV 30
12 |7 |7684 |21 | |200 KEV 32
12 |7 |8446 |17 | |90 KEV 30
12 |7 |9035 |12 | |35 KEV LT
12 |7 |9.42E+3 |10 | |200 KEV AP
12 |7 |9800 |20 | |0.45 MEV 10
12 |7 |10300 |20 | |0.45 MEV 10
12 |7 |11000 |20 | |0.35 MEV 10
13 |7 |0.0 | |1/2- |9.965 M 4
13 |7 |2364.9 |6 |1/2+ |31.7 KEV 8
13 |7 |3502 |2 |3/2- |62 KEV 4
13 |7 |3547 |4 |5/2+ |47 KEV 7
13 |7 |6364 |9 |5/2+ |11 KEV
13 |7 |6886 |8 |3/2+ |115 KEV 5
13 |7 |7155 |5 |7/2+ |9.0 KEV 5
13 |7 |7376 |9 |5/2- |75 KEV 5
13 |7 |7900 | |3/2+ |1500 KEV AP
13 |7 |8918 |11 |1/2- |230 KEV
13 |7 |9000 | |9/2+ |280 KEV 30
13 |7 |9476 |8 |3/2- |30 KEV
13 |7 |1025E+1 |15 |(1/2+) |280 KEV AP
13 |7 |10360 | |5/2- |30 KEV
13 |7 |10360 | |7/2- |76 KEV
13 |7 |10833 |9 |1/2- |
13 |7 |11530 |12 |5/2+ |430 KEV 35
13 |7 |11700 |30 |5/2- |115 KEV 30
13 |7 |11740 |40 |3/2+ |240 KEV 30
13 |7 |11740 |50 |3/2- |530 KEV 80
13 |7 |11860 |40 |1/2+ |380 KEV 50
13 |7 |12130 |50 |7/2- |250 KEV 30
13 |7 |12558 |23 | |400 KEV GT
13 |7 |12937 |24 | |400 KEV GT
13 |7 |1350E+1 |20 |3/2+ |6500 KEV AP
13 |7 |14050 |20 |3/2+ |165 KEV 20
13 |7 |15064.6 |4 |3/2- |0.93 KEV 3
13 |7 |1530E+1 |20 |(3/2+) |350 KEV 150
13 |7 |15990 |30 |7/2+ |135 KEV 90
13 |7 |16000 | | |500 KEV AP
13 |7 |17500 | | |
13 |7 |18150 |30 |3/2+ |320 KEV 80
13 |7 |18170 |20 |1/2- |225 KEV 50
13 |7 |18406 |5 |3/2+ |66 KEV 8
13 |7 |18961 |10 |3/2-or7/2+ |23 KEV 5
13 |7 |19830 | |5/2- |1000 KEV
13 |7 |19880 | |7/2+ |750 KEV
13 |7 |20200 | |5/2- |1000 KEV
13 |7 |209E+2 |3 |1/2+ |1200 KEV
13 |7 |21400 | |5/2- |750 KEV
13 |7 |21700 | |3/2+ |
13 |7 |224E+2 |5 |1/2+ |
13 |7 |23000 | | |
13 |7 |23300 | |(3/2-) |400 KEV
13 |7 |23830 |50 |(3/2-) |350 KEV 50
13 |7 |23900 | |(11/2-) |20 KEV
13 |7 |24400 | | |700 KEV
13 |7 |24600 | | |120 KEV
13 |7 |2560E+1 |10 |(3/2)- |240 KEV 80
13 |7 |25900 | | |1000 KEV
13 |7 |26840 | | |
13 |7 |28000 | | |
13 |7 |31000 | | |
13 |7 |32000 | | |2000 KEV AP
14 |7 |0.0 | |1+ |STABLE
14 |7 |2312.798 |11 |0+ |68 FS 3
14 |7 |3948.10 |20 |1+ |4.8 FS 18
14 |7 |4915.1 |14 |0- |5.3 FS 10
14 |7 |5105.89 |10 |2- |4.35 PS 5
14 |7 |5691.44 |13 |1- |11 FS 6
14 |7 |5834.25 |14 |3- |8.30 PS 16
14 |7 |6203.5 |6 |1+ |111 FS 14
