4 |3 |0.0 | |2- |
4 |3 |320 | |1- |7.35 MEV
4 |3 |2080 | |0- |9.35 MEV
4 |3 |2850 | |1- |13.51 MEV
5 |3 |0.0 | |3/2- |1.23 MEV
6 |3 |0.0 | |1+ |STABLE
6 |3 |2186 |2 |3+ |24 KEV 2
6 |3 |3562.88 |10 |0+ |8.2 EV 2
6 |3 |4312 |22 |2+ |1.30 MEV 10
6 |3 |5366 |15 |2+ |541 KEV 20
6 |3 |5.65E3 |5 |1+ |1.5 MEV 2
6 |3 |15.8E3 | |3+ |17.8 MEV 8
6 |3 |17985 |25 |2- |3.012 MEV 7
6 |3 |21.5E3 | |0- |
6 |3 |23.E3 |2 |4+ |12. MEV 2
6 |3 |24779 |54 |3- |6.75 MEV 11
6 |3 |24890 |55 |4- |5.32 MEV 11
6 |3 |26590 |65 |2- |8.68 MEV 13
6 |3 |31.E3 | |(3+) |
7 |3 |0.0 | |3/2- |STABLE
7 |3 |477.612 |3 |1/2- |73 FS 2
7 |3 |4630 |9 |7/2- |93 KEV 8
7 |3 |6680 |50 |5/2- |0.88 MEV +20-10
7 |3 |7459.5 |10 |5/2- |89 KEV 7
7 |3 |9.67E+3 |10 |7/2- |400 KEV AP
7 |3 |9850 | |3/2- |1200 KEV AP
7 |3 |11240 |30 |3/2- |260 KEV 35
7 |3 |13700 | | |500 KEV AP
7 |3 |14700 | | |700 KEV AP
8 |3 |0.0 | |2+ |839.9 MS 9
8 |3 |980.80 |10 |1+ |8.2 FS 23
8 |3 |2255 |3 |3+ |32.3 KEV 57
8 |3 |3210 | |1+ |1000 KEV AP
8 |3 |5400 | |1+ |650 KEV AP
8 |3 |6.1E+3 |1 |(3) |1000 KEV AP
8 |3 |6530 |20 |4+ |35 KEV 15
8 |3 |7.1E+3 |1 | |400 KEV AP
8 |3 |9000 | | |6000 KEV AP
8 |3 |9670 |AP |1+ |1000 KEV AP
8 |3 |10822.2 |55 |0+ |12 KEV LT
9 |3 |0.0 | |3/2- |178.3 MS 4
9 |3 |2691 |5 |(1/2-) |
9 |3 |4301 |12 | |88 KEV 25
9 |3 |5380 |60 | |0.6 MEV 1
9 |3 |6430 |15 | 9/2 |40 KEV 20
9 |3 |16.0E3 |1 | |100 KEV LT
9 |3 |17.1E3 |2 | |0.8 MEV 3
9 |3 |18.9E3 |1 | |0.24 MEV 10
10 |3 |0 |25 |(1-,2-) |
10 |3 |210 |40 |1+ |100 KEV 70
10 |3 |470 |30 | |360 KEV 20
10 |3 |6.7E2 |20 |(2-) |0.1 MEV 1
10 |3 |1370 |80 |(2-,1-) |200 KEV 70
10 |3 |1600 |AP | |
10 |3 |23.3E2 |10 |(1+,3+) |1.2 MEV 4
10 |3 |2820 |70 |(1-,2+) |0.3 MEV 2
10 |3 |41.6E2 |10 | |120 KEV 80
10 |3 |46.0E2 |10 |(3-,2+) |0.2 MEV 1
10 |3 |52E2 |2 | |0.4 MEV AP
10 |3 |57E2 |1 | |200 KEV 100
11 |3 |0 | |3/2- |8.75 MS 14
11 |3 |1266 |42 | |0.53 MEV 15
11 |3 |2474 |54 | |1.26 MEV 30
11 |3 |3.70E3 |13 | |200 KEV LT
11 |3 |4.86E3 |60 | |100 KEV LT
11 |3 |6.23E3 |60 | |100 KEV LT
11 |3 |11.3E3 | | |
