121 |58 |0.0 | |(5/2) |1.1 S 1
122 |58 |0.0 | |0+ |
122 |58 |136.4 |5 |(2+) |
122 |58 |434.7 |7 |(4+) |
122 |58 |872.2 |9 |(6+) |
122 |58 |1428.7 |10 |(8+) |
122 |58 |2086.7 |15 |(10+) |
122 |58 |2830.7 |18 |(12+) |
122 |58 |3642.7 |20 |(14+) |
123 |58 |0.0 | |(5/2) |3.8 S 2
123 |58 |0+X | |(5/2+) |
123 |58 |0+Y | |(7/2+) |
123 |58 |0+Z | |(7/2-) |
123 |58 |270.70+Z |10 |(11/2-) |
123 |58 |273.00+X |10 |(9/2+) |
123 |58 |335.80+Y |10 |(11/2+) |
123 |58 |638.50+Z |15 |(15/2-) |
123 |58 |669.40+X |15 |(13/2+) |
123 |58 |788.90+Y |15 |(15/2+) |
123 |58 |1131.10+Z |18 |(19/2-) |
123 |58 |1176.60+X |18 |(17/2+) |
123 |58 |1347.10+Y |18 |(19/2+) |
123 |58 |1728.60+Z |20 |(23/2-) |
123 |58 |1781.20+X |20 |(21/2+) |
123 |58 |1995.20+Y |20 |(23/2+) |
123 |58 |2407.31+Z |23 |(27/2-) |
123 |58 |2466.6+X |3 |(25/2+) |
123 |58 |2715.11+Y |23 |(27/2+) |
123 |58 |3131.7+Z |3 |(31/2-) |
123 |58 |3211.6+X |11 |(29/2+) |
123 |58 |3456.1+Y |3 |(31/2+) |
123 |58 |3874.9+Z |4 |(35/2-) |
123 |58 |3958.6+X |15 |(33/2+) |
123 |58 |4210.7+Y |4 |(35/2+) |
123 |58 |4658.5+Z |5 |(39/2-) |
123 |58 |4778.6+X |18 |(37/2+) |
123 |58 |4994.1+Y |5 |(39/2+) |
123 |58 |5513.5+Z |11 |(43/2-) |
123 |58 |5833.1+Y |11 |(43/2+) |
124 |58 |0.0 | |0+ |6 S 2
124 |58 |141.90 |20 |2+ |0.88 NS 19
124 |58 |447.8 |3 |4+ |19 PS 6
124 |58 |891.9 |4 |6+ |
124 |58 |1450.7 |4 |8+ |
124 |58 |1849.8 |5 |(7-) |
124 |58 |2100.9 |5 |10+ |
124 |58 |2127.7 |5 |(9-) |
124 |58 |2183.9 |5 |(8+) |
124 |58 |2509.9 |5 |(11-) |
124 |58 |2600.6 |5 |(10+) |
124 |58 |2818.3 |5 |12+ |
124 |58 |2984.1 |5 |(13-) |
124 |58 |3072.5 |5 |(12+) |
124 |58 |3544.0 |6 |(15-) |
124 |58 |3544.6 |5 |14+ |
124 |58 |3592.8 |5 |(14+) |
124 |58 |4182.9 |6 |(16+) |
124 |58 |4189.3 |6 |(17-) |
124 |58 |4239.2 |6 |16+ |
124 |58 |4846.2 |6 |(18+) |
124 |58 |4916.7 |6 |(19-) |
124 |58 |4997.6 |6 |18+ |
124 |58 |5584.5 |6 |(20+) |
124 |58 |5724.2 |7 |(21-) |
124 |58 |5848.2 |7 |20+ |
124 |58 |6402.7 |7 |(22+) |
124 |58 |6611.2 |7 |(23-) |
124 |58 |6788.2 |7 |(22+) |
124 |58 |7304.7 |12 |(24+) |
124 |58 |7577.6 |7 |(25-) |
124 |58 |7818.2 |12 |(24+) |
124 |58 |8284.7 |16 |(26+) |
124 |58 |8620.7 |13 |(27-) |
124 |58 |8947.2 |16 |(26+) |
124 |58 |9334.7 |19 |(28+) |
124 |58 |9733.7 |16 |(29-) |
124 |58 |10177.2 |19 |(28+) |
124 |58 |10483.7 |21 |(30+) |
124 |58 |10921.7 |19 |(31-) |
124 |58 |11502.2 |21 |(30+) |
124 |58 |11734.7 |24 |(32+) |
125 |58 |0.0 | |(7/2-) |9.7 S 3
125 |58 |0+X | |(7/2-) |
125 |58 |93.6 |4 |(1/2+) |
125 |58 |93.8+X |5 |(9/2-) |
125 |58 |116.9 |4 |(3/2+) |
125 |58 |134.65 |14 |(9/2-) |
125 |58 |135.77 |10 |(5/2+) |
125 |58 |266.9+X |6 |(11/2-) |
125 |58 |267.0 |3 |(5/2+) |
125 |58 |Y | |(9/2+) |
125 |58 |282.75 |15 |(7/2+) |
125 |58 |301.26 |19 |(11/2-) |
125 |58 |322.85 |21 |(7/2+) |
125 |58 |463.22 |19 |(9/2+) |
125 |58 |512.47 |21 |(13/2-) |
125 |58 |582.13 |24 |(9/2+) |
125 |58 |337.80+Y |20 |(13/2+) |
125 |58 |661.40 |21 |(11/2+) |
125 |58 |679.15 |20 |(11/2+) |
125 |58 |737.19 |22 |(15/2-) |
125 |58 |746.0+X |6 |(15/2-) |
125 |58 |912.79 |23 |(13/2+) |
125 |58 |1023.52 |25 |(13/2+) |
125 |58 |1026.8 |3 |(17/2-) |
125 |58 |785.1+Y |3 |(17/2+) |
125 |58 |1126.02 |23 |(15/2+) |
125 |58 |1144.2 |11 | |
125 |58 |1182.2 |3 |(15/2+) |
125 |58 |1292.78 |25 |(19/2-) |
125 |58 |1359.9+X |6 |(19/2-) |
125 |58 |1465.1 |3 |(17/2+) |
125 |58 |1570.1 |3 |(17/2+) |
125 |58 |1334.1+Y |4 |(21/2+) |
125 |58 |1657.3 |3 |(21/2-) |
125 |58 |1688.2 |3 |(19/2+) |
125 |58 |1780.2 |4 |(19/2+) |
125 |58 |1947.2 |3 |(23/2-) |
125 |58 |2083.7+X |7 |(23/2-) |
125 |58 |2100.6 |4 |(21/2+) |
125 |58 |1884.4+Y |4 |(25/2+) |
125 |58 |2189.7 |5 |(21/2+) |
125 |58 |2321.9 |3 |(23/2+) |
125 |58 |2340.3 |11 | |
125 |58 |2369.1 |3 |(25/2-) |
125 |58 |2450.3 |4 |(23/2+) |
125 |58 |2657.3 |3 |(27/2-) |
125 |58 |2785.9 |4 |(25/2+) |
125 |58 |2536.8+Y |5 |(29/2+) |
125 |58 |2809.3 |7 |(25/2+) |
125 |58 |2900.7+X |9 |(27/2-) |
125 |58 |2969.0 |4 |(27/2+) |
125 |58 |3054.3 |3 |(29/2-) |
