7 |5 |0 | |(3/2-) |801 KEV 20
8 |5 |0.0 | |2+ |770 MS 3
8 |5 |769.5 |25 |1+ |35.6 KEV 6
8 |5 |2320 |20 |3+ |350 KEV 30
8 |5 |3.5E3 |5 |2- |8 MEV 4
8 |5 |10619 |9 |0+ |60 KEV LT
9 |5 |0.0 | |3/2- |0.54 KEV 21
9 |5 |1500 |AP | |1.2 MEV AP
9 |5 |2345 |11 |5/2- |81 KEV 5
9 |5 |2751 |25 |5/2+ |614 KEV 37
9 |5 |2.78E3 |16 |1/2- |3.13 MEV 20
9 |5 |4.8E+3 |1 | |1.2 MEV 2
9 |5 |6985 |50 |7/2- |2.18 MEV 15
9 |5 |11640 |50 |(7/2)- |780 KEV 45
9 |5 |12160 |40 | |455 KEV 20
9 |5 |14010 |70 | |0.39 MEV 11
9 |5 |14655.0 |25 |3/2- |0.377 KEV 38
9 |5 |14.70E+3 |18 |(5/2)- |1.35 MEV 20
9 |5 |15290 |40 | |
9 |5 |15580 |40 | |
9 |5 |16024 |25 | |180 KEV 16
9 |5 |16.71E3 |10 |(5/2+) |
9 |5 |17076 |4 | |22 KEV 5
9 |5 |17190 |25 | |113 KEV 24
9 |5 |17.54E3 |10 |(7/2+) |
9 |5 |17638 |10 | |71 KEV 7
9 |5 |18.6E3 |3 | |1000 KEV
9 |5 |20.7E3 |5 | |1.6 MEV 3
10 |5 |0.0 | |3+ |STABLE
10 |5 |718.380 |11 |1+ |0.7070 NS 34
10 |5 |1740.05 |4 |0+ |4.9 FS 21
10 |5 |2154.27 |45 |1+ |1.48 PS 14
10 |5 |3587.13 |48 |2+ |102 FS 7
10 |5 |4774.0 |5 |3+ |7.8 EV 12
10 |5 |5110.3 |6 |2- |0.978 KEV 66
10 |5 |5163.9 |6 |2+ |1.79 EV 40
10 |5 |5182 |8 |1+ |110 KEV 10
10 |5 |5919.5 |6 |2+ |5.82 KEV 6
10 |5 |6024.9 |5 |4+ |0.052 KEV 19
10 |5 |6129.1 |25 |3- |1.52 KEV 8
10 |5 |6560.1 |10 |(4)- |25.2 KEV 11
10 |5 |6875 |5 |1- |120 KEV 4
10 |5 |7004 |5 |3+ |98 KEV 6
10 |5 |7428 |5 |1- |94 KEV 9
10 |5 |7470 |4 |2+ |65 KEV 10
10 |5 |7479 |2 |2- |74 KEV 4
10 |5 |7559.9 |4 |0+ |2.65 KEV 18
10 |5 |7666 |27 |(1+) |247 KEV 19
10 |5 |7750 |30 |2- |210 KEV 60
10 |5 |7811 |17 |1- |260 KEV 30
10 |5 |7960 |70 | |285 KEV 91
10 |5 |8070 |50 |2+ |0.8 MEV 2
10 |5 |8680 | |(1+,2+) |220 KEV AP
10 |5 |8887 |3 |3- |96 KEV 4
10 |5 |8895 |1 |2+ |39 KEV 1
10 |5 |9580 |60 | |257 KEV 64
10 |5 |9700 | | |630 KEV AP
10 |5 |10825 |9 |(2+,3+,4+) |0.35 MEV 7
10 |5 |11511 |30 | |316 KEV 44
10 |5 |12564 |26 |(0+,1+,2+) |106 KEV 26
10 |5 |13494 |50 |(0+,1+,2+) |300 KEV 50
10 |5 |14.34E+3 |1 | |0.8 MEV 2
10 |5 |18.2E+3 |2 | |1.5 MEV 3
10 |5 |18430 | |2- |340 KEV
10 |5 |18800 | |2+,1+ |600 KEV LT
10 |5 |19290 | |2- |190 KEV 14
10 |5 |20.1E+3 |1 |1- |350 KEV 20
10 |5 |21100 | | |
10 |5 |23.1E+3 |1 | |
11 |5 |0 | |3/2- |STABLE
11 |5 |2124.693 |27 |1/2- |0.117 EV 4
11 |5 |4444.98 |7 |5/2- |0.55 EV 5
11 |5 |5020.30 |30 |3/2- |1.97 EV 7
11 |5 |6741.85 |8 |7/2- |0.030 EV 7
11 |5 |6791.80 |30 |1/2+ |0.39 EV 5
11 |5 |7285.51 |43 |5/2+ |1.14 EV 8
