45 |26 |0.0 | |(3/2+) |1.89 MS +49-21
46 |26 |0.0 | |0+ |13.0 MS 20
47 |26 |0.0 | |(7/2-) |21.8 MS 7
48 |26 |0.0 | |0+ |44 MS 7
49 |26 |0.0 | |(7/2-) |64.7 MS 3
49 |26 |90.0 |10 | |
49 |26 |153.0 |15 | |
50 |26 |0.0 | |0+ |155 MS 11
50 |26 |764.9 |3 |2+ |1.5 PS 3
50 |26 |1851.5 |5 |(4+) |
50 |26 |3159.3 |7 |(6+) |
50 |26 |3397.2 |9 |(4+) |
50 |26 |4786.4 |12 |(8+) |
50 |26 |6367.4 |16 |(10+) |
50 |26 |6994.4 |19 |(11+) |
50 |26 |8463 |61 |(6+) |
51 |26 |0.0 | |5/2- |305 MS 5
51 |26 |253.5 |5 |7/2- |
51 |26 |1146.5 |11 |9/2- |
51 |26 |1218 |10 | |
51 |26 |1516.5 |10 |11/2- |
51 |26 |1866 |13 | |
51 |26 |2063 |7 |(3/2+) |
51 |26 |2489 |8 |(1/2+) |
51 |26 |2953.4 |24 |13/2- |
51 |26 |3013 |9 | |
51 |26 |3127 |9 | |
51 |26 |3275.7 |24 |15/2- |
51 |26 |3310 |10 | |
51 |26 |3589.7 |24 |17/2- |1.99 NS +6-8
51 |26 |3964 |12 | |
51 |26 |4097.9 |25 |19/2- |
51 |26 |4456 |13 | |
51 |26 |5608 |3 |21/2- |
51 |26 |6492 |3 |23/2- |
51 |26 |7269 |3 |27/2- |48.3 PS 24
51 |26 |7933 |3 |(25/2-) |
51 |26 |11468 |7 |(29/2-) |
51 |26 |11712 |14 |(29/2-) |
51 |26 |12650 |11 |(31/2-) |
52 |26 |0.0 | |0+ |8.275 H 8
52 |26 |849.45 |10 |2+ |7.8 PS 10
52 |26 |2384.55 |17 |4+ |0.22 PS 5
52 |26 |2758.8 |7 |2+ |0.17 PS 5
52 |26 |3585.0 |3 |4+ |0.28 PS +21-7
52 |26 |4145.6 |20 |0+ |
52 |26 |4325.5 |3 |6+ |
52 |26 |4396.3 |3 |3- |
52 |26 |4456 |8 |2+ |
52 |26 |4850.6 |11 |(5-,6+) |0.5 PS +23-2
52 |26 |4872.2 |3 |6+ |0.21 PS 8
52 |26 |4896 |15 | |
52 |26 |5137.4 |3 |5- |
52 |26 |5328 |8 |4+ |
52 |26 |5363 |5 |0+ |
52 |26 |5439 |15 | |
52 |26 |5483 |20 |4+ |
52 |26 |5529 |20 |4+ |
52 |26 |5563 |8 |(3-) |
52 |26 |5654.5 |4 |6+ |
52 |26 |5718 |8 |0+ |
52 |26 |5792 |10 | |
52 |26 |5829 |5 |2+ |
52 |26 |5965 |15 |4+ |
52 |26 |6034 |5 |2+ |
52 |26 |6044 |5 |2+ |
52 |26 |6174 |15 |(6+) |
52 |26 |6231 |15 | |
52 |26 |6360.7 |4 |8+ |0.15 PS 5
52 |26 |6416 |5 |4+ |
52 |26 |6454 |15 | |
52 |26 |6483 |5 |2+ |
52 |26 |6493.1 |4 |8+ |0.18 PS 4
52 |26 |6531 |10 |3- |
52 |26 |6564 |8 | |
52 |26 |6634 |10 |(0+) |
52 |26 |6714 |8 |2+ |
52 |26 |6744 |15 | |
52 |26 |6772 |8 |(2+) |
52 |26 |6882 |5 |1- |
52 |26 |6927 |15 |0+ |
52 |26 |6958.0 |4 |12+ |45.9 S 6
52 |26 |7013 |5 |3- |
52 |26 |7124 |10 |(4+) |
52 |26 |7261 |15 |(6+) |
52 |26 |7289 |8 | |
52 |26 |7338 |10 | |
52 |26 |7381.9 |4 |10+ |
52 |26 |7463 |8 |2+ |
52 |26 |7510 |15 | |
52 |26 |7611 |10 |6+ |
52 |26 |7636 |15 |4+ |
52 |26 |7787 |10 | |
52 |26 |7817 |15 | |
52 |26 |7935 |10 |2+ |
52 |26 |8037 |12 |0+ |
52 |26 |8067 |8 | |
52 |26 |8097 |10 | |
52 |26 |8122 |15 | |
52 |26 |8146 |10 |3- |
52 |26 |8184 |10 | |
52 |26 |8207 |8 |(3-) |
52 |26 |8240 |10 | |
52 |26 |8327 |10 |(3-) |
52 |26 |8354 |5 |2+ |
52 |26 |8401 |8 |2+ |
52 |26 |8425 |15 | |
52 |26 |8461 |10 | |
52 |26 |8511 |8 |4+ |
52 |26 |8535 |5 |4+ |
52 |26 |8561 |5 |0+ |
52 |26 |8618 |8 | |
52 |26 |8661 |15 |(4+) |
52 |26 |8677 |10 | |
52 |26 |8727 |15 | |
52 |26 |8748 |10 |4+ |
52 |26 |8770 |10 |(3-) |
52 |26 |8832 |10 | |
52 |26 |8872 |10 | |
52 |26 |8900 |8 |(2+) |
52 |26 |8936 |10 | |
52 |26 |8962 |10 |(6+) |
52 |26 |8985 |10 | |
52 |26 |9044 |15 | |
52 |26 |9059 |15 | |
52 |26 |9130 |50 | |
52 |26 |9213 |8 | |
52 |26 |9279 |8 |4+ |
52 |26 |9311 |8 | |
52 |26 |9338 |10 | |
52 |26 |9357 |15 | |
52 |26 |9458 |10 | |
52 |26 |9497 |8 | |
52 |26 |9770 |50 | |
52 |26 |10006 |5 |(2+) |
52 |26 |10049 |10 | |
