81 |41 |0.0 | | |200 NS LT
82 |41 |0.0 | |(0+) |50 MS 5
82 |41 |418 | |(2+) |
82 |41 |1056 | |(4+) |
82 |41 |1180 | |(5+) |92 NS 17
83 |41 |0.0 | |(5/2+) |3.9 S 2
83 |41 |129.52 |16 |(7/2+) |
83 |41 |229.03 |19 |(3/2-) |
83 |41 |251.15 |16 |(9/2+) |
83 |41 |379.94 |24 |(5/2-) |
83 |41 |641.5 |3 |(7/2-) |
83 |41 |710.0 |3 |(11/2+) |
83 |41 |873.7 |3 |(13/2+) |
83 |41 |941.5 |4 |(9/2-) |
83 |41 |1325.2 |5 |(11/2-) |
83 |41 |1441.4 |6 |(15/2+) |
83 |41 |1720.9 |5 |(17/2+) |
83 |41 |1721.1 |7 |(13/2-) |
83 |41 |2236.2 |11 |(15/2-) |
83 |41 |2484.4 |21 |(19/2+) |
83 |41 |2689.1 |12 |(17/2-) |
83 |41 |2777.3 |7 |(21/2+) |
83 |41 |4009.3 |21 |(25/2+) |
83 |41 |5241 |3 |(29/2+) |
83 |41 |6664 |4 |(33/2+) |
84 |41 |0.0 | |(1+,2+,3+) |9.8 S 9
84 |41 |48.0 |5 |(3-,4-) |
84 |41 |65.0 |5 |(2+,3+) |
84 |41 |162.5 |4 |(4+,5+) |
84 |41 |205.0 |4 |(3-) |
84 |41 |217.5 |4 | |
84 |41 |306.0 |4 | |
84 |41 |337.7 |4 |(5-) |103 NS 19
84 |41 |358.3 |5 | |
84 |41 |501.7 |6 | |
84 |41 |565.7 |5 |(6-) |
84 |41 |570.2 |5 |(7+) |
84 |41 |574.0 |4 | |
84 |41 |673.7 |6 | |
84 |41 |770.7 |5 | |
84 |41 |809.1 |7 | |
84 |41 |865.2 |6 |(8+) |
84 |41 |923.9 |5 |(7-) |
84 |41 |1201.7 |6 |(9+) |
84 |41 |1205.6 |7 | |
84 |41 |1267.1 |5 |(8-) |
84 |41 |1281.0 |8 | |
84 |41 |1293.8 |8 | |
84 |41 |1535.1 |7 | |
84 |41 |1590.5 |8 | |
84 |41 |1707.4 |6 |(10+) |
84 |41 |1765.5 |6 |(9-) |
84 |41 |1991.2 |7 |(11+) |
84 |41 |2049.4 |8 | |
84 |41 |2099.6 |8 | |
84 |41 |2120.9 |6 |(10-) |
84 |41 |2527.8 |9 | |
84 |41 |2628.9 |9 | |
84 |41 |2774.5 |8 |(12+) |
84 |41 |2783.0 |8 |(11-) |
84 |41 |2986.5 |8 |(13+) |
84 |41 |3055.8 |10 | |
84 |41 |3113.5 |8 |(12-) |
84 |41 |3122.6 |10 | |
84 |41 |3851.7 |9 |(13-) |
84 |41 |3963.5 |8 | |
84 |41 |4041.9 |10 |(14+) |
84 |41 |4084.9 |9 |(14-) |
84 |41 |4086.1 |11 | |
84 |41 |4151.2 |9 |(15+) |
84 |41 |4748.6 |10 |(15-) |
84 |41 |5073.0 |10 |(16-) |
84 |41 |5376.9 |11 |(16+) |
84 |41 |5470.0 |10 |(17+) |
84 |41 |5822.4 |11 |(17-) |
84 |41 |5879.7 |11 | |
84 |41 |6239.6 |12 |(18-) |
84 |41 |6760.5 |13 |(18+) |
84 |41 |6903.1 |11 |(19+) |
84 |41 |6993.3 |15 |(19-) |
84 |41 |7218.0 |14 | |
84 |41 |7579.6 |13 |(20-) |
84 |41 |8394.7 |12 |(21+) |
84 |41 |8596.2 |15 | |
84 |41 |9093.0 |13 |(22-) |
85 |41 |0.0 | |(9/2+) |20.5 S 12
85 |41 |0+X | |(3/2-) |
85 |41 |0+Y | | |
85 |41 |0+Z | | |12 S 5
85 |41 |15.44+X |17 |(9/2+) |
85 |41 |69+Y | |(1/2-,3/2-) |3.3 S 9
85 |41 |134.15+X |5 |(5/2-) |
85 |41 |503.69+X |9 |(7/2-) |
85 |41 |649.79+X |17 |(13/2+) |
85 |41 |812.18+X |11 |(9/2-) |
85 |41 |1171.81+X |12 |(11/2-) |
85 |41 |1491.05+X |18 |(17/2+) |
85 |41 |1557.90+X |13 |(13/2-) |
85 |41 |1899.74+X |13 |(15/2-) |
85 |41 |2326.43+X |18 |(17/2-) |
85 |41 |2361.84+X |23 |(17/2) |
85 |41 |2487.05+X |18 |(21/2+) |
85 |41 |2649.87+X |15 |(19/2-) |
85 |41 |2780.1+X |4 | |
85 |41 |3180.45+X |22 |(21/2-) |
85 |41 |3510.94+X |19 |(25/2+) |
85 |41 |3522.32+X |16 |(23/2-) |
85 |41 |4178.6+X |3 |(25/2-) |
