114 |56 |0 | |0+ |0.43 S +30-15
115 |56 |0.0 | |(5/2+) |0.45 S 5
116 |56 |0 | |0+ |1.3 S 2
117 |56 |0.0 | |(3/2) |1.75 S 7
118 |56 |0 | |0+ |5.5 S 2
118 |56 |194.0 | |(2+) |
118 |56 |554.0 | |(4+) |
118 |56 |1042.8 | |(6+) |
118 |56 |1636.0 | |(8+) |
118 |56 |1658.2 | |(5-) |
118 |56 |2012.4 | |(7-) |
118 |56 |2312.0 | |(10+) |
118 |56 |2488.2 | |(9-) |
118 |56 |3051.0 | |(12+) |
118 |56 |3072.2 | |(11-) |
118 |56 |3756.2 | |(13-) |
118 |56 |3836 | |(14+) |
118 |56 |4531 | |(15-) |
118 |56 |4660 | |(16+) |
118 |56 |5376 | |(17-) |
118 |56 |5532 | |(18+) |
118 |56 |6446 | |(20+) |
119 |56 |0.0 | |(5/2+) |5.4 S 3
119 |56 |0+X | |(3/2+) |
119 |56 |0+Y | |(5/2-) |
119 |56 |54.2+X |3 |(5/2+) |
119 |56 |60.5+Y |3 |(7/2-) |
119 |56 |85.1+X |3 |(5/2+) |
119 |56 |174.5+Y |3 |(9/2-) |
119 |56 |177.7+X |2 |(7/2+) |
119 |56 |267.5+Y |3 |(11/2-) |
119 |56 |339.7+X |3 |(9/2+) |
119 |56 |518.4+Y |5 |(13/2-) |
119 |56 |523.9+X |4 |(11/2+) |
119 |56 |631.5+Y |4 |(15/2-) |
119 |56 |751.6+X |4 |(13/2+) |
119 |56 |990.8+X |4 |(15/2+) |
119 |56 |1021.0+Y |4 |(17/2-) |
119 |56 |1144.0+Y |5 |(19/2-) |
119 |56 |1276.3+X |5 |(17/2+) |
119 |56 |1562.4+X |5 |(19/2+) |
119 |56 |1649.0+Y |5 |(21/2-) |
119 |56 |1779.6+Y |5 |(23/2-) |
119 |56 |1894.7+X |5 |(21/2+) |
119 |56 |2222.3+X |5 |(23/2+) |
119 |56 |2365.1+Y |5 |(25/2-) |
119 |56 |2508.3+Y |6 |(27/2-) |
119 |56 |2583.9+X |5 |(25/2+) |
119 |56 |2952.0+X |6 |(27/2+) |
119 |56 |3109.5+Y |6 |(29/2-) |
119 |56 |3295.7+Y |6 |(31/2-) |
119 |56 |3315.6+X |6 |(29/2+) |
119 |56 |3720.5+X |7 |(31/2+) |
119 |56 |3837.2+Y |6 |(33/2-) |
119 |56 |4110.4+X |7 |(33/2+) |
119 |56 |4113.6+Y |7 |(35/2-) |
119 |56 |4516.7+X |7 |(35/2+) |
119 |56 |4616.3+Y |7 |(37/2-) |
119 |56 |4966.3+Y |7 |(39/2-) |
119 |56 |5007.2+X |7 |(37/2+) |
119 |56 |5375.1+X |8 |(39/2+) |
119 |56 |5501.8+Y |7 |(41/2-) |
119 |56 |5884.1+Y |8 |(43/2-) |
119 |56 |6003.8+X |8 |(41/2+) |
119 |56 |6288.9+X |8 |(43/2+) |
119 |56 |6496.1+Y |8 |(45/2-) |
119 |56 |6886.2+Y |9 |(47/2-) |
119 |56 |7063.1+X |8 |(45/2+) |
119 |56 |7231.5+X |9 |(47/2+) |
119 |56 |7592.2+Y |9 |(49/2-) |
119 |56 |7978.5+Y |9 |(51/2-) |
119 |56 |8220.1+X |9 |(51/2+) |
119 |56 |8779.5+Y |9 |(53/2-) |
119 |56 |9154.9+Y |10 |(55/2-) |
119 |56 |9279.6+X |10 |(55/2+) |
119 |56 |10039.2+Y |10 |(57/2-) |
119 |56 |10361.9+Y |14 |(59/2-) |
119 |56 |10419.5+X |10 |(59/2+) |
119 |56 |10421.2+Y |10 |(59/2-) |
119 |56 |11409.3+Y |10 |(61/2-) |
119 |56 |11570.1+Y |14 |(63/2-) |
119 |56 |11599.9+Y |17 |(63/2-) |
119 |56 |11648.0+X |11 |(63/2+) |
119 |56 |12807.6+Y |15 |(67/2-) |
119 |56 |12964.2+X |11 |(67/2+) |
119 |56 |14145.1+Y |15 |(71/2-) |
119 |56 |14361.8+X |12 |(71/2+) |
119 |56 |15674.3+Y |15 |(75/2-) |
119 |56 |15837.5+X |12 |(75/2+) |
119 |56 |17415.5+X |12 |(79/2+) |
119 |56 |17451.1+Y |16 |(79/2-) |
119 |56 |19082.3+X |13 |(83/2+) |
120 |56 |0.0 | |0+ |24 S 2
120 |56 |186.0 |10 |(2+) |
120 |56 |544.0 |15 |(4+) |
120 |56 |1040.2 |17 |(6+) |
120 |56 |1645 | |(8+) |
120 |56 |1763.8 |17 |(5-) |
120 |56 |2104.7 |17 |(7-) |
120 |56 |2336 | |(10+) |
120 |56 |2566.8 |19 |(9-) |
120 |56 |3083 | |(12+) |
120 |56 |3137.8 |21 |(11-) |
120 |56 |3814.8 |24 |(13-) |
120 |56 |3856 | |(14+) |
120 |56 |4244 | |(14+) |
120 |56 |4588 |3 |(15-) |
120 |56 |4656 | |(16+) |
120 |56 |5064 | |(16+) |
120 |56 |5434 |3 |(17-) |
120 |56 |5517 | |(18+) |
120 |56 |5876 | | |
120 |56 |6455 | |(20+) |
120 |56 |6688 | |(20+) |
120 |56 |7471 | |(22+) |
120 |56 |7569 | |(22+) |
120 |56 |8502 | |(24+) |
120 |56 |8602 | |(24+) |
120 |56 |9548 | |(26+) |
120 |56 |9786 | |(26+) |
120 |56 |10668 | |(28+) |
120 |56 |11016 | |(28+) |
120 |56 |11872 | |(30+) |
120 |56 |12339 | |(30+) |
120 |56 |13160 | |(32+) |
120 |56 |13743 | |(32+) |
120 |56 |14510 | |(34+) |
120 |56 |15897 | |(36+) |
120 |56 |17378 | |(38+) |
120 |56 |18956 | |(40+) |
120 |56 |20601 | |(42+) |
121 |56 |0.0 | |5/2(+) |29.7 S 15
121 |56 |134.42 |21 |(7/2+) |
121 |56 |139.36 |23 |(5/2-) |
121 |56 |176.0 |3 |(7/2-) |
121 |56 |213.3 |4 | |
121 |56 |236.6 |5 | |
121 |56 |274.0 |4 |(9/2-) |
121 |56 |303.87 |23 |(9/2+) |
121 |56 |372.2 |4 |(11/2-) |
121 |56 |379.40 |22 |(3/2+) |
121 |56 |502.7 |3 |(11/2+) |
121 |56 |558.9 |3 |(5/2+) |
121 |56 |617.6 |4 |(13/2-) |
121 |56 |733.9 |3 |(13/2+) |
121 |56 |747.2 |4 |(15/2-) |
121 |56 |774.6 |3 |(7/2+) |
121 |56 |990.5 |4 |(15/2+) |
121 |56 |1024.1 |5 |(9/2+) |
121 |56 |1133.8 |5 |(17/2-) |
121 |56 |1270.2 |5 |(19/2-) |
121 |56 |1274.1 |4 |(17/2+) |
121 |56 |1289.9 |5 |(11/2+) |
121 |56 |1581.7 |5 |(19/2+) |
121 |56 |1598.0 |6 |(13/2+) |
121 |56 |1783.7 |5 |(21/2-) |
121 |56 |1890.7 |6 |(15/2+) |
121 |56 |1904.6 |5 |(21/2+) |
121 |56 |1912.4 |6 |(23/2-) |
121 |56 |2248.3 |6 |(17/2+) |
121 |56 |2254.1 |7 |(23/2+) |
121 |56 |2519.9 |6 |(25/2-) |
121 |56 |2534.9 |7 |(19/2+) |
121 |56 |2600.0 |6 |(25/2+) |
121 |56 |2640.2 |7 |(27/2-) |
121 |56 |2978.9 |9 |(27/2+) |
121 |56 |3127.6 |9 |(23/2+) |
121 |56 |3246.4 |7 |(29/2-) |
121 |56 |3322.4 |8 |(29/2+) |
121 |56 |3413.9 |8 |(31/2-) |
121 |56 |3725.0 |10 |(31/2+) |
121 |56 |3752.2 |10 |(27/2+) |
121 |56 |3919.5 |8 |(33/2-) |
121 |56 |4049.8 |9 |(33/2+) |
121 |56 |4209.4 |8 |(35/2-) |
121 |56 |4471.0 |11 |(31/2+) |
121 |56 |4471.1 |11 |(35/2+) |
121 |56 |4664.1 |9 |(37/2-) |
121 |56 |4826.9 |10 |(37/2+) |
121 |56 |5041.7 |9 |(39/2-) |
121 |56 |5260.6 |12 |(39/2+) |
121 |56 |5525.1 |11 |(41/2-) |
121 |56 |5690.7 |11 |(41/2+) |
121 |56 |5932.5 |9 |(43/2-) |
121 |56 |6136.1 |12 |(43/2+) |
121 |56 |6497.9 |11 |(45/2-) |
121 |56 |6654.5 |12 |(45/2+) |
121 |56 |6895.9 |11 |(47/2-) |
121 |56 |7114.2 |13 |(47/2+) |
121 |56 |7719.8 |13 |(49/2+) |
121 |56 |7938.9 |12 |(51/2-) |
121 |56 |9064.9 |13 |(55/2-) |
122 |56 |0.0 | |0+ |1.95 M 15
122 |56 |195.90 |20 |2+ |297 PS 27
122 |56 |568.6 |3 |(4+) |
122 |56 |618.2 |4 |(2+) |
122 |56 |939.5 |3 | |
122 |56 |1081.6 |3 |(6+) |
122 |56 |1167.8 |4 |(3+) |
122 |56 |1205.2 |4 |(4+) |
122 |56 |1271.6 |11 | |
122 |56 |1604.4 |4 |(5+) |
122 |56 |1701.8 |4 |(8+) |
122 |56 |1883.0 |4 |(5-) |
122 |56 |2141.7 |4 |(7+) |
122 |56 |2204.9 |4 |(7-) |
122 |56 |2298.3 |4 |(6-) |
122 |56 |2395.7 |4 |(10+) |
122 |56 |2640.4 |4 |(9-) |
122 |56 |2663.8 |4 |(8-) |
122 |56 |2693.7 |9 |(6-) |
122 |56 |2705.2 |7 |(6-) |
122 |56 |2713.6 |7 |(7-) |
122 |56 |2766.5 |4 |(9+) |
122 |56 |2804.9 |8 |(7-) |
122 |56 |2955.8 |10 |(8-) |
122 |56 |3117.8 |11 |(10-) |
122 |56 |3121.5 |5 |(12+) |
122 |56 |3154.9 |11 |(9-) |
122 |56 |3181.0 |4 |(11-) |
122 |56 |3392.6 |12 |(10-) |
122 |56 |3452.3 |5 |(11+) |
122 |56 |3669.4 |13 |(11-) |
122 |56 |3700.8 |15 |(12-) |
122 |56 |3827.4 |6 |(13-) |
122 |56 |3835.9 |5 |(14+) |
122 |56 |3981.4 |13 |(12-) |
122 |56 |4325.4 |14 |(13-) |
122 |56 |4396.8 |18 |(14-) |
122 |56 |4571.8 |6 |(16+) |
122 |56 |4572.2 |7 |(15-) |
122 |56 |4697.3 |15 |(14-) |
122 |56 |5096.6 |15 |(15-) |
122 |56 |5180.8 |21 |(16-) |
122 |56 |5379.6 |7 |(18+) |
122 |56 |5397.1 |8 |(17-) |
122 |56 |5516.8 |16 |(16-) |
122 |56 |5963.0 |17 |(17-) |
122 |56 |6034.8 |23 |(18-) |
122 |56 |6269.4 |8 |(20+) |
122 |56 |6284.9 |9 |(19-) |
122 |56 |6424.4 |18 |(18-) |
122 |56 |6910.0 |20 |(19-) |
122 |56 |6963.8 |25 |(20-) |
122 |56 |7236.9 |14 |(21-) |
122 |56 |7252.4 |13 |(22+) |
122 |56 |7408.4 |20 |(20-) |
122 |56 |7930.0 |22 |(21-) |
122 |56 |7984 |3 |(22-) |
122 |56 |8258.9 |17 |(23-) |
122 |56 |8328.4 |17 |(24+) |
122 |56 |8467.4 |23 |(22-) |
122 |56 |9033.0 |24 |(23-) |
122 |56 |9084 |3 |(24-) |
122 |56 |9361.9 |20 |(25-) |
122 |56 |9496.4 |19 |(26+) |
122 |56 |9612.4 |25 |(24-) |
122 |56 |10749.5 |22 |(28+) |
122 |56 |0+X |1 |J |
122 |56 |X+267.0 |8 |J+1 |
122 |56 |X+547.0 |8 |J+2 |
122 |56 |X+835.0 |10 |J+3 |
122 |56 |X+1118.9 |11 |J+4 |
122 |56 |X+1405.2 |12 |J+5 |
122 |56 |X+1706.4 |13 |J+6 |
122 |56 |X+2026.6 |13 |J+7 |
122 |56 |X+2369.9 |14 |J+8 |
122 |56 |X+2736.8 |15 |J+9 |
122 |56 |X+3129.8 |15 |J+10 |
122 |56 |X+3546.8 |16 |J+11 |
122 |56 |X+3991.8 |17 |J+12 |
122 |56 |X+4457.8 |17 |J+13 |
122 |56 |X+4949.8 |18 |J+14 |
122 |56 |X+5463.8 |20 |J+15 |
122 |56 |X+6010.8 |21 |J+16 |
123 |56 |0.0 | |5/2(+) |2.7 M 4
123 |56 |92.50 |10 |(7/2-) |40 NS AP
123 |56 |120.95 |8 |(1/2+) |0.83 US 6
123 |56 |153.61 |7 |(3/2+) |
123 |56 |169.01 |6 |(7/2+) |
123 |56 |202.32 |12 |(9/2-) |
123 |56 |328.00 |6 |(5/2+) |
123 |56 |335.52 |12 |(11/2-) |
123 |56 |374.22 |8 |(9/2+) |
123 |56 |397.49 |7 |(7/2+) |
123 |56 |460.70 |15 |(9/2+) |
123 |56 |482.30 |8 | |
123 |56 |564.26 |13 | |
123 |56 |582.28 |14 |(13/2-) |
123 |56 |612.57 |9 |(11/2+) |
123 |56 |695.27 |8 |(9/2+) |
123 |56 |721.18 |12 | |
123 |56 |756.5 |5 |(15/2-) |
123 |56 |790.89 |13 |(11/2+) |
123 |56 |799.21 |13 | |
123 |56 |878.3 |7 |(13/2+) |
123 |56 |1090.95 |10 | |
123 |56 |1136.3 |5 |(17/2-) |
123 |56 |1172.8 |8 |(15/2+) |
123 |56 |1325.4 |7 |(19/2-) |
123 |56 |1483.4 |9 |(17/2+) |
123 |56 |1820.2 |10 |(19/2+) |
123 |56 |1831.1 |8 |(21/2-) |
123 |56 |2019.5 |9 |(23/2-) |
123 |56 |2107.3 |11 |(21/2+) |
123 |56 |2518.2 |12 |(23/2+) |
123 |56 |2616.6 |10 |(25/2-) |
