85 |43 |0 | | |100 NS LT
86 |43 |0 | |(0+) |55 MS 7
86 |43 |593 | |(2+) |
86 |43 |1174 | |(3,4+) |
86 |43 |1443 | |(4+) |
86 |43 |1524 | |(6+) |1.10 US 14
87 |43 |0 | |(9/2+) |2.2 S 2
87 |43 |712 | |(13/2+) |
87 |43 |1599 | |(17/2+) |
88 |43 |X | |(5+,6+,7+) |6.4 S 8
88 |43 |Y | |(2+,3+) |5.8 S 2
88 |43 |Z | | |
88 |43 |W | | |
88 |43 |Z+20.9 |3 | |
88 |43 |W+95 | | |146 NS 12
88 |43 |Z+311.6 |1 |J |
88 |43 |Z+677.0 |2 |J+1 |
88 |43 |Z+1193.9 |3 |J+2 |
88 |43 |Z+1538.1 |4 |J+3 |
88 |43 |Z+2292.7 |5 |J+4 |
88 |43 |Z+2567.0 |5 |J+5 |
88 |43 |Z+3660.1 |7 |J+7 |
88 |43 |Z+4912.9 |9 |J+9 |
89 |43 |0.0 | |(9/2+) |12.8 S 9
89 |43 |62.6 |5 |(1/2-) |12.9 S 8
89 |43 |179.2 |1 |(7/2+) |
89 |43 |790.0 |4 |(5/2-) |
89 |43 |795.9 |1 |(13/2+) |8.3 PS LT
89 |43 |998.3 |2 |(7/2-) |
89 |43 |1101.3 |2 |(11/2+) |
89 |43 |1331.9 |3 |(9/2-) |
89 |43 |1682.1 |2 |(11/2-) |
89 |43 |1731.8 |2 |(17/2+) |9.0 PS LT
89 |43 |1896.9 |2 |(13/2-) |
89 |43 |2031.9 |2 |(17/2+) |
89 |43 |2043.6 |3 |(15/2+) |
89 |43 |2320.5 |2 |(17/2-) |
89 |43 |2427.1 |2 |(21/2+) |26 PS LT
89 |43 |2530.5 |3 |(17/2-) |
89 |43 |2923.8 |3 |(19/2-) |
89 |43 |3103.5 |2 |(23/2+) |
89 |43 |3112.8 |2 |(21/2-) |
89 |43 |3217.7 |2 |(25/2+) |
89 |43 |3311.4 |4 |(21/2-) |
89 |43 |4065.2 |2 |(25/2-) |
89 |43 |4224.0 |3 |(25/2-) |
89 |43 |4243.2 |2 |(29/2+) |
89 |43 |4713.6 |3 |(27/2-) |
89 |43 |4942.3 |3 |(29/2-) |
89 |43 |5113.8 |3 |(29/2-) |
89 |43 |5329.2 |2 |(33/2+) |
89 |43 |5332.1 |3 |(31/2-) |
89 |43 |5650.9 |3 |(33/2-) |
89 |43 |6190.5 |3 |(35/2+) |
89 |43 |6413.7 |3 |(35/2-) |
89 |43 |6545.9 |3 |(37/2+) |
89 |43 |6612.0 |4 |(37/2-) |
89 |43 |7011.3 |3 |(37/2+) |
89 |43 |7402.1 |3 |(39/2+) |
89 |43 |7765.7 |4 |(41/2-) |
89 |43 |7772.0 |4 |(41/2+) |
89 |43 |9109.8 |7 |(45/2+) |
89 |43 |9163.2 |6 |(45/2-) |
89 |43 |X | |J  (35/2-) |
89 |43 |1149.2+X |3 |J+2 |
89 |43 |2408.1+X |4 |J+4 |
89 |43 |3792.4+X |4 |J+6 |
89 |43 |5313.6+X |4 |J+8 |
89 |43 |6981.7+X |4 |J+10 |
