117 |57 |0.0 | |(3/2+,3/2-) |23.5 MS 26
117 |57 |151 |12 |(9/2+) |10 MS 5
120 |57 |0.0+X | | |2.8 S 2
121 |57 |0.0 | | |5.3 S 2
121 |57 |X | |(11/2-) |
121 |57 |251.0+X |10 |(15/2-) |
121 |57 |668.0+X |15 |(19/2-) |
121 |57 |1229.0+X |18 |(23/2-) |
121 |57 |1912.0+X |20 |(27/2-) |
121 |57 |2695.0+X |23 |(31/2-) |
121 |57 |3562.0+X |25 |(35/2-) |
121 |57 |4504+X |3 |(39/2-) |
121 |57 |5515+X |3 |(43/2-) |
121 |57 |6588+X | |(47/2-) |
121 |57 |7718+X | |(51/2-) |
121 |57 |Y | |(9/2+) |
121 |57 |204.0+Y |8 |(11/2+) |
121 |57 |438.0+Y |8 |(13/2+) |
121 |57 |701.0+Y |10 |(15/2+) |
121 |57 |990.0+Y |11 |(17/2+) |
121 |57 |1304.0+Y |12 |(19/2+) |
121 |57 |1640.0+Y |13 |(21/2+) |
121 |57 |1996.0+Y |13 |(23/2+) |
121 |57 |2371.0+Y |14 |(25/2+) |
121 |57 |2757.0+Y |15 |(27/2+) |
122 |57 |0.0 | | |8.6 S 5
123 |57 |0.0 | | |17 S 3
123 |57 |0+X | |(5/2+) |
123 |57 |0+Y | |(9/2+) |
123 |57 |35.4+X |3 |(3/2+) |
123 |57 |39.5+X |4 |(11/2-) |
123 |57 |209.59+Y |16 |(11/2+) |
123 |57 |224.40+X |20 |(7/2+) |
123 |57 |270.3+X |4 |(15/2-) |
123 |57 |449.12+Y |16 |(13/2+) |
123 |57 |549.3+X |3 |(11/2+) |
123 |57 |673.6+X |4 |(19/2-) |
123 |57 |716.25+Y |19 |(15/2+) |
123 |57 |957.1+X |5 |(15/2-) |
123 |57 |987.4+X |4 |(15/2+) |
123 |57 |1008.33+Y |21 |(17/2+) |
123 |57 |1223.6+X |5 |(23/2-) |
123 |57 |1322.66+Y |23 |(19/2+) |
123 |57 |1351.7+X |4 |(19/2-) |
123 |57 |1487.4+X |4 |(19/2+) |
123 |57 |1656.10+Y |25 |(21/2+) |
123 |57 |1735.2+X |7 |(21/2-) |
123 |57 |1797.6+X |6 |(21/2+) |
123 |57 |1855.9+X |4 |(23/2-) |
123 |57 |1894.3+X |5 |(27/2-) |
123 |57 |1979.4+X |5 |(23/2+) |
123 |57 |2005.5+Y |3 |(23/2+) |
123 |57 |2303.9+X |5 |(25/2-) |
123 |57 |2325.4+X |5 |(25/2+) |
123 |57 |2365.4+Y |3 |(25/2+) |
123 |57 |2466.2+X |5 |(27/2-) |
123 |57 |2519.0+X |5 |(27/2+) |
123 |57 |2662.4+X |5 |(31/2-) |
123 |57 |2725.2+Y |3 |(27/2+) |
123 |57 |2906.0+X |5 |(29/2+) |
123 |57 |2968.1+X |5 |(29/2-) |
123 |57 |3074.8+Y |3 |(29/2+) |
123 |57 |3152.6+X |6 |(31/2+) |
123 |57 |3173.0+X |5 |(31/2-) |
123 |57 |3417.4+Y |4 |(31/2+) |
123 |57 |3512.1+X |6 |(35/2-) |
123 |57 |3574.0+X |5 |(33/2+) |
