105 |52 |0 | |(5/2+) |0.62 US 7
105 |52 |150 |13 |(7/2+) |
106 |52 |0.0 |GE |0+ |70 US 17
106 |52 |664.8 |3 |(2+) |
106 |52 |1353.2 |4 |(4+) |
106 |52 |1646.2 |5 |(6+) |
106 |52 |2386.6 |7 |(8+) |
106 |52 |3127.0 |8 |(10+) |
107 |52 |0.0 | | |3.1 MS 1
107 |52 |90.3 |4 |(7/2+) |
107 |52 |721.0 |4 |(9/2+) |
108 |52 |0.0 | |0+ |2.1 S 1
108 |52 |625.20 |20 |2+ |
108 |52 |1289.0 |3 |4+ |
108 |52 |2047.9 |4 |6+ |
108 |52 |2443.4 |4 |5(-) |
108 |52 |2945.0 |4 |8+ |
108 |52 |2997.0 |4 |7(-) |
108 |52 |3644.4 |5 | |
108 |52 |3661.0 |4 |9(-) |
108 |52 |3886.2 |4 |10+ |
108 |52 |4491.1 |4 |11(-) |
108 |52 |4629.1 |5 | |
108 |52 |4909.1 |5 |12+ |
108 |52 |5294.9 |5 |13(-) |
108 |52 |5980.3 |5 |14+ |
108 |52 |6090.3 |5 |15(-) |
108 |52 |7128.6 |5 |17(-) |
108 |52 |7951.3 |6 | |
108 |52 |8067.3 |6 |19(-) |
108 |52 |8929.5 |6 | |
108 |52 |9327.2 |6 |(21-) |
108 |52 |9791.4 |7 | |
108 |52 |10545.8 |7 | |
109 |52 |0.0 | |(5/2+) |4.6 S 3
109 |52 |98.2 |3 |7/2+ |
109 |52 |265.5 |3 |5/2+ |
109 |52 |538.28 |24 |7/2+ |
109 |52 |690.5 |3 |9/2+ |
109 |52 |763.43 |23 |9/2+ |
109 |52 |772.5 |4 |11/2+ |
109 |52 |1089.9 |3 |11/2- |
109 |52 |1221.2 |7 |(11/2+) |
109 |52 |1352.2 |5 |13/2+ |
109 |52 |1532.1 |6 |15/2+ |
109 |52 |1584.5 |4 |15/2- |
109 |52 |1936.3 |9 |(15/2+) |
109 |52 |1951.0 |6 |(13/2-) |
109 |52 |2193.8 |5 |19/2- |
109 |52 |2385.7 |6 |19/2+ |
109 |52 |2497.9 |6 |(17/2-) |
109 |52 |2889.2 |6 |23/2- |
109 |52 |2927.8 |11 |(19/2+) |
109 |52 |3161.0 |6 |(21/2-) |
109 |52 |3427.7 |7 |23/2+ |
109 |52 |3778.8 |6 |27/2- |
109 |52 |3957.8 |7 |(25/2-) |
109 |52 |4462.9 |9 |(27/2+) |
109 |52 |4674.5 |7 |29/2+ |
109 |52 |4712.5 |7 |31/2- |
109 |52 |4844.6 |9 |(29/2-) |
109 |52 |4964.9 |10 | |
109 |52 |5199.8 |9 | |
109 |52 |5512.7 |11 | |
109 |52 |5552.0 |7 |33/2+ |
109 |52 |5614.5 |10 |(31/2+) |
109 |52 |5728.4 |7 |35/2- |
109 |52 |5793.6 |11 |(33/2-) |
109 |52 |5902.6 |12 | |
109 |52 |6355.1 |14 | |
109 |52 |6400.7 |8 |37/2+ |
109 |52 |6757.6 |9 |39/2- |
109 |52 |6801.7 |12 |(37/2-) |
109 |52 |7390.1 |8 |41/2+ |
109 |52 |7991.6 |13 |43/2- |
109 |52 |8109.8 |16 |(41/2-) |
109 |52 |8363.5 |10 |45/2+ |
109 |52 |9218.6 |17 |47/2- |
109 |52 |9411.5 |14 |(49/2+) |
109 |52 |9651.5 |12 |(49/2+) |
109 |52 |10882.5 |16 |(53/2+) |
109 |52 |12258.5 |19 |(57/2+) |
109 |52 |13751.5 |21 |(61/2+) |
110 |52 |0.0 | |0+ |18.6 S 8
110 |52 |657.2 |3 |2+ |
110 |52 |1401.8 |4 |4+ |
110 |52 |1578.3 |4 |(2+) |
110 |52 |1915.0 |4 |4+ |
110 |52 |2191.4 |4 |(4+) |
110 |52 |2225.9 |4 |6+ |
110 |52 |2439.9 |4 |6+ |
110 |52 |2519.7 |4 |6+ |
110 |52 |2797.7 |5 |(6+) |
110 |52 |3088.1 |5 |8+ |
110 |52 |3093.4 |5 |7+ |
110 |52 |3219.7 |5 |(7,8+) |
110 |52 |3287.7 |5 |8+ |
110 |52 |3346.3 |5 |8+ |
110 |52 |3507.0 |5 |7- |
110 |52 |3612.5 |5 |8- |
110 |52 |3735.0 |5 |9- |
110 |52 |3781.2 |5 |10+ |
110 |52 |4165.9 |5 |10- |
110 |52 |4352.7 |5 |11- |
110 |52 |4504.1 |5 |12+ |
110 |52 |4655.7 |5 |10+ |
110 |52 |4836.9 |5 |12- |
110 |52 |5080.4 |5 |13- |
110 |52 |5188.3 |5 |12+ |
110 |52 |5281.1 |5 |14+ |
110 |52 |5558.7 |5 |14- |
110 |52 |5866.2 |5 |15- |
110 |52 |5875.5 |5 |14+ |
110 |52 |6128.1 |12 |(16+) |
110 |52 |6541.2 |5 |16- |
110 |52 |6638.7 |5 |16+ |
110 |52 |6859.6 |5 |17- |
110 |52 |6901.4 |6 |16(+) |
110 |52 |6949.8 |6 |16+ |
110 |52 |7209.9 |6 |17(-) |
110 |52 |7582.4 |6 |18+ |
110 |52 |7584.8 |6 |18- |
110 |52 |7626.6 |6 |18(+) |
110 |52 |7725.1 |6 |16- |
110 |52 |7820.0 |6 |18+ |
110 |52 |7846.5 |6 |19- |
110 |52 |8110.0 |6 |17- |
110 |52 |8133.9 |6 |19(-) |
110 |52 |8344.8 |6 |20+ |
110 |52 |8439.2 |6 |20(+) |
110 |52 |8445.2 |6 |18- |
110 |52 |8590.4 |6 |20+ |
110 |52 |8699.9 |9 |20- |
110 |52 |8787.0 |6 |19- |
110 |52 |8791.6 |6 |(19)- |
110 |52 |8943.0 |6 |21- |
110 |52 |9164.1 |6 |20- |
110 |52 |9189.9 |7 |(21-) |
110 |52 |9228.8 |7 |22+ |
110 |52 |9409.7 |6 |22(+) |
110 |52 |9560.5 |6 |21- |0.37 PS +17-14
110 |52 |9622.4 |12 | |
110 |52 |9684.8 |7 |22+ |
110 |52 |9992.5 |6 |22- |0.24 PS +9-10
