98 |49 |0+X | | |32 MS +32-11
98 |49 |0+Y | | |1.2 S +12-4
99 |49 |0.0 | | |3.0 S 8
100 |49 |0.0 | |(6+) |5.8 S 2
100 |49 |0+X | |(5+) |
100 |49 |96+X | |(4+) |
100 |49 |237+X | |(3+) |
100 |49 |673+X | |(2+) |
100 |49 |1424+X | |(2+) |
100 |49 |2721+X | |1+ |
101 |49 |0.0 | |(9/2+) |15.1 S 3
101 |49 |1309.7 |3 |(13/2+) |
101 |49 |1651.5 |4 |(17/2+) |
101 |49 |2010.9 |5 |(19/2+) |
101 |49 |3258.8 |7 |(21/2+) |
101 |49 |4394.8 |12 |(23/2-) |
101 |49 |4781.6 |13 |(25/2-) |
101 |49 |4934.6 |7 |(23/2+) |
101 |49 |6074.2 |10 | |
102 |49 |0.0 | |(6+) |23.3 S 1
102 |49 |94 | |(4+) |
102 |49 |144.94 |18 |(7+) |
102 |49 |163 | |(3+) |
102 |49 |352.01 |23 |(7+) |
102 |49 |483 | |(2+) |
102 |49 |700 | |(3+) |
102 |49 |938 | |(2+) |
102 |49 |979.67 |23 |(8+) |
102 |49 |1270 | |(1+) |
102 |49 |1281.65 |22 |(9+) |
102 |49 |1315.3 |8 |(9+) |
102 |49 |1500.0 |4 |(9+) |
102 |49 |1521 | |1+ |
102 |49 |1546 | |1+ |
102 |49 |1663.3 |4 |(10+) |
102 |49 |1723.1 |3 |(10+) |
102 |49 |1808 | |(1+) |
102 |49 |1908 | |1+ |
102 |49 |1913.0 |4 |(11+) |
102 |49 |2039.0 |4 |(11+) |
102 |49 |2200 | |(1+) |
102 |49 |2702.0 |11 |(10,12) |
102 |49 |3063.1 |4 |(12+) |
102 |49 |3179.7 |4 |(12+) |
102 |49 |3679.0 |15 | |
102 |49 |3857.7 |4 |(13+) |
102 |49 |3940.8 |4 |(12-) |
102 |49 |4046.0 |5 |(12-) |
102 |49 |4118.9 |4 |(13-) |
102 |49 |4212.4 |5 |(13-) |
102 |49 |4237.6 |5 |(12-) |
102 |49 |4313.7 |5 |(12-) |
102 |49 |4341.0 |4 |(14-) |
102 |49 |4479.1 |4 |(13-) |
102 |49 |4732.8 |4 |(13+) |
102 |49 |4814.0 |5 |(14-) |
102 |49 |4893.9 |5 |(14-) |
102 |49 |4928.3 |5 |(13+) |
102 |49 |4957.3 |5 |(15-) |
102 |49 |5189.3 |10 | |
102 |49 |5191.7 |4 |(14+) |
102 |49 |5852.7 |4 |(15+) |
102 |49 |5978.0 |15 | |
102 |49 |6236.2 |4 |(16+) |
102 |49 |6483.3 |5 |(16-) |
102 |49 |6627.4 |5 |(17+) |
102 |49 |7415.4 |6 | |
102 |49 |7459.3 |5 |(17-) |
102 |49 |8175.0 |6 | |
102 |49 |8247.7 |6 | |
102 |49 |9058.6 |7 | |
103 |49 |0.0 | |(9/2)+ |65 S 7
103 |49 |631.7 |1 |(1/2-) |34 S 2
103 |49 |1077.59 |17 |(11/2+) |
103 |49 |1272.85 |16 |(13/2+) |
103 |49 |1355.80 |10 | |
103 |49 |1396.81 |10 | |
103 |49 |1428.91 |10 |(9/2+) |
103 |49 |1669.64 |18 | |
103 |49 |1795.3 |3 |(17/2+) |0.13 NS 2
103 |49 |1908.5 |5 | |
103 |49 |2025.0 |3 | |
103 |49 |2110.3 |4 |(19/2+) |
103 |49 |2148.92 |23 | |
103 |49 |2176.83 |14 | |
103 |49 |2209.2 |3 | |
103 |49 |2320.1 |6 | |
103 |49 |2812.7 |4 | |
103 |49 |2925.5 |4 |(21/2+) |
103 |49 |3247.9 |4 |(23/2+) |
103 |49 |3280.6 |3 | |
103 |49 |3462.1 |4 | |
103 |49 |3686.8 |5 |(25/2+) |
103 |49 |4192.4 |5 |(23/2-) |
103 |49 |4589.9 |5 |(25/2-) |
103 |49 |4810.8 |6 |(27/2+) |
103 |49 |5098.3 |6 |(25/2-) |
103 |49 |5342.6 |7 |(27/2-) |
103 |49 |5570.6 |6 |(27/2-) |
103 |49 |5703.8 |7 |(29/2-) |
103 |49 |5852.6 |6 |(29/2-) |
103 |49 |6192.0 |8 |(31/2-) |
103 |49 |6229.0 |7 |(31/2-) |
103 |49 |6303.4 |8 | |
104 |49 |0 | |(6+) |1.80 M 3
104 |49 |85.389 |10 |(7+) |
104 |49 |93.22 |10 |(5+) |
104 |49 |93.48 |10 |(3+) |15.7 S 5
104 |49 |213.011 |10 |(7+) |6.1 PS 3
104 |49 |226.19 |13 |(2+) |
104 |49 |241.34 |12 |(4+) |
104 |49 |396.06 |12 |(3+) |
104 |49 |738.19 |18 |(2+) |
104 |49 |933.63 |5 |(8+) |
104 |49 |1139.25 |23 |1+ |
104 |49 |1140.63 |6 |(7+) |
104 |49 |1344.25 |4 |(9+) |3.5 PS 7
104 |49 |1382.4 |5 |1+ |
104 |49 |1411.45 |4 |(9+) |
104 |49 |1441.6 |3 |1+ |
104 |49 |1499.7 | |(1+) |
104 |49 |1571.18 |14 |(9+) |
104 |49 |1586.60 |4 |(10+) |26.3 PS 14
104 |49 |1633.3 |4 |1+ |
104 |49 |1651.0 |4 |1+ |
104 |49 |1818.20 |9 |(8-) |
104 |49 |1879.76 |5 |(11+) |
104 |49 |1928.61 |14 |(10+) |
104 |49 |1944.02 |5 |(11+) |0.8 PS 3
104 |49 |2004.71 |8 |(9-) |
104 |49 |2031.20 |16 |(10+) |
104 |49 |2072.0 | |(1+) |
104 |49 |2415.2 |5 |(11+) |
104 |49 |2529.10 |10 |(10-) |3.4 PS LT
104 |49 |2696.17 |7 |(12+) |1.6 PS 2
104 |49 |2868.98 |12 |(12+) |
104 |49 |2985.00 |7 |(13+) |
104 |49 |3061.61 |11 |(13+) |
104 |49 |3102.64 |15 |(11-) |3.4 PS LT
104 |49 |3323.16 |12 |(13+) |
104 |49 |3560.65 |15 |(12-) |3.4 PS LT
104 |49 |3566.20 |15 |(12-) |0.40 PS 6
104 |49 |3817.17 |15 |(13-) |3.4 PS LT
104 |49 |3835.9 |3 |(12-) |
104 |49 |3965.54 |18 |(13-) |
104 |49 |4071.7 |4 |(13-) |
104 |49 |4103.04 |15 |(14-) |0.60 PS 5
104 |49 |4326.07 |19 |(14-) |
104 |49 |4437.71 |16 |(14+) |
104 |49 |4642.93 |16 |(15-) |0.7 PS 3
104 |49 |5203.88 |17 |(16-) |
104 |49 |5625.56 |20 |(17-) |
104 |49 |6152.69 |23 |(18-) |
105 |49 |0.0 | |9/2+ |5.07 M 7
105 |49 |674.08 |25 |(1/2-) |48 S 6
105 |49 |992.07 |17 |11/2+ |
105 |49 |1209.6 |4 | |
105 |49 |1281.72 |24 | |
105 |49 |1302.9 |5 | |
105 |49 |1341.63 |17 |13/2+ |
105 |49 |1415.9 |3 | |
105 |49 |1417.0 |3 | |
105 |49 |1465.9 |3 | |
105 |49 |1590.8 |4 | |
105 |49 |1826.3 |3 |17/2+ |416 PS 28
105 |49 |1881.5 |8 | |
105 |49 |1932.2 |5 | |
105 |49 |1942.4 |5 | |
105 |49 |1978.7 |6 | |
105 |49 |1984.5 |3 | |
105 |49 |1988.0 |11 | |
105 |49 |2097.8 |3 |19/2+ |2.61 PS 12
105 |49 |2222.1 |8 | |
105 |49 |2269.9 |11 | |
105 |49 |2311.6 |6 | |
105 |49 |2368.8 | | |
105 |49 |2370.3 |11 | |
105 |49 |2399.1 |11 | |
105 |49 |2426.2 |8 | |
105 |49 |2471.2 |8 | |
105 |49 |2517.4 |11 | |
105 |49 |2590.3 |4 | |
105 |49 |2625.7 |11 | |
105 |49 |2664.9 |11 | |
105 |49 |2752.4 |11 | |
105 |49 |2758.7 |8 | |
105 |49 |2771.1 | | |
105 |49 |2782.1 |4 | |
105 |49 |2937.9 |4 |21/2+ |0.52 PS 10
105 |49 |2958.2 |11 | |
105 |49 |2964.4 |8 | |
105 |49 |3024.6 |5 | |
105 |49 |3082.1 |8 | |
105 |49 |3112.4 |8 | |
105 |49 |3143.7 |7 | |
105 |49 |3158.4 |6 | |
105 |49 |3242.2 |11 | |
105 |49 |3262.2 |11 | |
105 |49 |3345.3 |4 |23/2+ |1.59 PS 28
105 |49 |3414.2 |5 | |
105 |49 |3435.6 | | |
105 |49 |3466.28 |10 | |
105 |49 |3471.5 |5 | |
105 |49 |3524.9 |11 | |
105 |49 |3573.1 | | |
105 |49 |3593.7 |8 | |
105 |49 |3626.8 |8 | |
105 |49 |3631.5 |4 |25/2+ |4.09 PS 14
105 |49 |3654.1 |4 |19/2- |1.4 PS LT
105 |49 |3699.8 |8 | |
105 |49 |3827.6 |4 |21/2- |0.55 PS 7
105 |49 |3952.1 |6 | |
105 |49 |3957.9 |4 |23/2- |1.73 PS 14
105 |49 |3971.2 |4 |21/2- |
105 |49 |4197.9 |11 | |
105 |49 |4310.2 |4 |23/2- |
105 |49 |4356.0 |4 |25/2- |1.4 PS LT
105 |49 |4490.1 |4 |29/2+ |0.97 PS 21
105 |49 |4953.9 |5 |25/2- |
105 |49 |5046.4 |4 |27/2- |0.35 PS LT
105 |49 |5249.9 |5 |29/2(+) |
105 |49 |5274.0 |4 |27/2- |
105 |49 |5354.9 |8 | |
105 |49 |5488.1 |4 |29/2- |1.04 PS 28
105 |49 |5620.2 |4 |29/2- |0.62 PS 14
105 |49 |5890.6 |4 |31/2- |
105 |49 |6002.8 |8 | |
105 |49 |6021.1 |4 |31/2- |
105 |49 |6125.5 |9 | |
105 |49 |6381.8 |5 |33/2- |
105 |49 |6586.1 |4 |33/2- |
105 |49 |7055.9 |5 |35/2- |
105 |49 |7106.4 |5 |(35/2-) |
105 |49 |7552.9 |5 |37/2- |
105 |49 |7739.8 |6 | |
105 |49 |7800.8 |8 |33/2(+) |
105 |49 |8096.8 |8 |35/2(+) |
105 |49 |8479.2 |8 |39/2- |
105 |49 |8552.4 |8 |37/2(+) |
105 |49 |8561.6 |10 | |
105 |49 |8916.5 |10 | |
105 |49 |9130.6 |9 |39/2(+) |
105 |49 |9297.4 |11 |41/2- |
105 |49 |9456.6 |11 |41/2(+) |
105 |49 |9646.4 |10 |41/2(+) |
105 |49 |10151.4 |14 |43/2(+) |
105 |49 |10196.4 |15 |43/2- |
105 |49 |10554.0 |12 |45/2(+) |
105 |49 |10823.4 |18 |45/2(+) |
105 |49 |11786.4 |20 |47/2(+) |
105 |49 |11840.1 |16 |49/2(+) |
105 |49 |13345.1 |19 |53/2(+) |
105 |49 |15283.1 |21 |57/2(+) |
106 |49 |0.0 | |7+ |6.2 M 1
106 |49 |28.6 |3 |(2)+ |5.2 M 1
106 |49 |123.2 |1 |(6,7,8,9+) |
106 |49 |147.18 |4 |(7+) |
106 |49 |151.1 |4 |(2)+ |
106 |49 |203.7 |4 |(3)+ |
106 |49 |223.60 |15 |(5) |
106 |49 |253.0 |4 |(3)+ |
106 |49 |306.2 |4 |(4) |
106 |49 |390.0 |3 |(6) |
106 |49 |506.3 |5 |(1+) |
106 |49 |753.3 |5 |(3,4) |
106 |49 |758.9 |4 |(6,7) |
106 |49 |820.52 |9 |(8+) |
106 |49 |893.0 |6 |1+ |
106 |49 |1117.62 |13 |(8+) |
106 |49 |1218.7 |9 |1+ |
106 |49 |1307.08 |7 |(9+) |
106 |49 |1406.82 |17 |(9+) |
106 |49 |1419.36 |5 |(8-) |
106 |49 |1602.2 |15 |1+ |
106 |49 |1628.30 |15 |(9-) |
106 |49 |1713.69 |20 |(10+) |
106 |49 |1925.3 |15 |1+ |
106 |49 |1956.96 |22 |(11+) |
106 |49 |2148.41 |15 |(10-) |
106 |49 |2174.21 |23 |(11+) |
106 |49 |2730.88 |15 |(11-) |
106 |49 |3182.19 |16 |(12-) |
106 |49 |3217.00 |17 |(12-) |
106 |49 |3456.93 |16 |(13-) |
106 |49 |3638.81 |21 |(13-) |
106 |49 |3783.23 |17 |(14-) |
106 |49 |4007.10 |23 |(14-) |
106 |49 |4331.58 |22 |(15-) |
106 |49 |4486.4 |3 |(15-) |
106 |49 |4980.3 |6 |(16-) |
106 |49 |5483.2 |7 |(17-) |
107 |49 |0.0 | |9/2+ |32.4 M 3
107 |49 |678.5 |3 |1/2- |50.4 S 6
107 |49 |1001.25 |25 |11/2+ |
107 |49 |1107.1 |4 |(3/2)- |
107 |49 |1129.3 |4 |(5/2)+ |
107 |49 |1166.1 |5 |(1/2)+ |
