29 |17 |0.0 | |(3/2+) |20 NS LT
30 |17 |0.0 | |(3+) |30 NS LT
31 |17 |0 | |3/2+ |190 MS 1
31 |17 |750 |AP |(1/2+) |
31 |17 |1746 |5 |(3/2,5/2,7/2)+ |
31 |17 |2436 |5 |(3/2,5/2,7/2)+ |
31 |17 |2611 |5 |(3/2,5/2,7/2) |
31 |17 |2687 |6 |(3/2,5/2,7/2)+ |
31 |17 |3641 |6 |(3/2,5/2,7/2) |
31 |17 |4044 |5 |(3/2,5/2,7/2)+ |
31 |17 |5382 |5 |(3/2,5/2,7/2)+ |
31 |17 |5617 |5 |(3/2,5/2,7/2)+ |
31 |17 |5756 |5 |(3/2,5/2,7/2)+ |
31 |17 |6526 |5 |(3/2,5/2,7/2)+ |
31 |17 |6660 |5 |(3/2,5/2,7/2)+ |
31 |17 |6833 |14 |(3/2,5/2,7/2) |
31 |17 |7378 |6 |(3/2,5/2,7/2)+ |
31 |17 |7488 |6 |(3/2,5/2,7/2)+ |
31 |17 |7594 |10 |(3/2,5/2,7/2) |
31 |17 |9447 |6 |(3/2,5/2,7/2)+ |
31 |17 |12314 |5 |5/2+ |
31 |17 |12539 |30 |(3/2,5/2,7/2)+ |
32 |17 |0 | |1+ |298 MS 1
32 |17 |89.9 |1 |(2)+ |
32 |17 |461.1 |1 |(0)+ |
32 |17 |1168.55 |13 |1+ |
32 |17 |1331.2 |5 |(2)+ |
32 |17 |1736.7 |6 |(3+) |
32 |17 |2131.1 |4 |(3)+ |
32 |17 |2209.5 |5 |(1+) |
32 |17 |2283.5 |5 |(2)+ |
32 |17 |2611 |5 |(1+) |
32 |17 |2675 |5 |(2+) |
32 |17 |2859 |4 |1+,2+,3+ |
32 |17 |2936 |5 |(3+) |
32 |17 |3055 |5 |2-,3-,4- |
32 |17 |3165 |4 |2-,3-,4- |
32 |17 |3283 |5 |1+,2+,3+ |
32 |17 |3694 |4 |(2,3) |
32 |17 |3772 |5 |1+ |
32 |17 |3.8E3 | |(6-) |
32 |17 |3878 |4 |(4,5) |
32 |17 |4001 |4 | |
32 |17 |4079 |4 |1+ |
32 |17 |4167 |20 |1+ |
32 |17 |4352 |5 |0+,1+ |
32 |17 |4439 |20 |1+ |
32 |17 |4581 |6 | |
32 |17 |4.7E3 | |(6-) |
32 |17 |4757 |9 |3+,4+,5+ |
32 |17 |4796 |10 |(1+) |
32 |17 |5018 |6 | |
32 |17 |5046.3 |3 |0+ |20 EV 5
32 |17 |5166 |5 |(5+,6+,7+) |
32 |17 |5302 |5 |1+ |
32 |17 |5427 |5 |1+ |
32 |17 |5578 |8 |(5+,6+,7+) |
32 |17 |5.6E3 | |(6-) |
32 |17 |5695 |5 |1+ |
32 |17 |5794 |5 |1+ |
32 |17 |5905 |7 | |
32 |17 |5990 |7 | |
32 |17 |6063 |5 |1+ |
32 |17 |6076 |8 |(5+,6+,7+) |
32 |17 |6178 |8 | |
32 |17 |6259 |8 |1+ |
32 |17 |6.3E3 | |(6-) |
32 |17 |6360 |15 |(5+,6+,7+) |
32 |17 |6528 |5 |1+ |
32 |17 |6599 |5 |1+ |
32 |17 |6680 |15 | |
32 |17 |6738 |5 |1+ |
32 |17 |6.8E3 | |(6-) |
32 |17 |6820 |15 | |
32 |17 |7330 |5 |1+ |
32 |17 |7.4E3 | |(6-) |
32 |17 |7467 |10 |1+ |
32 |17 |7507 |5 | |
32 |17 |7608 |5 |1+ |
32 |17 |7861 |8 |1+ |
32 |17 |8186 |10 |1+ |
32 |17 |830E1 |10 | |
32 |17 |8.4E3 | |(6-) |
32 |17 |860E1 |10 | |
32 |17 |9.2E3 | |(6-) |
32 |17 |9.8E3 | |(6-) |
32 |17 |1000E1 |10 | |
32 |17 |1030E1 |10 | |
33 |17 |0 | |3/2+ |2.511 S 4
33 |17 |810.55 |16 |1/2+ |1.2 PS 2
33 |17 |1986.3 |3 |5/2+ |55 FS 11
33 |17 |2352.0 |3 |3/2+ |70 FS 20
33 |17 |2685.4 |4 |(5/2)- |
33 |17 |2839.0 |3 |5/2+ |3 FS 1
33 |17 |2846.3 |3 |3/2- |0.7 FS LT
33 |17 |2975.4 |3 |7/2+ |60 FS 14
33 |17 |3816.3 |3 |5/2+ |
33 |17 |3971.2 |2 |3/2+ |5 KEV 3
33 |17 |3979.30 |19 |5/2- |
33 |17 |4099.4 |5 |(1/2+,3/2,5/2+) |
33 |17 |4112.27 |20 |3/2+ |3 KEV LT
33 |17 |4117.5 |6 |3/2- |9.8 KEV 15
33 |17 |4220 |80 | |
33 |17 |4439.0 |2 |1/2+ |2 KEV 1
33 |17 |4464.2 |4 |3/2+ |2 KEV LT
33 |17 |4517 |4 |1/2- |55 KEV 5
33 |17 |4746.2 |4 |5/2+ |
33 |17 |4775.4 |10 |7/2- |0.25 KEV 5
33 |17 |4835 |2 |3/2+ |
33 |17 |5001.9 |5 |3/2- |6 KEV 2
33 |17 |5084 |30 |1/2- |360 KEV 60
33 |17 |5090.1 |8 |7/2- |0.5 KEV LE
33 |17 |5105.5 |20 |3/2+ |1.5 KEV 5
33 |17 |5117 |15 |1/2- |283 KEV 30
33 |17 |5277.0 |6 |5/2- |0.34 KEV 6
33 |17 |5300 |2 |(3/2)+ |10 KEV LT
33 |17 |5374 |2 |5/2+ |0.44 KEV 8
33 |17 |5448 |1 |1/2+ |31 KEV 2
33 |17 |5548.4 |4 |1/2+ |105 EV 9
33 |17 |5551 |1 |7/2- |0.7 KEV 1
33 |17 |5650 |10 |3/2- |100 KEV 10
33 |17 |5694 |9 | |
33 |17 |5734 |3 |1/2+ |38 KEV 5
33 |17 |5869 |3 |1/2+,3/2+ |1.4 KEV 5
33 |17 |5879 |2 |5/2- |1.5 KEV 3
33 |17 |6149 |3 |5/2+ |0.4 KEV 1
33 |17 |6193 |3 |3/2- |1.0 KEV 2
33 |17 |6203 |3 |3/2+ |5 KEV 1
33 |17 |6247 |5 |(3/2-) |6.5 KEV 15
33 |17 |6255 |2 |1/2+ |6 KEV 3
33 |17 |6290 |3 |7/2- |3.0 KEV 5
