121 |59 |0.0 | |(3/2) |10 MS +6-3
124 |59 |0.0 | | |1.2 S 2
125 |59 |0.0 | | |3.3 S 7
125 |59 |0+X | |(3/2+) |
125 |59 |0+Y | |(7/2-) |
125 |59 |0+Z | |(9/2+) |
125 |59 |0+U | | |
125 |59 |0+V | | |
125 |59 |12.0+U |15 | |
125 |59 |104.7+X |13 |(7/2+) |
125 |59 |106.0+Y |10 |(11/2-) |
125 |59 |181.0+Z |8 |(11/2+) |
125 |59 |264.0+U |10 | |
125 |59 |343.0+Y |15 |(15/2-) |
125 |59 |347.0+X |10 |(7/2+) |
125 |59 |360.0+V |10 | |
125 |59 |389.0+Z |8 |(13/2+) |
125 |59 |615.3+X |13 |(11/2+) |
125 |59 |623.0+Z |10 |(15/2+) |
125 |59 |665.0+U |15 | |
125 |59 |694.0+V |15 | |
125 |59 |711.0+Y |18 |(19/2-) |
125 |59 |880.0+Z |11 |(17/2+) |
125 |59 |987.3+X |17 |(15/2+) |
125 |59 |1128.0+V |18 | |
125 |59 |1159.0+Z |12 |(19/2+) |
125 |59 |1199.0+Y |20 |(23/2-) |
125 |59 |1202.0+U |18 | |
125 |59 |1440.3+X |20 |(19/2+) |
125 |59 |1458.0+Z |13 |(21/2+) |
125 |59 |1648.0+V |20 | |
125 |59 |1775.0+Z |13 |(23/2+) |
125 |59 |1793.0+Y |23 |(27/2-) |
125 |59 |1860.0+U |20 | |
125 |59 |1957.3+X |22 |(23/2+) |
125 |59 |2110.0+Z |14 |(25/2+) |
125 |59 |2246.0+V |23 | |
125 |59 |2461.0+Z |15 |(27/2+) |
125 |59 |2481.0+Y |25 |(31/2-) |
125 |59 |2539.3+X |24 |(27/2+) |
125 |59 |2619.0+U |23 | |
125 |59 |2827.0+Z |16 |(29/2+) |
125 |59 |2918.0+V |25 | |
125 |59 |3197+X |3 |(31/2+) |
125 |59 |3209.0+Z |18 |(31/2+) |
125 |59 |3253+Y |3 |(35/2-) |
125 |59 |3457.0+U |25 | |
125 |59 |3605.0+Z |19 |(33/2+) |
125 |59 |3661+V |3 | |
125 |59 |3937+X |3 |(35/2+) |
125 |59 |4017.0+Z |21 |(35/2+) |
125 |59 |4105+Y |3 |(39/2-) |
125 |59 |4345+U |3 | |
125 |59 |4444.0+Z |21 |(37/2+) |
125 |59 |4473+V |3 | |
125 |59 |4762+X |3 |(39/2+) |
125 |59 |4891.0+Z |23 |(39/2+) |
125 |59 |5037+Y |3 |(43/2-) |
125 |59 |5262+U |3 | |
125 |59 |5351.0+Z |24 |(41/2+) |
125 |59 |5359+V |3 | |
125 |59 |5669+X |4 |(43/2+) |
125 |59 |5836.0+Z |25 |(43/2+) |
125 |59 |6047+Y |4 |(47/2-) |
125 |59 |6227+U |3 | |
125 |59 |6318+V |4 | |
125 |59 |6333+Z |3 |(45/2+) |
125 |59 |6652+X |4 |(47/2+) |
125 |59 |6850+Z |3 |(47/2+) |
125 |59 |7136+Y |4 |(51/2-) |
125 |59 |7389+Z |3 |(49/2+) |
125 |59 |7705+X |4 |(51/2+) |
125 |59 |8304+Y |4 |(55/2-) |
125 |59 |8824+X |4 |(55/2+) |
