# Calibration of CsI Rings 1-10 for Z=1 for Ta+Zn 39AMeV (simplified Parlog functional)
#    - this is the 5th campaign calibration with gain parameter a1
#      adjusted to fit data from E613.
#    - RING 1:
#      Uses fragments with Z=6,8,10,12 identified in Si-CsI maps.
#      E_CsI calculated from dE_Si for dE_Si>5 MeV
#      CsI with no calibrated Silicon detector are excluded,
#      as are detectors 0106, 0108
#      for which data did not permit a good fit with the simplified Parlog functional.
#    - RINGS 2-10:
#      the gain adjustment is obtained from the global scaling factor S_XY
#      used to adapt the 5th campaign grids to E613 R-L maps
#    - ALL RINGS:
#      this is the 5th campaign calibration, we apply the same ratio
#      to gain parameter a1 as for the Z>1 calibration.
#    i.e. A1_0 = 5th campaign Z>1 gain parameter
#    i.e. a1_0 = 5th campaign Z=1 gain parameter
#    i.e. A1_1 = new Z>1 gain parameter (see CsICalibZ2.dat)
#    i.e. a1_1 = new Z=1 gain parameter (in this file)
#      a1_1 = a1_0*(A1_1/A1_0)
   6   16   23.4928   0.010096   6.01   0.385
   6   17   19.2937   0.047092   6.01   0.385
   6   18   20.0803   0.070128   6.01   0.385
   6   19   24.0259   0.0001   6.01   0.385
   6   20   20.2496   0.111589   6.01   0.385
   6   21   20.1477   0.086877   6.01   0.385
   6   22   20.1144   0.04139   6.01   0.385
   6   23   16.8092   0.092631   6.00999   0.385
   6   24   21.2752   0.03329   6.00999   0.385
   7   1   27.8887   0.009317   6   0.385
   7   2   19.8311   0.040295   6.00996   0.385
   7   3   23.1782   0.059044   6.01   0.385
   7   4   18.4822   0.329959   6.00356   0.385
   7   5   24.3674   0.206112   6.00913   0.385
   7   6   22.5597   0.296316   6.01   0.385
   7   7   18.6676   0.256642   6.00977   0.385
   7   8   16.218   0.109672   6.00994   0.385
   7   9   17.3801   0.151337   6.00811   0.385
   7   10   17.0923   0.182862   6.01   0.385
   7   11   19.5389   0.085737   6.0074   0.385
   7   12   17.8901   0.228112   6.00854   0.385
   7   13   18.6964   0.076244   6.00885   0.385
   7   14   25.2799   0.165103   6.00994   0.385
   7   15   21.837   0.045147   6.01   0.385
   7   16   16.6977   0.077213   6.00943   0.385
   7   17   20.3841   0.108221   6.00986   0.385
   7   18   20.3087   0.144639   6.0094   0.385
   7   19   19.9324   0.031357   6.01   0.385
   7   20   17.945   0.079279   6.01   0.385
   7   21   21.3956   0.091788   6.01   0.385
   7   22   19.792   0.181613   6.00999   0.385
   7   23   24.12   0.056134   6   0.385
   7   24   25.6086   0.045764   6.00895   0.385
   8   1   21.9549   0.0001   6.00997   0.385
   8   2   22.2104   0.0001   6.01   0.385
   8   3   25.2698   0.023144   6.00994   0.385
   8   4   22.1277   0.054161   6.01   0.385
   8   5   29.2041   0.023881   6.00984   0.385
   8   6   24.269   0.038628   6.00526   0.385
   8   7   24.0686   0.133981   6.01   0.385
   8   8   22.9408   0.152325   6.01   0.385
   8   9   23.8441   0.119638   6.01   0.385
   8   10   21.5138   0.047482   6.01   0.385
   8   11   24.9491   0.050484   6.00994   0.385
   8   12   21.8788   0.018215   6.00892   0.385
   8   13   22.2971   0.0883   6.00999   0.385
   8   14   22.3057   0.027559   6.00999   0.385
   8   15   24.0471   0.100058   6.00998   0.385
   8   16   20.2364   0.036937   6.00996   0.385
   8   17   22.0902   0.035199   6.01   0.385
   8   18   26.7112   0.070739   6.01   0.385
   8   19   23.4967   0.026453   6.01   0.385
   8   20   20.8397   0.034603   6.00998   0.385
   8   21   27.2908   0.040069   6.01   0.385
   8   22   32.3068   0.0001   6.01   0.385
   8   23   21.9007   0.0001   6.01   0.385
   8   24   33.4093   0.0001   6.00995   0.385
   9   1   45.1035   0.0001   6   0.385
   9   2   28.9045   0.000771   6.00999   0.385
   9   3   31.0877   0.051542   6.00392   0.385
   9   4   39.3271   0.043361   6   0.385
   9   5   32.5918   0.062898   6.00999   0.385
   9   6   38.3322   0.091842   6.01   0.385
   9   7   31.3466   0.079095   6.01   0.385
   9   9   33.7037   0.034324   6.00105   0.385
   9   10   37.3578   0.08053   6.00994   0.385
   9   11   29.1746   0.009706   6.00981   0.385
   9   12   34.2214   0.000234   6.00998   0.385
   9   13   32.4788   0.033382   6.00999   0.385
   9   14   33.4249   0.015946   6.00995   0.385
   9   15   34.6555   0.016854   6.00971   0.385
   9   17   29.714   0.044924   6.00969   0.385
   9   18   35.8759   0.076022   6.00999   0.385
   9   19   29.3154   0.03156   6.01   0.385
   9   20   31.8615   0.011886   6.00999   0.385
   9   21   38.2866   0.060816   6.00999   0.385
   9   22   27.0688   0.015023   6.01   0.385
   9   23   28.0473   0.009592   6.00999   0.385
   9   24   22.4645   0.004969   6.01   0.385
   10   1   31.9551   0.126678   6.01   0.385
   10   2   43.5999   0.10494   6   0.385
   10   3   36.0745   0.281316   6.01   0.385
   10   4   29.3517   0.276294   6.01   0.385
   10   6   44.0327   0.453286   6.00998   0.385
   10   7   42.2034   0.400652   6.01   0.385
   10   8   37.109   0.297073   6.01   0.385
   10   9   37.3968   0.247341   6.01   0.385
   10   10   79.7   0.169345   6.00999   0.385
   10   11   48.7063   0.195444   6.01   0.385
   10   12   26.9072   0.14664   6.01   0.385
   10   13   49.467   0.301051   6.01   0.385
   10   14   42.3071   0.16909   6   0.385
   10   15   74.1613   0.264118   6   0.385
   10   16   45.7385   0.156956   6   0.385
   10   17   46.2028   0.201663   6.01   0.385
   10   18   42.4874   0.151709   6   0.385
   10   19   42.0532   0.249711   6.01   0.385
   10   20   46.965   0.125729   6.00967   0.385
   10   21   42.7003   0.209417   6   0.385
   10   22   26.1304   0.250632   6   0.385
   10   23   31.7653   0.229474   6   0.385
   10   24   45.4716   0.179553   6   0.385
