RunRange: 2-112
SILI_10_GG: 410.504
SILI_10_PG: 414.161
SILI_11_GG: 407.6
SILI_11_PG: 414.716
SILI_12_GG: 128.741
SILI_12_PG: 396.101
SILI_13_GG: 390.112
SILI_13_PG: 413.96
SILI_14_GG: 391.681
SILI_14_PG: 412.637
SILI_15_GG: 398.849
SILI_15_PG: 413.703
SILI_16_GG: 402.92
SILI_16_PG: 416.111
SILI_17_GG: 413.421
SILI_17_PG: 411.36
