RunRange: 532-1347
SI75_10_GG: 404.276
SI75_10_PG: 414.426
SI75_11_GG: 405.35
SI75_11_PG: 420.101
SI75_12_GG: 399.784
SI75_12_PG: 416.339
SI75_13_GG: 397.162
SI75_13_PG: 417.799
SI75_14_GG: 389.128
SI75_14_PG: 412.998
SI75_15_GG: 394.394
SI75_15_PG: 414.091
SI75_16_GG: 402.111
SI75_16_PG: 415.307
SI75_17_GG: 393.03
SI75_17_PG: 417.463
