RunRange: 532-1347
SILI_10_GG: 413.186
SILI_10_PG: 415.51
SILI_11_GG: 410.17
SILI_11_PG: 416.024
SILI_12_GG: -351.927
SILI_12_PG: 282.364
SILI_13_GG: 389.08
SILI_13_PG: 415.527
SILI_14_GG: 394.238
SILI_14_PG: 413.894
SILI_15_GG: 401.719
SILI_15_PG: 414.946
SILI_16_GG: 405.262
SILI_16_PG: 417.313
SILI_17_GG: 415.64
SILI_17_PG: 412.64
