RunRange: 113-531
SI75_10_GG: 405.517
SI75_10_PG: 412.14
SI75_11_GG: 406.13
SI75_11_PG: 417.894
SI75_12_GG: 400.698
SI75_12_PG: 414.077
SI75_13_GG: 397.925
SI75_13_PG: 415.707
SI75_14_GG: 389.845
SI75_14_PG: 410.745
SI75_15_GG: 395.318
SI75_15_PG: 411.866
SI75_16_GG: 403.224
SI75_16_PG: 413.104
SI75_17_GG: 394.033
SI75_17_PG: 415.218
