Runs 541-542     2007
Total   0 ev.  Physical       0 ev.
-------------------------------------------------------------
 c  m  t   n_phys ave_phys sig_phys  n_gene ave_gene err_gene
-------------------------------------------------------------  
4  1    7     0    0.000    0.000   0       24.50  8.00e-04  
4  2    7     0    0.000    0.000   0       27.49  0.00e+00  
4  3    7     0    0.000    0.000   0       27.49  0.00e+00  
4  4    7     0    0.000    0.000   0       30.52  1.50e-03  
4  5    7     0    0.000    0.000   0       26.50  9.15e-04  
4  6    7     0    0.000    0.000   0       30.50  7.54e-04  
4  7    7     0    0.000    0.000   0       31.49  2.94e-04  
4  8    7     0    0.000    0.000   0       29.49  1.63e-04  
4  9    7     0    0.000    0.000   0       29.49  0.00e+00  
4  10   7     0    0.000    0.000   0        30.49  0.00e+00  
4  11   7     0    0.000    0.000   0        30.39  2.71e-03  
4  12   7     0    0.000    0.000   0        30.79  4.14e-03  
4  13   7     0    0.000    0.000   0        26.49  1.63e-04  
4  14   7     0    0.000    0.000   0        25.53  1.71e-03  
4  15   7     0    0.000    0.000   0        24.53  1.66e-03  
4  16   7     0    0.000    0.000   0        27.49  5.46e-04  
4  19   7     0    0.000    0.000   0        23.94  4.49e-03  
4  20   7     0    0.000    0.000   0        21.38  2.93e-03  
4  21   7     0    0.000    0.000   0        16.50  1.15e-04  
4  22   7     0    0.000    0.000   0        19.13  4.34e-03  
4  23   7     0    0.000    0.000   0        16.50  8.16e-05  
4  24   7     0    0.000    0.000   0        18.12  4.38e-03  
5  1    7     0    0.000    0.000   0       21.57  2.45e-03  
5  2    7     0    0.000    0.000   0       26.22  4.04e-03  
5  3    7     0    0.000    0.000   0       29.49  2.00e-04  
5  4    7     0    0.000    0.000   0       29.49  2.00e-04  
5  5    7     0    0.000    0.000   0       27.44  2.07e-03  
5  6    7     0    0.000    0.000   0       31.48  1.14e-03  
5  7    7     0    0.000    0.000   0       30.45  1.72e-03  
5  8    7     0    0.000    0.000   0       30.49  8.16e-05  
5  9    7     0    0.000    0.000   0       26.49  1.15e-04  
5  10   7     0    0.000    0.000   0        27.49  2.31e-04  
5  11   7     0    0.000    0.000   0        29.49  0.00e+00  
5  12   7     0    0.000    0.000   0        23.51  1.02e-03  
5  13   7     0    0.000    0.000   0        22.50  3.26e-04  
5  14   7     0    0.000    0.000   0        22.49  3.26e-04  
5  15   7     0    0.000    0.000   0        24.50  5.64e-04  
5  16   7     0    0.000    0.000   0        22.51  1.05e-03  
5  19   7     0    0.000    0.000   0        21.46  1.74e-03  
5  20   7     0    0.000    0.000   0        20.10  4.44e-03  
5  21   7     0    0.000    0.000   0        17.47  1.58e-03  
5  22   7     0    0.000    0.000   0        15.24  3.94e-03  
5  23   7     0    0.000    0.000   0        14.54  1.92e-03  
5  24   7     0    0.000    0.000   0        16.50  0.00e+00  
6  1    7     0    0.000    0.000   0       25.83  4.26e-03  
6  2    7     0    0.000    0.000   0       28.39  2.79e-03  
6  3    7     0    0.000    0.000   0       34.49  1.41e-04  
6  4    7     0    0.000    0.000   0       34.49  0.00e+00  
6  5    7     0    0.000    0.000   0       28.49  0.00e+00  
6  6    7     0    0.000    0.000   0       32.49  3.16e-04  
6  7    7     0    0.000    0.000   0       33.49  4.95e-04  
6  8    7     0    0.000    0.000   0       31.49  0.00e+00  
6  9    7     0    0.000    0.000   0       27.80  4.16e-03  
6  10   7     0    0.000    0.000   0        30.49  1.15e-04  
6  11   7     0    0.000    0.000   0        30.49  8.16e-05  
6  12   7     0    0.000    0.000   0        30.49  1.63e-04  
6  13   7     0    0.000    0.000   0        25.50  8.12e-04  
6  14   7     0    0.000    0.000   0        27.49  1.41e-04  
6  15   7     0    0.000    0.000   0        25.51  1.17e-03  
6  16   7     0    0.000    0.000   0        23.49  1.41e-04  
6  17   7     0    0.000    0.000   0        25.49  0.00e+00  
6  18   7     0    0.000    0.000   0        25.49  2.70e-04  
6  19   7     0    0.000    0.000   0        23.55  2.05e-03  
6  20   7     0    0.000    0.000   0        23.49  8.16e-05  
6  21   7     0    0.000    0.000   0        19.50  3.16e-04  
6  22   7     0    0.000    0.000   0        18.58  2.55e-03  
6  23   7     0    0.000    0.000   0        19.49  2.94e-04  
6  24   7     0    0.000    0.000   0        18.50  0.00e+00  
7  1    7     0    0.000    0.000   0       17.32  3.40e-03  
7  2    7     0    0.000    0.000   0       21.66  3.32e-03  
7  3    7     0    0.000    0.000   0       25.49  1.15e-04  
7  4    7     0    0.000    0.000   0       27.49  0.00e+00  
7  5    7     0    0.000    0.000   0       21.50  5.81e-04  
7  6    7     0    0.000    0.000   0       27.49  5.70e-04  
7  7    7     0    0.000    0.000   0       25.60  2.76e-03  
7  8    7     0    0.000    0.000   0       25.49  8.16e-05  
7  9    7     0    0.000    0.000   0       23.49  8.24e-04  
7  10   7     0    0.000    0.000   0        24.42  2.44e-03  
7  11   7     0    0.000    0.000   0        24.49  0.00e+00  
7  12   7     0    0.000    0.000   0        19.51  1.24e-03  
7  13   7     0    0.000    0.000   0        20.49  3.16e-04  
7  14   7     0    0.000    0.000   0        18.31  3.53e-03  
7  15   7     0    0.000    0.000   0        20.50  2.31e-04  
7  16   7     0    0.000    0.000   0        18.59  2.63e-03  
7  17   7     0    0.000    0.000   0        18.50  8.16e-05  
7  18   7     0    0.000    0.000   0        20.30  3.57e-03  
7  19   7     0    0.000    0.000   0        16.52  1.36e-03  
7  20   7     0    0.000    0.000   0        18.50  2.58e-04  
7  21   7     0    0.000    0.000   0        10.68  3.55e-03  
7  22   7     0    0.000    0.000   0        14.50  3.55e-04  
7  23   7     0    0.000    0.000   0        12.50  2.45e-04  
7  24   7     0    0.000    0.000   0        14.50  3.05e-04  
8  1    7     0    0.000    0.000   0       25.49  0.00e+00  
8  2    7     0    0.000    0.000   0       27.49  0.00e+00  
8  3    7     0    0.000    0.000   0       31.49  0.00e+00  
8  4    7     0    0.000    0.000   0       33.49  2.70e-04  
8  5    7     0    0.000    0.000   0       30.49  0.00e+00  
8  6    7     0    0.000    0.000   0       29.49  8.16e-05  
8  7    7     0    0.000    0.000   0       30.49  0.00e+00  
8  8    7     0    0.000    0.000   0       33.49  8.16e-05  
8  9    7     0    0.000    0.000   0       28.49  8.16e-05  
8  10   7     0    0.000    0.000   0        30.49  1.82e-04  
8  11   7     0    0.000    0.000   0        29.49  2.58e-04  
8  12   7     0    0.000    0.000   0        34.30  3.54e-03  
8  13   7     0    0.000    0.000   0        26.49  1.15e-04  
8  14   7     0    0.000    0.000   0        26.63  3.14e-03  
8  15   7     0    0.000    0.000   0        24.47  1.33e-03  
8  16   7     0    0.000    0.000   0        26.17  4.24e-03  
8  17   7     0    0.000    0.000   0        24.11  4.40e-03  
8  18   7     0    0.000    0.000   0        25.49  0.00e+00  
8  19   7     0    0.000    0.000   0        22.56  2.17e-03  
8  20   7     0    0.000    0.000   0        23.49  8.16e-05  
8  21   7     0    0.000    0.000   0        19.50  3.26e-04  
8  22   7     0    0.000    0.000   0        16.50  5.40e-04  
8  23   7     0    0.000    0.000   0        19.50  8.16e-05  
8  24   7     0    0.000    0.000   0        19.54  1.87e-03  
9  1    7     0    0.000    0.000   0       25.49  1.82e-04  
9  2    7     0    0.000    0.000   0       27.49  1.63e-04  
9  3    7     0    0.000    0.000   0       30.50  5.09e-04  
9  4    7     0    0.000    0.000   0       32.45  1.91e-03  
9  5    7     0    0.000    0.000   0       30.47  1.29e-03  
9  6    7     0    0.000    0.000   0       30.60  2.81e-03  
9  7    7     0    0.000    0.000   0       31.50  6.90e-04  
9  8    7     0    0.000    0.000   0       31.76  3.99e-03  
9  9    7     0    0.000    0.000   0       31.38  2.88e-03  
9  10   7     0    0.000    0.000   0        33.49  3.05e-04  
9  11   7     0    0.000    0.000   0        30.49  4.07e-04  
9  12   7     0    0.000    0.000   0        29.50  7.27e-04  
9  13   7     0    0.000    0.000   0        26.50  3.82e-04  
9  14   7     0    0.000    0.000   0        27.49  0.00e+00  
9  15   7     0    0.000    0.000   0        27.49  0.00e+00  
9  16   7     0    0.000    0.000   0        25.49  0.00e+00  
9  17   7     0    0.000    0.000   0        25.19  4.16e-03  
9  18   7     0    0.000    0.000   0        23.49  2.16e-04  
9  19   7     0    0.000    0.000   0        23.67  3.47e-03  
9  20   7     0    0.000    0.000   0        23.49  4.16e-04  
9  21   7     0    0.000    0.000   0        21.50  2.70e-04  
9  22   7     0    0.000    0.000   0        20.51  1.13e-03  
9  23   7     0    0.000    0.000   0        17.85  4.33e-03  
9  24   7     0    0.000    0.000   0        19.34  3.28e-03  
10  1   7     0    0.000    0.000   0        17.69  3.56e-03  
10  2   7     0    0.000    0.000   0        23.49  8.16e-05  
10  3   7     0    0.000    0.000   0        27.04  4.49e-03  
10  4   7     0    0.000    0.000   0        27.49  1.82e-04  
10  5   7     0    0.000    0.000   0        21.49  8.16e-05  
10  6   7     0    0.000    0.000   0        25.49  4.39e-04  
10  7   7     0    0.000    0.000   0        25.49  1.15e-04  
10  8   7     0    0.000    0.000   0        25.55  2.14e-03  
10  9   7     0    0.000    0.000   0        22.45  1.88e-03  
10  10  7     0    0.000    0.000   0        25.49  8.16e-05  
10  11  7     0    0.000    0.000   0        21.72  3.77e-03  
10  12  7     0    0.000    0.000   0        23.83  4.28e-03  
10  13  7     0    0.000    0.000   0        19.50  0.00e+00  
10  14  7     0    0.000    0.000   0        19.50  1.63e-04  
10  15  7     0    0.000    0.000   0        18.50  8.16e-05  
10  16  7     0    0.000    0.000   0        16.50  2.00e-04  
10  17  7     0    0.000    0.000   0        16.50  0.00e+00  
10  18  7     0    0.000    0.000   0        18.50  1.82e-04  
10  19  7     0    0.000    0.000   0        17.60  2.74e-03  
10  20  7     0    0.000    0.000   0        14.50  2.58e-04  
10  21  7     0    0.000    0.000   0        13.50  3.16e-04  
10  22  7     0    0.000    0.000   0        11.50  1.63e-04  
10  23  7     0    0.000    0.000   0        10.50  1.05e-03  
10  24  7     0    0.000    0.000   0        10.50  4.89e-04  
11  1   7     0    0.000    0.000   0        21.50  5.29e-04  
11  2   7     0    0.000    0.000   0        28.49  2.45e-04  
11  3   7     0    0.000    0.000   0        30.49  6.26e-04  
11  4   7     0    0.000    0.000   0        32.33  3.35e-03  
11  5   7     0    0.000    0.000   0        29.49  3.36e-04  
11  6   7     0    0.000    0.000   0        30.37  2.98e-03  
11  7   7     0    0.000    0.000   0        30.49  1.15e-04  
11  8   7     0    0.000    0.000   0        28.49  1.63e-04  
11  9   7     0    0.000    0.000   0        28.49  3.91e-04  
11  10  7     0    0.000    0.000   0        30.49  8.16e-05  
11  11  7     0    0.000    0.000   0        26.49  2.16e-04  
11  12  7     0    0.000    0.000   0        28.39  2.71e-03  
11  13  7     0    0.000    0.000   0        22.49  0.00e+00  
11  14  7     0    0.000    0.000   0        26.49  0.00e+00  
11  15  7     0    0.000    0.000   0        24.09  4.43e-03  
11  16  7     0    0.000    0.000   0        23.29  3.63e-03  
11  17  7     0    0.000    0.000   0        25.49  1.15e-04  
11  18  7     0    0.000    0.000   0        24.37  3.04e-03  
11  19  7     0    0.000    0.000   0        21.51  1.21e-03  
11  20  7     0    0.000    0.000   0        20.49  1.03e-03  
11  21  7     0    0.000    0.000   0        22.46  1.80e-03  
11  22  7     0    0.000    0.000   0        18.50  6.57e-04  
11  23  7     0    0.000    0.000   0        17.50  9.68e-04  
11  24  7     0    0.000    0.000   0        18.10  4.42e-03  
12  1   7     0    0.000    0.000   0        25.72  3.82e-03  
12  2   7     0    0.000    0.000   0        31.49  3.26e-04  
12  3   7     0    0.000    0.000   0        32.49  3.36e-04  
12  4   7     0    0.000    0.000   0        34.49  3.82e-04  
12  5   7     0    0.000    0.000   0        28.49  3.65e-04  
12  6   7     0    0.000    0.000   0        36.49  4.83e-04  
12  7   7     0    0.000    0.000   0        32.49  2.45e-04  
12  8   7     0    0.000    0.000   0        31.18  4.17e-03  
12  9   7     0    0.000    0.000   0        29.45  1.93e-03  
12  10  7     0    0.000    0.000   0        33.49  4.47e-04  
12  11  7     0    0.000    0.000   0        33.49  1.41e-04  
12  12  7     0    0.000    0.000   0        31.49  1.63e-04  
12  13  7     0    0.000    0.000   0        24.58  2.49e-03  
12  14  7     0    0.000    0.000   0        24.49  2.00e-04  
12  15  7     0    0.000    0.000   0        28.49  3.26e-04  
12  16  7     0    0.000    0.000   0        26.49  3.36e-04  
12  17  7     0    0.000    0.000   0        26.32  3.42e-03  
12  18  7     0    0.000    0.000   0        28.49  8.16e-05  
12  19  7     0    0.000    0.000   0        24.61  2.85e-03  
12  20  7     0    0.000    0.000   0        27.31  3.52e-03  
12  21  7     0    0.000    0.000   0        21.74  3.91e-03  
12  22  7     0    0.000    0.000   0        20.50  3.26e-04  
12  23  7     0    0.000    0.000   0        20.49  0.00e+00  
12  24  7     0    0.000    0.000   0        15.50  2.83e-04  
13  1   7     0    0.000    0.000   0        56.49  4.76e-04  
13  2   7     0    0.000    0.000   0        28.49  5.88e-04  
13  3   7     0    0.000    0.000   0        24.49  1.41e-04  
