#e494s decalage piedestal QDC 10 (Si etalons); base sur SiLi_10 
#run reference piedestal : 291
#run reference gene et bruit : 293
#
#QDC=numero du codeur 
#run list: | DeltaGeneGG | DeltaBruitGG | DeltaGenePG | DeltaBruitPG
#
+DeltaPed
QDC=10 
194: GG 500 0.952006 PG 500 0.805993
195: GG 2.33008 0.783006 PG 1.66202 0.901993
196: GG 2.31006 1.44901 PG 1.65601 1.14299
197: GG 1.87012 0.782006 PG 0.800018 0.657993
198: GG 3.11011 1.56901 PG 1.819 1.30699
199: GG 3.62012 1.60201 PG 1.82602 1.30699
200: GG 3.09009 0.784006 PG 0.932007 0.740993
201: GG 3.52002 1.24801 PG 0.981018 0.664993
202: GG 4.68994 1.68201 PG 1.31201 1.05299
203: GG 5.26001 1.84701 PG 1.58002 1.16899
204: GG 5.44995 2.28201 PG 1.78302 1.50299
205: GG 5.01001 2.18801 PG 1.86502 1.65099
206: GG 3.04004 1.34901 PG 1.30801 1.25299
207: GG 0.600098 0.467006 PG 0.830017 0.763993
208: GG 0.110107 0.696006 PG 0.878021 0.690993
209: GG -0.649902 0.425006 PG 0.284027 0.470993
210: GG 0.620117 0.709006 PG 0.959015 0.726993
211: GG 500 0.527006 PG 500 0.387993
212: GG 1.26001 0.457006 PG 0.830017 0.669993
213: GG 1.63013 0.769006 PG 0.998016 0.809993
214: GG 0.890137 0.639006 PG 0.302002 0.424993
215: GG 2.22998 1.24201 PG 1.16 0.851993
216: GG 500 1.06401 PG 500 0.541993
217: GG 4.90015 2.43701 PG 2.06302 1.79599
218: GG 6.47998 3.83801 PG 2.76602 2.59599
219: GG 6.55005 2.61801 PG 2.63101 2.04199
220: GG 6.51001 2.54101 PG 2.49902 2.06299
221: GG 5.57007 2.13701 PG 2.108 1.70599
222: GG 4.12012 2.03801 PG 1.67603 1.79999
223: GG 2.65991 0.869006 PG 1.06601 0.851993
224: GG 2.55005 1.42801 PG 1.64102 1.38399
225: GG 500 0.555006 PG 500 1.15199
226: GG 500 0.737006 PG 500 0.842993
227: GG 500 0.583006 PG 500 0.560993
228: GG 500 0.533006 PG 500 0.453993
229: GG 500 0.141006 PG 500 0.266993
230: GG 500 -0.000994263 PG 500 -0.0250071
231: GG 500 -0.520994 PG 500 -0.0900071
282-284: GG 500 -0.398994 PG 500 -0.251007
285: GG 500 -0.732994 PG 500 -0.751007
286: GG 500 -1.06599 PG 500 -0.751007
287: GG 500 -2.06599 PG 500 0.748993
288: GG 500 -0.0659943 PG 500 -0.751007
289-292: GG 500 -2.06599 PG 500 0.248993
293: GG 0. 5.7373e-06 PG 0. -7.08008e-06
294: GG 1.33008 1.01201 PG 0.451019 0.526993
295: GG 1.76001 1.29001 PG 0.697021 0.910993
296: GG 1.21997 0.272006 PG 0.183014 0.225993
297: GG -0.719971 -0.893994 PG -0.692993 -0.804007
298: GG -2.23999 -0.815994 PG -0.892975 -0.0840071
299-300: GG 500 -1.06599 PG 500 0.0489929
301: GG 500 -1.15699 PG 500 -0.387007
302: GG -1.3999 1.47901 PG -0.310974 0.157993
303: GG 0.880127 4.50501 PG 0.893005 1.67799
304: GG 3.12012 4.26701 PG 1.21103 1.24899
305: GG 7.42993 3.41701 PG 2.388 2.02499
306: GG 8.98999 4.11001 PG 2.57703 2.10199
307: GG 9.39014 4.07001 PG 2.56201 2.35499
308: GG 9.47998 4.47801 PG 3.01901 2.61899
309: GG 8.82007 3.28801 PG 2.62201 2.26999
310: GG 8.88013 4.08101 PG 3.08401 2.71999
311: GG 8.79004 3.38901 PG 2.71802 2.45399
312: GG 8.15991 3.17301 PG 2.53201 2.14299
313: GG 7.04004 2.60801 PG 2.341 1.89999
314: GG 5.58008 3.93401 PG 2.10001 3.24899
315: GG 500 3.93401 PG 500 3.24899
316: GG 4.82007 1.93401 PG 1.48602 1.62799
317: GG 3.71997 2.37201 PG 1.513 1.38199
318: GG 2.77002 1.55201 PG 0.932007 0.609993
319: GG 3.12012 2.93401 PG 1.39401 0.975993
320: GG 6.46997 2.51501 PG 2.40302 1.83999
321: GG 9.6001 4.93401 PG 3.57202 3.02499
322: GG 9.87012 4.77501 PG 3.28302 2.93799
323: GG 500 6.93401 PG 500 4.24899
324: GG 11.1699 6.64801 PG 4.01401 3.37399
325: GG 10.3201 4.12201 PG 3.604 3.04899
326: GG 5.30005 2.72901 PG 2.16901 1.78699
327: GG 500 1.00501 PG 500 1.23099
328: GG 500 0.00500574 PG 500 0.382993
329: GG 500 0.677006 PG 500 0.277993
330: GG -2.05005 -0.526994 PG -0.0409851 -0.0180071
331: GG -2.5 0.752006 PG -0.274994 0.0269929
332: GG 500 1.18901 PG 500 0.840993
333: GG 500 5.47801 PG 500 3.79299
334-336: GG 500 5.56101 PG 500 3.72999
337: GG 500 6.46301 PG 500 4.47099
338: GG 500 6.24701 PG 500 4.17699
339: GG 500 5.48101 PG 500 4.17799
340: GG 500 5.65401 PG 500 4.35299
341: GG 500 6.38101 PG 500 4.46599
342: GG 500 6.28101 PG 500 4.38799
343: GG 500 6.56801 PG 500 4.51699
344: GG 500 5.80101 PG 500 4.07599
345: GG 500 6.11601 PG 500 4.65299
346: GG 500 6.24601 PG 500 4.45099
347: GG 500 5.61501 PG 500 4.15299
348: GG 500 5.57601 PG 500 4.13999
349: GG 500 5.75801 PG 500 4.36499
350: GG 500 5.79901 PG 500 3.94099
351: GG 500 5.55301 PG 500 3.72699
352: GG 500 4.93401 PG 500 3.93699
353: GG 500 5.31901 PG 500 3.78999
