# Piedestaux mesures des detecteurs etalons
#Run 335-336   2007 
#Total   0 ev.  Physical       0 ev.
#-------------------------------------------------------------
# c  m  t   n_phys ave_phys sig_phys  n_gene ave_gene sig_gene
#-------------------------------------------------------------
10   2  10  0  0.00  0.00  0    169.26  6.65
11   2  10  0  0.00  0.00  0    172.26  6.21
13   4  10  0  0.00  0.00  0    164.17  6.48
14   3  10  0  0.00  0.00  0    161.90  9.78
15   3  10  0  0.00  0.00  0    162.02  5.97
17   2  10  0  0.00  0.00  0    163.02  9.86
10   2  11  0  0.00  0.00  0    169.26    -1
11   2  11  0  0.00  0.00  0    171.12    -1
12   2  11  0  0.00  0.00  0    169.01    -1
13   4  11  0  0.00  0.00  0    170.11    -1
14   3  11  0  0.00  0.00  0    166.08    -1
15   3  11  0  0.00  0.00  0    167.52    -1
17   2  11  0  0.00  0.00  0    170.20    -1
10   2  13  0  0.00  0.00  0    177.81  3.32
11   2  13  0  0.00  0.00  0    176.71  3.61
13   4  13  0  0.00  0.00  0    160.14  3.61
14   3  13  0  0.00  0.00  0    163.66  3.26
15   3  13  0  0.00  0.00  0    168.49  3.35
16   2  13  0  0.00  0.00  0    171.11  4.77
17   2  13  0  0.00  0.00  0    179.67  1.87
10   2  14  0  0.00  0.00  0    168.37    -1
11   2  14  0  0.00  0.00  0    166.44    -1
12   2  14  0  0.00  0.00  0    124.77    -1
13   4  14  0  0.00  0.00  0    166.84    -1
14   3  14  0  0.00  0.00  0    166.25    -1
15   3  14  0  0.00  0.00  0    167.70    -1
16   2  14  0  0.00  0.00  0    166.47    -1
17   2  14  0  0.00  0.00  0    165.79    -1
