PILA_01_PG     168.89
PILA_01_GG     168.066
PILA_02_PG     170.83
PILA_02_GG     171.2
PILA_03_PG     166.111
PILA_03_GG     163.334
PILA_04_PG     167.084
PILA_04_GG     161.253
PILA_05_PG     169.659
PILA_05_GG     165.855
PILA_06_PG     165.743
PILA_06_GG     163.524
PILA_07_PG     167.661
PILA_07_GG     161.9
PILA_08_PG     168.898
PILA_08_GG     167.469
SI_PIN1_PG     0
SI_PIN1_GG     0
SI_PIN2_PG     0
SI_PIN2_GG     0
