#
# V(volt) = a0 + a1*channel + a2*channel*channel
# RunList: 6563-6564
#
# <signal>-T<telescope_number>-Q<quartet_number>-B<block_number>: <a0>,<a1>,<a2>
#
CalibType: Channel-Volt
Signal: Q2
Q2-T1-Q1-B000: -3.758710e-03,4.801431e-04,-4.511734e-11
Q2-T2-Q1-B000: -3.249136e-03,4.701993e-04,-9.250287e-11
Q2-T3-Q1-B000: -3.651584e-03,4.654629e-04,-6.074499e-11
Q2-T4-Q1-B000: -1.052568e-03,4.721990e-04,-9.866449e-11
Q2-T1-Q2-B000: 6.440798e-04,4.651043e-04,-1.147836e-10
Q2-T2-Q2-B000: -2.696700e-03,4.628046e-04,-5.239540e-11
Q2-T3-Q2-B000: -2.743582e-03,4.642301e-04,-1.188050e-10
Q2-T4-Q2-B000: -3.284164e-03,4.788720e-04,-1.412041e-10
Q2-T1-Q3-B000: -3.446620e-03,4.713531e-04,-1.184272e-10
Q2-T2-Q3-B000: -2.509653e-03,4.722090e-04,-1.684436e-10
Q2-T3-Q3-B000: -2.757993e-03,4.764904e-04,-3.980791e-11
Q2-T4-Q3-B000: 4.610285e-04,4.719762e-04,-1.310408e-10
Q2-T1-Q4-B000: -1.160938e-03,4.675319e-04,-9.516999e-11
Q2-T2-Q4-B000: -3.571729e-03,4.712206e-04,-1.061573e-10
Q2-T3-Q4-B000: -3.096994e-03,4.732842e-04,-4.347377e-11
Q2-T4-Q4-B000: -3.683255e-03,4.750162e-04,-4.097860e-11
Q2-T1-Q1-B001: -4.565712e-03,4.677835e-04,-8.037301e-11
Q2-T2-Q1-B001: -2.485556e-03,4.664093e-04,-1.352657e-10
Q2-T3-Q1-B001: -3.736779e-03,4.597607e-04,-9.125242e-11
Q2-T4-Q1-B001: 2.079318e-04,4.592481e-04,-9.939978e-11
Q2-T2-Q2-B001: -4.767330e-03,4.663409e-04,-1.029172e-10
Q2-T3-Q2-B001: -4.409206e-03,4.755697e-04,-9.049155e-11
Q2-T4-Q2-B001: -1.149187e-03,4.632619e-04,-4.561768e-11
Q2-T3-Q3-B001: -4.797481e-03,4.767220e-04,-8.982143e-11
Q2-T4-Q3-B001: -3.412516e-03,4.726579e-04,-5.855588e-11
Q2-T1-Q4-B001: 3.641465e-04,4.729309e-04,-1.481531e-10
Q2-T2-Q4-B001: -3.607440e-03,4.695709e-04,-8.607940e-11
Q2-T3-Q4-B001: -2.453168e-03,4.840303e-04,-1.296353e-10
Q2-T4-Q4-B001: -4.756627e-03,4.771557e-04,-7.148286e-11
Q2-T1-Q1-B002: -1.879878e-03,4.716643e-04,-1.247223e-10
Q2-T3-Q1-B002: -7.993193e-04,4.636316e-04,-9.937807e-11
Q2-T4-Q1-B002: -2.482090e-03,5.111685e-04,-1.719134e-10
Q2-T1-Q2-B002: -2.068552e-03,4.618356e-04,-6.552334e-11
Q2-T2-Q2-B002: -4.169834e-03,4.627463e-04,-1.175603e-10
Q2-T3-Q2-B002: -1.563845e-03,4.608261e-04,-8.782802e-11
Q2-T2-Q3-B002: -1.555393e-03,4.811716e-04,-1.095173e-10
Q2-T3-Q3-B002: -3.841250e-03,4.762454e-04,-1.479860e-10
Q2-T4-Q3-B002: -1.834525e-03,4.749077e-04,-8.051953e-11
Q2-T1-Q4-B002: -2.387217e-03,5.156406e-04,-6.668600e-11
Q2-T2-Q4-B002: -6.263501e-04,4.745057e-04,-1.042305e-10
Q2-T4-Q4-B002: -1.830875e-03,4.703326e-04,-1.417825e-10
Q2-T1-Q1-B003: -3.721376e-03,4.670655e-04,-9.091362e-11
Q2-T2-Q1-B003: -2.015036e-03,4.668831e-04,-1.063263e-10
Q2-T3-Q1-B003: -2.311709e-03,4.644386e-04,-6.027699e-11
Q2-T1-Q2-B003: -1.951617e-03,4.635531e-04,-2.158033e-10
Q2-T2-Q2-B003: -2.927030e-03,4.661852e-04,-9.478917e-11
Q2-T3-Q2-B003: -2.730196e-03,4.629756e-04,-9.202751e-11
Q2-T4-Q2-B003: -3.561586e-03,4.666335e-04,-1.109377e-10
Q2-T1-Q3-B003: -3.482820e-03,4.891016e-04,-9.357233e-11
Q2-T2-Q3-B003: -2.541644e-03,4.627097e-04,-7.770544e-11
Q2-T3-Q3-B003: -2.863602e-03,4.735378e-04,-7.961942e-11
Q2-T4-Q3-B003: -2.042844e-03,4.664956e-04,-1.989188e-10
Q2-T1-Q4-B003: -1.681138e-03,4.817728e-04,-1.301325e-10
Q2-T2-Q4-B003: -2.313271e-03,4.766057e-04,-5.462782e-11
Q2-T3-Q4-B003: -1.979997e-03,4.777628e-04,-1.155138e-10
Q2-T4-Q4-B003: -3.657467e-03,4.745785e-04,-1.072365e-10
Q2-T3-Q2-B004: -3.590402e-04,4.772027e-04,-1.205823e-10
Q2-T2-Q3-B004: -5.248252e-04,4.786826e-04,-1.058643e-10
