Run=7638 | Nfiles=4 | Events=28521 | Trigger=1 | Nparse=28521 | Start Date=Thu Dec 11 23:24:36 2014 | ACQ=RUN | Comments=
Run=7639 | Nfiles=4 | Events=28502 | Trigger=1 | Nparse=28502 | Start Date=Thu Dec 11 23:25:23 2014 | ACQ=RUN | Comments=
Run=7640 | Nfiles=4 | Events=28478 | Trigger=1 | Nparse=28478 | Start Date=Thu Dec 11 23:26:10 2014 | ACQ=RUN | Comments=
Run=7641 | Nfiles=4 | Events=28469 | Trigger=1 | Nparse=28469 | Start Date=Thu Dec 11 23:26:56 2014 | ACQ=RUN | Comments=
Run=7642 | Nfiles=4 | Events=28471 | Trigger=1 | Nparse=28471 | Start Date=Thu Dec 11 23:27:44 2014 | ACQ=RUN | Comments=
Run=7643 | Nfiles=4 | Events=28458 | Trigger=1 | Nparse=28458 | Start Date=Thu Dec 11 23:28:31 2014 | ACQ=RUN | Comments=
Run=7644 | Nfiles=4 | Events=28485 | Trigger=1 | Nparse=28485 | Start Date=Thu Dec 11 23:29:18 2014 | ACQ=RUN | Comments=
Run=7645 | Nfiles=4 | Events=28466 | Trigger=1 | Nparse=28466 | Start Date=Thu Dec 11 23:30:06 2014 | ACQ=RUN | Comments=
Run=7646 | Nfiles=4 | Events=28447 | Trigger=1 | Nparse=28447 | Start Date=Thu Dec 11 23:30:53 2014 | ACQ=RUN | Comments=
Run=7647 | Nfiles=4 | Events=28478 | Trigger=1 | Nparse=28478 | Start Date=Thu Dec 11 23:31:40 2014 | ACQ=RUN | Comments=
Run=7648 | Nfiles=4 | Events=28462 | Trigger=1 | Nparse=28462 | Start Date=Thu Dec 11 23:32:27 2014 | ACQ=RUN | Comments=
Run=7649 | Nfiles=4 | Events=28518 | Trigger=1 | Nparse=28518 | Start Date=Thu Dec 11 23:33:14 2014 | ACQ=RUN | Comments=
Run=7650 | Nfiles=4 | Events=28473 | Trigger=1 | Nparse=28473 | Start Date=Thu Dec 11 23:34:01 2014 | ACQ=RUN | Comments=
Run=7651 | Nfiles=4 | Events=28438 | Trigger=1 | Nparse=28438 | Start Date=Thu Dec 11 23:34:47 2014 | ACQ=RUN | Comments=
Run=7652 | Nfiles=4 | Events=28438 | Trigger=1 | Nparse=28438 | Start Date=Thu Dec 11 23:35:34 2014 | ACQ=RUN | Comments=
Run=7653 | Nfiles=4 | Events=28461 | Trigger=1 | Nparse=28461 | Start Date=Thu Dec 11 23:36:22 2014 | ACQ=RUN | Comments=
Run=7654 | Nfiles=4 | Events=25509 | Trigger=1 | Nparse=25509 | Start Date=Thu Dec 11 23:37:12 2014 | ACQ=RUN | Comments=
Run=7655 | Nfiles=5 | Events=28525 | Trigger=1 | Nparse=28525 | Start Date=Thu Dec 11 23:39:59 2014 | ACQ=START | Comments=
Run=7656 | Nfiles=4 | Events=28411 | Trigger=1 | Nparse=28411 | Start Date=Thu Dec 11 23:40:55 2014 | ACQ=RUN | Comments=
Run=7657 | Nfiles=4 | Events=28478 | Trigger=1 | Nparse=28478 | Start Date=Thu Dec 11 23:41:43 2014 | ACQ=RUN | Comments=
Run=7658 | Nfiles=4 | Events=28461 | Trigger=1 | Nparse=28461 | Start Date=Thu Dec 11 23:42:29 2014 | ACQ=RUN | Comments=
Run=7659 | Nfiles=4 | Events=28467 | Trigger=1 | Nparse=28467 | Start Date=Thu Dec 11 23:43:17 2014 | ACQ=RUN | Comments=
Run=7660 | Nfiles=4 | Events=28431 | Trigger=1 | Nparse=28431 | Start Date=Thu Dec 11 23:44:05 2014 | ACQ=RUN | Comments=
Run=7661 | Nfiles=4 | Events=28437 | Trigger=1 | Nparse=28437 | Start Date=Thu Dec 11 23:44:51 2014 | ACQ=RUN | Comments=
Run=7662 | Nfiles=4 | Events=28443 | Trigger=1 | Nparse=28443 | Start Date=Thu Dec 11 23:45:37 2014 | ACQ=RUN | Comments=
Run=7663 | Nfiles=4 | Events=28448 | Trigger=1 | Nparse=28448 | Start Date=Thu Dec 11 23:46:24 2014 | ACQ=RUN | Comments=
Run=7664 | Nfiles=4 | Events=28447 | Trigger=1 | Nparse=28447 | Start Date=Thu Dec 11 23:47:11 2014 | ACQ=RUN | Comments=
Run=7665 | Nfiles=4 | Events=28426 | Trigger=1 | Nparse=28426 | Start Date=Thu Dec 11 23:47:58 2014 | ACQ=RUN | Comments=
Run=7666 | Nfiles=4 | Events=28473 | Trigger=1 | Nparse=28473 | Start Date=Thu Dec 11 23:48:46 2014 | ACQ=RUN | Comments=
Run=7667 | Nfiles=4 | Events=28446 | Trigger=1 | Nparse=28446 | Start Date=Thu Dec 11 23:49:33 2014 | ACQ=RUN | Comments=
Run=7668 | Nfiles=4 | Events=28477 | Trigger=1 | Nparse=28477 | Start Date=Thu Dec 11 23:50:20 2014 | ACQ=RUN | Comments=
Run=7669 | Nfiles=4 | Events=28440 | Trigger=1 | Nparse=28440 | Start Date=Thu Dec 11 23:51:07 2014 | ACQ=RUN | Comments=
Run=7670 | Nfiles=4 | Events=28434 | Trigger=1 | Nparse=28434 | Start Date=Thu Dec 11 23:51:55 2014 | ACQ=RUN | Comments=
Run=7671 | Nfiles=4 | Events=28443 | Trigger=1 | Nparse=28443 | Start Date=Thu Dec 11 23:52:41 2014 | ACQ=RUN | Comments=
Run=7672 | Nfiles=4 | Events=28455 | Trigger=1 | Nparse=28455 | Start Date=Thu Dec 11 23:53:28 2014 | ACQ=RUN | Comments=
Run=7673 | Nfiles=4 | Events=28484 | Trigger=1 | Nparse=28484 | Start Date=Thu Dec 11 23:54:14 2014 | ACQ=RUN | Comments=
Run=7674 | Nfiles=4 | Events=28355 | Trigger=1 | Nparse=28355 | Start Date=Thu Dec 11 23:55:00 2014 | ACQ=RUN | Comments=
Run=7675 | Nfiles=4 | Events=28471 | Trigger=1 | Nparse=28471 | Start Date=Thu Dec 11 23:55:47 2014 | ACQ=RUN | Comments=
Run=7676 | Nfiles=4 | Events=28507 | Trigger=1 | Nparse=28507 | Start Date=Thu Dec 11 23:56:34 2014 | ACQ=RUN | Comments=
Run=7677 | Nfiles=4 | Events=28425 | Trigger=1 | Nparse=28425 | Start Date=Thu Dec 11 23:57:22 2014 | ACQ=RUN | Comments=
Run=7678 | Nfiles=4 | Events=28458 | Trigger=1 | Nparse=28458 | Start Date=Thu Dec 11 23:58:08 2014 | ACQ=RUN | Comments=
Run=7679 | Nfiles=4 | Events=28481 | Trigger=1 | Nparse=28481 | Start Date=Thu Dec 11 23:58:55 2014 | ACQ=RUN | Comments=
Run=7680 | Nfiles=4 | Events=28430 | Trigger=1 | Nparse=28430 | Start Date=Thu Dec 11 23:59:42 2014 | ACQ=RUN | Comments=
Run=7681 | Nfiles=4 | Events=28461 | Trigger=1 | Nparse=28461 | Start Date=Fri Dec 12 00:00:30 2014 | ACQ=RUN | Comments=
Run=7682 | Nfiles=4 | Events=28409 | Trigger=1 | Nparse=28409 | Start Date=Fri Dec 12 00:01:15 2014 | ACQ=RUN | Comments=
Run=7683 | Nfiles=4 | Events=28506 | Trigger=1 | Nparse=28506 | Start Date=Fri Dec 12 00:02:02 2014 | ACQ=RUN | Comments=
Run=7684 | Nfiles=4 | Events=28456 | Trigger=1 | Nparse=28456 | Start Date=Fri Dec 12 00:02:52 2014 | ACQ=RUN | Comments=
Run=7685 | Nfiles=4 | Events=28468 | Trigger=1 | Nparse=28468 | Start Date=Fri Dec 12 00:03:39 2014 | ACQ=RUN | Comments=
Run=7686 | Nfiles=4 | Events=28491 | Trigger=1 | Nparse=28491 | Start Date=Fri Dec 12 00:04:28 2014 | ACQ=RUN | Comments=
Run=7687 | Nfiles=4 | Events=28465 | Trigger=1 | Nparse=28465 | Start Date=Fri Dec 12 00:05:15 2014 | ACQ=RUN | Comments=
Run=7688 | Nfiles=4 | Events=28466 | Trigger=1 | Nparse=28466 | Start Date=Fri Dec 12 00:06:04 2014 | ACQ=RUN | Comments=
Run=7689 | Nfiles=4 | Events=28464 | Trigger=1 | Nparse=28464 | Start Date=Fri Dec 12 00:06:53 2014 | ACQ=RUN | Comments=
Run=7690 | Nfiles=4 | Events=28477 | Trigger=1 | Nparse=28477 | Start Date=Fri Dec 12 00:07:43 2014 | ACQ=RUN | Comments=
Run=7691 | Nfiles=4 | Events=28487 | Trigger=1 | Nparse=28487 | Start Date=Fri Dec 12 00:08:31 2014 | ACQ=RUN | Comments=
Run=7692 | Nfiles=4 | Events=28437 | Trigger=1 | Nparse=28437 | Start Date=Fri Dec 12 00:09:20 2014 | ACQ=RUN | Comments=
Run=7693 | Nfiles=4 | Events=28519 | Trigger=1 | Nparse=28519 | Start Date=Fri Dec 12 00:10:10 2014 | ACQ=RUN | Comments=
Run=7694 | Nfiles=4 | Events=28356 | Trigger=1 | Nparse=28356 | Start Date=Fri Dec 12 00:10:59 2014 | ACQ=RUN | Comments=
Run=7695 | Nfiles=4 | Events=28481 | Trigger=1 | Nparse=28481 | Start Date=Fri Dec 12 00:11:47 2014 | ACQ=RUN | Comments=
Run=7696 | Nfiles=4 | Events=28414 | Trigger=1 | Nparse=28414 | Start Date=Fri Dec 12 00:12:35 2014 | ACQ=RUN | Comments=
Run=7697 | Nfiles=4 | Events=28467 | Trigger=1 | Nparse=28467 | Start Date=Fri Dec 12 00:13:24 2014 | ACQ=RUN | Comments=
Run=7698 | Nfiles=4 | Events=28491 | Trigger=1 | Nparse=28491 | Start Date=Fri Dec 12 00:14:12 2014 | ACQ=RUN | Comments=
Run=7699 | Nfiles=4 | Events=28476 | Trigger=1 | Nparse=28476 | Start Date=Fri Dec 12 00:15:02 2014 | ACQ=RUN | Comments=
Run=7700 | Nfiles=4 | Events=28421 | Trigger=1 | Nparse=28421 | Start Date=Fri Dec 12 00:15:53 2014 | ACQ=RUN | Comments=
Run=7701 | Nfiles=4 | Events=28484 | Trigger=1 | Nparse=28484 | Start Date=Fri Dec 12 00:16:39 2014 | ACQ=RUN | Comments=
Run=7702 | Nfiles=4 | Events=28514 | Trigger=1 | Nparse=28514 | Start Date=Fri Dec 12 00:17:26 2014 | ACQ=RUN | Comments=
Run=7703 | Nfiles=4 | Events=28511 | Trigger=1 | Nparse=28511 | Start Date=Fri Dec 12 00:18:15 2014 | ACQ=RUN | Comments=
Run=7704 | Nfiles=4 | Events=28429 | Trigger=1 | Nparse=28429 | Start Date=Fri Dec 12 00:19:02 2014 | ACQ=RUN | Comments=
Run=7705 | Nfiles=4 | Events=28473 | Trigger=1 | Nparse=28473 | Start Date=Fri Dec 12 00:19:50 2014 | ACQ=RUN | Comments=
Run=7706 | Nfiles=4 | Events=28454 | Trigger=1 | Nparse=28454 | Start Date=Fri Dec 12 00:20:37 2014 | ACQ=RUN | Comments=
Run=7707 | Nfiles=4 | Events=28522 | Trigger=1 | Nparse=28522 | Start Date=Fri Dec 12 00:21:26 2014 | ACQ=RUN | Comments=
Run=7708 | Nfiles=4 | Events=28524 | Trigger=1 | Nparse=28524 | Start Date=Fri Dec 12 00:22:15 2014 | ACQ=RUN | Comments=
Run=7709 | Nfiles=4 | Events=28491 | Trigger=1 | Nparse=28491 | Start Date=Fri Dec 12 00:23:04 2014 | ACQ=RUN | Comments=
Run=7710 | Nfiles=4 | Events=28453 | Trigger=1 | Nparse=28453 | Start Date=Fri Dec 12 00:23:54 2014 | ACQ=RUN | Comments=
Run=7711 | Nfiles=4 | Events=28495 | Trigger=1 | Nparse=28495 | Start Date=Fri Dec 12 00:24:41 2014 | ACQ=RUN | Comments=
Run=7712 | Nfiles=4 | Events=28425 | Trigger=1 | Nparse=28425 | Start Date=Fri Dec 12 00:25:29 2014 | ACQ=RUN | Comments=
Run=7713 | Nfiles=4 | Events=28482 | Trigger=1 | Nparse=28482 | Start Date=Fri Dec 12 00:26:17 2014 | ACQ=RUN | Comments=
Run=7714 | Nfiles=4 | Events=28455 | Trigger=1 | Nparse=28455 | Start Date=Fri Dec 12 00:27:06 2014 | ACQ=RUN | Comments=
Run=7715 | Nfiles=4 | Events=28478 | Trigger=1 | Nparse=28478 | Start Date=Fri Dec 12 00:27:55 2014 | ACQ=RUN | Comments=
Run=7716 | Nfiles=4 | Events=28491 | Trigger=1 | Nparse=28491 | Start Date=Fri Dec 12 00:28:43 2014 | ACQ=RUN | Comments=
Run=7717 | Nfiles=4 | Events=28464 | Trigger=1 | Nparse=28464 | Start Date=Fri Dec 12 00:29:32 2014 | ACQ=RUN | Comments=
Run=7718 | Nfiles=4 | Events=28451 | Trigger=1 | Nparse=28451 | Start Date=Fri Dec 12 00:30:20 2014 | ACQ=RUN | Comments=
Run=7719 | Nfiles=4 | Events=28430 | Trigger=1 | Nparse=28430 | Start Date=Fri Dec 12 00:31:07 2014 | ACQ=RUN | Comments=
Run=7720 | Nfiles=4 | Events=28478 | Trigger=1 | Nparse=28478 | Start Date=Fri Dec 12 00:31:55 2014 | ACQ=RUN | Comments=
Run=7721 | Nfiles=4 | Events=28479 | Trigger=1 | Nparse=28479 | Start Date=Fri Dec 12 00:32:43 2014 | ACQ=RUN | Comments=
Run=7722 | Nfiles=4 | Events=28477 | Trigger=1 | Nparse=28477 | Start Date=Fri Dec 12 00:33:32 2014 | ACQ=RUN | Comments=
Run=7723 | Nfiles=4 | Events=28485 | Trigger=1 | Nparse=28485 | Start Date=Fri Dec 12 00:34:20 2014 | ACQ=RUN | Comments=
Run=7724 | Nfiles=4 | Events=28467 | Trigger=1 | Nparse=28467 | Start Date=Fri Dec 12 00:35:08 2014 | ACQ=RUN | Comments=
Run=7725 | Nfiles=4 | Events=28538 | Trigger=1 | Nparse=28538 | Start Date=Fri Dec 12 00:35:56 2014 | ACQ=RUN | Comments=
Run=7726 | Nfiles=4 | Events=28468 | Trigger=1 | Nparse=28468 | Start Date=Fri Dec 12 00:36:43 2014 | ACQ=RUN | Comments=
Run=7727 | Nfiles=4 | Events=28442 | Trigger=1 | Nparse=28442 | Start Date=Fri Dec 12 00:37:31 2014 | ACQ=RUN | Comments=
Run=7728 | Nfiles=4 | Events=28434 | Trigger=1 | Nparse=28434 | Start Date=Fri Dec 12 00:38:18 2014 | ACQ=RUN | Comments=
Run=7729 | Nfiles=4 | Events=28485 | Trigger=1 | Nparse=28485 | Start Date=Fri Dec 12 00:39:07 2014 | ACQ=RUN | Comments=
Run=7730 | Nfiles=4 | Events=28466 | Trigger=1 | Nparse=28466 | Start Date=Fri Dec 12 00:39:53 2014 | ACQ=RUN | Comments=
Run=7731 | Nfiles=4 | Events=28533 | Trigger=1 | Nparse=28533 | Start Date=Fri Dec 12 00:40:40 2014 | ACQ=RUN | Comments=
Run=7732 | Nfiles=4 | Events=28518 | Trigger=1 | Nparse=28518 | Start Date=Fri Dec 12 00:41:28 2014 | ACQ=RUN | Comments=
Run=7733 | Nfiles=4 | Events=28518 | Trigger=1 | Nparse=28518 | Start Date=Fri Dec 12 00:42:16 2014 | ACQ=RUN | Comments=
Run=7734 | Nfiles=4 | Events=28489 | Trigger=1 | Nparse=28489 | Start Date=Fri Dec 12 00:43:04 2014 | ACQ=RUN | Comments=
Run=7735 | Nfiles=4 | Events=28502 | Trigger=1 | Nparse=28502 | Start Date=Fri Dec 12 00:43:51 2014 | ACQ=RUN | Comments=
Run=7736 | Nfiles=4 | Events=28493 | Trigger=1 | Nparse=28493 | Start Date=Fri Dec 12 00:44:40 2014 | ACQ=RUN | Comments=
Run=7737 | Nfiles=4 | Events=28472 | Trigger=1 | Nparse=28472 | Start Date=Fri Dec 12 00:45:32 2014 | ACQ=RUN | Comments=
Run=7738 | Nfiles=4 | Events=28481 | Trigger=1 | Nparse=28481 | Start Date=Fri Dec 12 00:46:16 2014 | ACQ=RUN | Comments=
Run=7739 | Nfiles=4 | Events=28465 | Trigger=1 | Nparse=28465 | Start Date=Fri Dec 12 00:47:04 2014 | ACQ=RUN | Comments=
Run=7740 | Nfiles=4 | Events=28468 | Trigger=1 | Nparse=28468 | Start Date=Fri Dec 12 00:47:53 2014 | ACQ=RUN | Comments=
Run=7741 | Nfiles=4 | Events=28427 | Trigger=1 | Nparse=28427 | Start Date=Fri Dec 12 00:48:41 2014 | ACQ=RUN | Comments=
Run=7742 | Nfiles=4 | Events=28449 | Trigger=1 | Nparse=28449 | Start Date=Fri Dec 12 00:49:31 2014 | ACQ=RUN | Comments=
Run=7743 | Nfiles=4 | Events=28488 | Trigger=1 | Nparse=28488 | Start Date=Fri Dec 12 00:50:18 2014 | ACQ=RUN | Comments=
Run=7744 | Nfiles=4 | Events=28466 | Trigger=1 | Nparse=28466 | Start Date=Fri Dec 12 00:51:07 2014 | ACQ=RUN | Comments=
Run=7745 | Nfiles=4 | Events=28444 | Trigger=1 | Nparse=28444 | Start Date=Fri Dec 12 00:51:57 2014 | ACQ=RUN | Comments=
Run=7746 | Nfiles=4 | Events=28478 | Trigger=1 | Nparse=28478 | Start Date=Fri Dec 12 00:52:46 2014 | ACQ=RUN | Comments=
Run=7747 | Nfiles=4 | Events=28491 | Trigger=1 | Nparse=28491 | Start Date=Fri Dec 12 00:53:36 2014 | ACQ=RUN | Comments=
Run=7748 | Nfiles=4 | Events=28433 | Trigger=1 | Nparse=28433 | Start Date=Fri Dec 12 00:54:22 2014 | ACQ=RUN | Comments=
Run=7749 | Nfiles=4 | Events=28468 | Trigger=1 | Nparse=28468 | Start Date=Fri Dec 12 00:55:11 2014 | ACQ=RUN | Comments=
Run=7750 | Nfiles=4 | Events=28468 | Trigger=1 | Nparse=28468 | Start Date=Fri Dec 12 00:55:56 2014 | ACQ=RUN | Comments=
Run=7751 | Nfiles=4 | Events=28491 | Trigger=1 | Nparse=28491 | Start Date=Fri Dec 12 00:56:43 2014 | ACQ=RUN | Comments=
Run=7752 | Nfiles=4 | Events=28527 | Trigger=1 | Nparse=28527 | Start Date=Fri Dec 12 00:57:30 2014 | ACQ=RUN | Comments=
Run=7753 | Nfiles=4 | Events=28479 | Trigger=1 | Nparse=28479 | Start Date=Fri Dec 12 00:58:16 2014 | ACQ=RUN | Comments=
Run=7754 | Nfiles=4 | Events=28499 | Trigger=1 | Nparse=28499 | Start Date=Fri Dec 12 00:59:04 2014 | ACQ=RUN | Comments=
Run=7755 | Nfiles=4 | Events=28468 | Trigger=1 | Nparse=28468 | Start Date=Fri Dec 12 00:59:49 2014 | ACQ=RUN | Comments=
Run=7756 | Nfiles=4 | Events=28423 | Trigger=1 | Nparse=28423 | Start Date=Fri Dec 12 01:00:35 2014 | ACQ=RUN | Comments=
Run=7757 | Nfiles=4 | Events=28508 | Trigger=1 | Nparse=28508 | Start Date=Fri Dec 12 01:01:21 2014 | ACQ=RUN | Comments=
Run=7758 | Nfiles=4 | Events=28547 | Trigger=1 | Nparse=28547 | Start Date=Fri Dec 12 01:02:08 2014 | ACQ=RUN | Comments=
Run=7759 | Nfiles=4 | Events=28438 | Trigger=1 | Nparse=28438 | Start Date=Fri Dec 12 01:02:51 2014 | ACQ=RUN | Comments=
Run=7760 | Nfiles=4 | Events=28498 | Trigger=1 | Nparse=28498 | Start Date=Fri Dec 12 01:03:37 2014 | ACQ=RUN | Comments=
Run=7761 | Nfiles=4 | Events=28511 | Trigger=1 | Nparse=28511 | Start Date=Fri Dec 12 01:04:25 2014 | ACQ=RUN | Comments=
Run=7762 | Nfiles=3 | Events=20099 | Trigger=1 | Nparse=20099 | Start Date=Fri Dec 12 01:05:11 2014 | ACQ=RUN | Comments=
Run=7763 | Nfiles=1 | Events=0 | Trigger=1 | Nparse=0 | Start Date=Fri Dec 12 01:08:03 2014 | ACQ=START | Comments=
Run=7764 | Nfiles=1 | Events=0 | Trigger=1 | Nparse=0 | Start Date=Fri Dec 12 01:09:03 2014 | ACQ=START | Comments=
Run=7765 | Nfiles=4 | Events=28482 | Trigger=1 | Nparse=28482 | Start Date=Fri Dec 12 01:09:59 2014 | ACQ=START | Comments=
Run=7766 | Nfiles=4 | Events=28468 | Trigger=1 | Nparse=28468 | Start Date=Fri Dec 12 01:14:59 2014 | ACQ=RUN | Comments=
Run=7767 | Nfiles=4 | Events=28481 | Trigger=1 | Nparse=28481 | Start Date=Fri Dec 12 01:15:46 2014 | ACQ=RUN | Comments=
Run=7768 | Nfiles=4 | Events=28466 | Trigger=1 | Nparse=28466 | Start Date=Fri Dec 12 01:16:34 2014 | ACQ=RUN | Comments=
Run=7769 | Nfiles=4 | Events=28459 | Trigger=1 | Nparse=28459 | Start Date=Fri Dec 12 01:17:22 2014 | ACQ=RUN | Comments=
Run=7770 | Nfiles=4 | Events=28490 | Trigger=1 | Nparse=28490 | Start Date=Fri Dec 12 01:18:12 2014 | ACQ=RUN | Comments=
Run=7771 | Nfiles=4 | Events=28507 | Trigger=1 | Nparse=28507 | Start Date=Fri Dec 12 01:18:57 2014 | ACQ=RUN | Comments=
Run=7772 | Nfiles=4 | Events=28403 | Trigger=1 | Nparse=28403 | Start Date=Fri Dec 12 01:19:45 2014 | ACQ=RUN | Comments=
Run=7773 | Nfiles=4 | Events=28437 | Trigger=1 | Nparse=28437 | Start Date=Fri Dec 12 01:20:32 2014 | ACQ=RUN | Comments=
Run=7774 | Nfiles=4 | Events=28499 | Trigger=1 | Nparse=28499 | Start Date=Fri Dec 12 01:21:20 2014 | ACQ=RUN | Comments=
Run=7775 | Nfiles=4 | Events=28468 | Trigger=1 | Nparse=28468 | Start Date=Fri Dec 12 01:22:08 2014 | ACQ=RUN | Comments=
Run=7776 | Nfiles=4 | Events=28424 | Trigger=1 | Nparse=28424 | Start Date=Fri Dec 12 01:22:55 2014 | ACQ=RUN | Comments=
Run=7777 | Nfiles=4 | Events=28483 | Trigger=1 | Nparse=28483 | Start Date=Fri Dec 12 01:23:43 2014 | ACQ=RUN | Comments=
Run=7778 | Nfiles=4 | Events=28457 | Trigger=1 | Nparse=28457 | Start Date=Fri Dec 12 01:24:30 2014 | ACQ=RUN | Comments=
Run=7779 | Nfiles=4 | Events=28500 | Trigger=1 | Nparse=28500 | Start Date=Fri Dec 12 01:25:16 2014 | ACQ=RUN | Comments=
Run=7780 | Nfiles=4 | Events=28508 | Trigger=1 | Nparse=28508 | Start Date=Fri Dec 12 01:26:04 2014 | ACQ=RUN | Comments=
Run=7781 | Nfiles=4 | Events=28421 | Trigger=1 | Nparse=28421 | Start Date=Fri Dec 12 01:26:50 2014 | ACQ=RUN | Comments=
Run=7782 | Nfiles=4 | Events=28518 | Trigger=1 | Nparse=28518 | Start Date=Fri Dec 12 01:27:37 2014 | ACQ=RUN | Comments=
Run=7783 | Nfiles=4 | Events=28499 | Trigger=1 | Nparse=28499 | Start Date=Fri Dec 12 01:28:22 2014 | ACQ=RUN | Comments=
Run=7784 | Nfiles=4 | Events=28482 | Trigger=1 | Nparse=28482 | Start Date=Fri Dec 12 01:29:09 2014 | ACQ=RUN | Comments=
Run=7785 | Nfiles=4 | Events=28421 | Trigger=1 | Nparse=28421 | Start Date=Fri Dec 12 01:29:57 2014 | ACQ=RUN | Comments=
Run=7786 | Nfiles=4 | Events=28435 | Trigger=1 | Nparse=28435 | Start Date=Fri Dec 12 01:30:44 2014 | ACQ=RUN | Comments=
Run=7787 | Nfiles=4 | Events=28530 | Trigger=1 | Nparse=28530 | Start Date=Fri Dec 12 01:31:29 2014 | ACQ=RUN | Comments=
Run=7788 | Nfiles=1 | Events=3898 | Trigger=1 | Nparse=3898 | Start Date=Fri Dec 12 01:32:16 2014 | ACQ=RUN | Comments=
Run=7789 | Nfiles=4 | Events=28435 | Trigger=1 | Nparse=28435 | Start Date=Fri Dec 12 01:32:55 2014 | ACQ=START | Comments=
Run=7790 | Nfiles=4 | Events=28443 | Trigger=1 | Nparse=28443 | Start Date=Fri Dec 12 01:34:09 2014 | ACQ=RUN | Comments=
Run=7791 | Nfiles=4 | Events=28467 | Trigger=1 | Nparse=28467 | Start Date=Fri Dec 12 01:34:55 2014 | ACQ=RUN | Comments=
Run=7792 | Nfiles=4 | Events=28521 | Trigger=1 | Nparse=28521 | Start Date=Fri Dec 12 01:35:42 2014 | ACQ=RUN | Comments=
Run=7793 | Nfiles=4 | Events=28468 | Trigger=1 | Nparse=28468 | Start Date=Fri Dec 12 01:36:31 2014 | ACQ=RUN | Comments=
Run=7794 | Nfiles=4 | Events=28484 | Trigger=1 | Nparse=28484 | Start Date=Fri Dec 12 01:37:18 2014 | ACQ=RUN | Comments=
Run=7795 | Nfiles=4 | Events=28483 | Trigger=1 | Nparse=28483 | Start Date=Fri Dec 12 01:38:05 2014 | ACQ=RUN | Comments=
Run=7796 | Nfiles=4 | Events=28469 | Trigger=1 | Nparse=28469 | Start Date=Fri Dec 12 01:38:51 2014 | ACQ=RUN | Comments=
Run=7797 | Nfiles=4 | Events=28463 | Trigger=1 | Nparse=28463 | Start Date=Fri Dec 12 01:39:36 2014 | ACQ=RUN | Comments=
Run=7798 | Nfiles=4 | Events=28482 | Trigger=1 | Nparse=28482 | Start Date=Fri Dec 12 01:40:22 2014 | ACQ=RUN | Comments=
Run=7799 | Nfiles=4 | Events=28418 | Trigger=1 | Nparse=28418 | Start Date=Fri Dec 12 01:41:08 2014 | ACQ=RUN | Comments=
Run=7800 | Nfiles=4 | Events=28480 | Trigger=1 | Nparse=28480 | Start Date=Fri Dec 12 01:41:55 2014 | ACQ=RUN | Comments=
Run=7801 | Nfiles=4 | Events=28442 | Trigger=1 | Nparse=28442 | Start Date=Fri Dec 12 01:42:41 2014 | ACQ=RUN | Comments=
Run=7802 | Nfiles=4 | Events=28521 | Trigger=1 | Nparse=28521 | Start Date=Fri Dec 12 01:43:28 2014 | ACQ=RUN | Comments=
Run=7803 | Nfiles=4 | Events=28488 | Trigger=1 | Nparse=28488 | Start Date=Fri Dec 12 01:44:16 2014 | ACQ=RUN | Comments=
Run=7804 | Nfiles=4 | Events=28463 | Trigger=1 | Nparse=28463 | Start Date=Fri Dec 12 01:45:04 2014 | ACQ=RUN | Comments=
Run=7805 | Nfiles=4 | Events=28441 | Trigger=1 | Nparse=28441 | Start Date=Fri Dec 12 01:45:50 2014 | ACQ=RUN | Comments=
Run=7806 | Nfiles=4 | Events=28525 | Trigger=1 | Nparse=28525 | Start Date=Fri Dec 12 01:46:36 2014 | ACQ=RUN | Comments=
Run=7807 | Nfiles=4 | Events=28484 | Trigger=1 | Nparse=28484 | Start Date=Fri Dec 12 01:47:23 2014 | ACQ=RUN | Comments=
Run=7808 | Nfiles=4 | Events=28481 | Trigger=1 | Nparse=28481 | Start Date=Fri Dec 12 01:48:10 2014 | ACQ=RUN | Comments=
Run=7809 | Nfiles=4 | Events=28486 | Trigger=1 | Nparse=28486 | Start Date=Fri Dec 12 01:48:57 2014 | ACQ=RUN | Comments=
Run=7810 | Nfiles=4 | Events=28449 | Trigger=1 | Nparse=28449 | Start Date=Fri Dec 12 01:49:46 2014 | ACQ=RUN | Comments=
Run=7811 | Nfiles=4 | Events=28437 | Trigger=1 | Nparse=28437 | Start Date=Fri Dec 12 01:50:35 2014 | ACQ=RUN | Comments=
Run=7812 | Nfiles=4 | Events=28490 | Trigger=1 | Nparse=28490 | Start Date=Fri Dec 12 01:51:24 2014 | ACQ=RUN | Comments=
Run=7813 | Nfiles=4 | Events=28461 | Trigger=1 | Nparse=28461 | Start Date=Fri Dec 12 01:52:13 2014 | ACQ=RUN | Comments=
Run=7814 | Nfiles=4 | Events=28437 | Trigger=1 | Nparse=28437 | Start Date=Fri Dec 12 01:53:03 2014 | ACQ=RUN | Comments=
Run=7815 | Nfiles=4 | Events=28461 | Trigger=1 | Nparse=28461 | Start Date=Fri Dec 12 01:53:49 2014 | ACQ=RUN | Comments=
Run=7816 | Nfiles=4 | Events=28449 | Trigger=1 | Nparse=28449 | Start Date=Fri Dec 12 01:54:36 2014 | ACQ=RUN | Comments=
