Run 8841  09-MAY-01 18:23:14 
Total    9938 ev.  Physical       0 ev.
-------------------------------------------------------------
 c  m  t   n_phys ave_phys sig_phys  n_gene ave_gene sig_gene
 3 20  4        0    0.000    0.000    9938  105.809    1.757
 3 20  5        0    0.000    0.000    9938   83.458    0.598
 3 21  4        0    0.000    0.000    9938  102.241   13.611
 3 21  5        0    0.000    0.000    9938   82.159    1.109
 3 22  4        0    0.000    0.000    9938   96.382   13.903
 3 22  5        0    0.000    0.000    9938   80.329    1.112
 3 23  4        0    0.000    0.000    9938  109.192    1.809
 3 23  5        0    0.000    0.000    9938   81.901    0.620
 3 24  4        0    0.000    0.000    9938  106.031    1.637
 3 24  5        0    0.000    0.000    9938   80.534    0.587
 4  1  1        0    0.000    0.000    9938   46.487    7.319
 4  1  2        0    0.000    0.000    9938   69.215    0.698
 4  1  4        0    0.000    0.000    9938  123.987    1.260
 4  1  5        0    0.000    0.000    9938   84.016    0.652
 4  2  4        0    0.000    0.000    9938  126.482    1.252
 4  2  5        0    0.000    0.000    9938   83.872    0.641
 4  3  1        0    0.000    0.000    9938   43.112    7.100
 4  3  2        0    0.000    0.000    9938   66.617    0.674
 4  3  4        0    0.000    0.000    9938  124.767    1.337
 4  3  5        0    0.000    0.000    9938   82.370    0.608
 4  4  4        0    0.000    0.000    9938  126.181    1.381
 4  4  5        0    0.000    0.000    9938   83.183    0.640
 4  5  1        0    0.000    0.000    9938   44.090    6.353
 4  5  2        0    0.000    0.000    9938   66.588    0.641
 4  5  4        0    0.000    0.000    9938  128.941    1.540
 4  5  5        0    0.000    0.000    9938   82.832    0.644
 4  6  4        0    0.000    0.000    9938  118.481    1.535
 4  6  5        0    0.000    0.000    9938   81.612    0.606
 4  7  1        0    0.000    0.000    9938   39.802    6.282
 4  7  2        0    0.000    0.000    9938   67.543    0.638
 4  7  4        0    0.000    0.000    9938  116.350    1.317
 4  7  5        0    0.000    0.000    9938   83.463    0.593
 4  8  4        0    0.000    0.000    9938  125.656    1.487
 4  8  5        0    0.000    0.000    9938   83.134    0.670
 4  9  1        0    0.000    0.000    9938   62.868    6.478
 4  9  2        0    0.000    0.000    9938   70.113    0.639
 4  9  4        0    0.000    0.000    9938  119.355   10.409
 4  9  5        0    0.000    0.000    9938   81.830    0.930
 4 10  4        0    0.000    0.000    9938  130.982   12.607
 4 10  5        0    0.000    0.000    9938   82.877    1.041
 4 11  1        0    0.000    0.000    9938   61.727    6.267
 4 11  2        0    0.000    0.000    9938   68.896    0.636
 4 11  4        0    0.000    0.000    9938  130.764    1.029
 4 11  5        0    0.000    0.000    9938   81.881    0.622
 4 12  4        0    0.000    0.000    9938  129.286    1.334
 4 12  5        0    0.000    0.000    9938   83.939    0.632
 4 13  1        0    0.000    0.000    9938   60.309    6.603
 4 13  2        0    0.000    0.000    9938   68.584    0.661
 4 13  4        0    0.000    0.000    9938  125.880    2.014
 4 13  5        0    0.000    0.000    9938   82.596    0.619
 4 14  4        0    0.000    0.000    9938  120.785    1.373
 4 14  5        0    0.000    0.000    9938   81.555    0.607
 4 15  1        0    0.000    0.000    9938   59.905    7.469
 4 15  2        0    0.000    0.000    9938   70.374    0.690
 4 15  4        0    0.000    0.000    9938  120.906    1.380
 4 15  5        0    0.000    0.000    9938   82.191    0.637
 4 16  4        0    0.000    0.000    9938  122.197    1.354
 4 16  5        0    0.000    0.000    9938   82.144    0.673
 4 17  1        0    0.000    0.000    9938   61.176    7.290
 4 17  2        0    0.000    0.000    9938   68.424    0.693
 4 17  4        0    0.000    0.000    9938  105.472    1.346
 4 17  5        0    0.000    0.000    9938   70.500    0.566
 4 18  4        0    0.000    0.000    9938   76.753    1.349
 4 18  5        0    0.000    0.000    9938   72.375    0.597
 4 19  1        0    0.000    0.000    9938   59.536    6.672
 4 19  2        0    0.000    0.000    9938   66.588    0.654
 4 19  4        0    0.000    0.000    9938   84.917    1.375
 4 19  5        0    0.000    0.000    9938   72.612    0.631
 4 20  4        0    0.000    0.000    9938   81.221    1.408
 4 20  5        0    0.000    0.000    9938   73.353    0.635
 4 21  1        0    0.000    0.000    9938   58.531    5.973
 4 21  2        0    0.000    0.000    9938   66.592    0.634
 4 21  4        0    0.000    0.000    9938   79.194    1.339
 4 21  5        0    0.000    0.000    9938   73.789    0.623
 4 22  4        0    0.000    0.000    9938   75.528    1.289
 4 22  5        0    0.000    0.000    9938   74.538    0.605
 4 23  1        0    0.000    0.000    9938   50.310    6.119
 4 23  2        0    0.000    0.000    9938   66.749    0.641
 4 23  4        0    0.000    0.000    9938   86.130    1.371
 4 23  5        0    0.000    0.000    9938   74.819    0.601
 4 24  4        0    0.000    0.000    9938   74.439    1.275
 4 24  5        0    0.000    0.000    9938   69.329    0.608
 5  1  4        0    0.000    0.000    9938   96.036    1.940
 5  1  5        0    0.000    0.000    9938   69.279    0.612
 5  2  4        0    0.000    0.000    9938   92.021    2.261
 5  2  5        0    0.000    0.000    9938   69.280    0.618
 5  3  4        0    0.000    0.000    9938   93.360    2.049
 5  3  5        0    0.000    0.000    9938   69.536    0.626
 5  4  4        0    0.000    0.000    9938   95.382    1.952
 5  4  5        0    0.000    0.000    9938   70.812    0.636
 5  5  4        0    0.000    0.000    9938   87.868    2.164
 5  5  5        0    0.000    0.000    9938   72.061    0.635
 5  6  4        0    0.000    0.000    9938   91.434    2.193
 5  6  5        0    0.000    0.000    9938   71.342    0.637
 5  7  4        0    0.000    0.000    9938   78.046    2.092
 5  7  5        0    0.000    0.000    9938   71.766    0.631
 5  8  4        0    0.000    0.000    9938   80.537    2.063
 5  8  5        0    0.000    0.000    9938   68.927    0.621
 5  9  4        0    0.000    0.000    9938  100.712   13.797
 5  9  5        0    0.000    0.000    9938   72.959    1.078
 5 10  4        0    0.000    0.000    9938  102.204   21.247
 5 10  5        0    0.000    0.000    9938   74.415    1.551
 5 11  4        0    0.000    0.000    9938  103.158    2.024
 5 11  5        0    0.000    0.000    9938   76.029    0.605
 5 12  4        0    0.000    0.000    9938  101.231    2.152
 5 12  5        0    0.000    0.000    9938   74.194    0.609
 5 13  4        0    0.000    0.000    9938  105.763    2.158
 5 13  5        0    0.000    0.000    9938   71.384    0.615
 5 14  4        0    0.000    0.000    9938  107.390    2.260
 5 14  5        0    0.000    0.000    9938   73.811    0.613
 5 15  4        0    0.000    0.000    9938   94.729    2.022
 5 15  5        0    0.000    0.000    9938   73.119    0.588
 5 16  4        0    0.000    0.000    9938   99.215    2.153
 5 16  5        0    0.000    0.000    9938   71.881    0.624
 5 17  4        0    0.000    0.000    9938   89.210    1.961
 5 17  5        0    0.000    0.000    9938   73.493    0.616
 5 18  4        0    0.000    0.000    9938   93.926    2.302
 5 18  5        0    0.000    0.000    9938   73.360    0.622
 5 19  4        0    0.000    0.000    9938   95.809    2.081
 5 19  5        0    0.000    0.000    9938   71.169    0.605
 5 20  4        0    0.000    0.000    9938  111.756    2.060
 5 20  5        0    0.000    0.000    9938   73.268    0.607
 5 21  4        0    0.000    0.000    9938  101.421    1.987
 5 21  5        0    0.000    0.000    9938   72.010    0.568
 5 22  4        0    0.000    0.000    9938   84.818    1.953
 5 22  5        0    0.000    0.000    9938   73.990    0.595
 5 23  4        0    0.000    0.000    9938   86.105    1.886
 5 23  5        0    0.000    0.000    9938   76.473    0.603
 5 24  4        0    0.000    0.000    9938   93.026    1.986
 5 24  5        0    0.000    0.000    9938   72.741    0.611
 6  1  1        0    0.000    0.000    9938   56.138    6.821
 6  1  2        0    0.000    0.000    9938   67.029    0.656
 6  1  4        0    0.000    0.000    9938    2.483    3.231
 6  1  5        0    0.000    0.000    9938   17.475    0.556
 6  2  4        0    0.000    0.000    9938   25.527    4.536
 6  2  5        0    0.000    0.000    9938   14.738    0.539
 6  3  1        0    0.000    0.000    9938   72.595    7.406
 6  3  2        0    0.000    0.000    9938   67.583    0.685
