Run 8842  09-MAY-01 18:28:58 
Total   25930 ev.  Physical       0 ev.
-------------------------------------------------------------
 c  m  t   n_phys ave_phys sig_phys  n_gene ave_gene sig_gene
 4  8  7        0    0.000    0.000   25930   28.238    0.426
 4  8  8        0    0.000    0.000   25930   40.337    0.480
 4  9  7        0    0.000    0.000   25930   29.046    0.241
 4  9  8        0    0.000    0.000   25930   39.574    0.517
 4 10  7        0    0.000    0.000   25930   29.504    0.502
 4 10  8        0    0.000    0.000   25930   38.792    0.504
 4 11  7        0    0.000    0.000   25930   29.214    0.410
 4 11  8        0    0.000    0.000   25930   38.383    0.520
 4 12  7        0    0.000    0.000   25930   30.152    0.359
 4 12  8        0    0.000    0.000   25930   39.186    0.508
 4 13  7        0    0.000    0.000   25930   26.147    0.362
 4 13  8        0    0.000    0.000   25930   34.736    0.552
 4 14  7        0    0.000    0.000   25930   25.246    0.434
 4 14  8        0    0.000    0.000   25930   35.856    0.555
 4 15  7        0    0.000    0.000   25930   24.315    0.473
 4 15  8        0    0.000    0.000   25930   33.840    0.567
 4 16  7        0    0.000    0.000   25930   26.826    0.492
 4 16  8        0    0.000    0.000   25930   35.758    0.559
 4 17  7        0    0.000    0.000   25930   23.691    0.545
 4 17  8        0    0.000    0.000   25930   33.503    0.546
 4 18  7        0    0.000    0.000   25930   23.215    0.411
 4 18  8        0    0.000    0.000   25930   34.388    0.524
 4 19  7        0    0.000    0.000   25930   24.098    0.435
 4 19  8        0    0.000    0.000   25930   35.311    0.519
 4 20  7        0    0.000    0.000   25930   21.114    0.372
 4 20  8        0    0.000    0.000   25930   30.524    0.558
 4 21  7        0    0.000    0.000   25930   16.774    0.648
 4 21  8        0    0.000    0.000   25930   25.849    0.626
 4 22  7        0    0.000    0.000   25930   19.342    0.528
 4 22  8        0    0.000    0.000   25930   29.777    0.640
 4 23  7        0    0.000    0.000   25930   17.099    0.545
 4 23  8        0    0.000    0.000   25930   27.302    0.543
 4 24  7        0    0.000    0.000   25930   18.280    0.459
 4 24  8        0    0.000    0.000   25930   27.522    0.600
 5  1  7        0    0.000    0.000   25930   22.547    0.498
