Run 7645  18-APR-01 14:09:04 
Total    3981 ev.  Physical       0 ev.
-------------------------------------------------------------
 c  m  t   n_phys ave_phys sig_phys  n_gene ave_gene sig_gene
 5 11  5        0    0.000    0.000    3981   84.875    0.576
 5 12  4        0    0.000    0.000    3981   98.730    0.873
 5 12  5        0    0.000    0.000    3981   74.464    0.575
 5 13  4        0    0.000    0.000    3981  103.583    0.876
 5 13  5        0    0.000    0.000    3981   71.636    0.622
 5 14  4        0    0.000    0.000    3981  105.157    0.838
 5 14  5        0    0.000    0.000    3981   74.026    0.599
 5 15  4        0    0.000    0.000    3981   92.199    0.825
 5 15  5        0    0.000    0.000    3981   73.427    0.581
 5 16  4        0    0.000    0.000    3981   96.767    0.840
 5 16  5        0    0.000    0.000    3981   72.097    0.574
 5 17  4        0    0.000    0.000    3981   86.755    0.830
 5 17  5        0    0.000    0.000    3981   73.788    0.604
 5 18  4        0    0.000    0.000    3981   91.398    1.964
 5 18  5        0    0.000    0.000    3981   73.597    0.621
 5 19  4        0    0.000    0.000    3981   93.049    0.862
 5 19  5        0    0.000    0.000    3981   71.429    0.589
 5 20  4        0    0.000    0.000    3981  110.221    0.885
 5 20  5        0    0.000    0.000    3981   73.397    0.599
 5 21  4        0    0.000    0.000    3981   98.747    0.858
 5 21  5        0    0.000    0.000    3981   72.233    0.544
 5 22  4        0    0.000    0.000    3981   82.108    0.847
 5 22  5        0    0.000    0.000    3981   74.238    0.560
 5 23  4        0    0.000    0.000    3981   83.809    0.846
 5 23  5        0    0.000    0.000    3981   76.703    0.608
 5 24  4        0    0.000    0.000    3981   90.303    0.868
 5 24  5        0    0.000    0.000    3981   73.014    0.559
 6  1  1        0    0.000    0.000    3981   59.506    6.991
 6  1  2        0    0.000    0.000    3981   66.672    0.668
 6  1  4        0    0.000    0.000    3981    0.141    0.467
 6  1  5        0    0.000    0.000    3981   16.824    0.425
 6  2  4        0    0.000    0.000    3981   22.681    1.570
 6  2  5        0    0.000    0.000    3981   14.034    0.379
 6  3  1        0    0.000    0.000    3981   75.880    7.580
 6  3  2        0    0.000    0.000    3981   67.208    0.692
 6  3  4        0    0.000    0.000    3981   26.607    6.136
 6  3  5        0    0.000    0.000    3981   12.676    0.645
 6  4  4        0    0.000    0.000    3981   35.700    5.581
 6  4  5        0    0.000    0.000    3981   12.933    0.661
 6  5  1        0    0.000    0.000    3981   69.912    7.434
 6  5  2        0    0.000    0.000    3981   66.312    0.696
 6  5  4        0    0.000    0.000    3981   41.620    1.549
 6  5  5        0    0.000    0.000    3981   13.087    0.540
 6  6  4        0    0.000    0.000    3981   43.390    1.536
 6  6  5        0    0.000    0.000    3981   13.023    0.502
 6  7  1        0    0.000    0.000    3981   75.711    7.546
 6  7  2        0    0.000    0.000    3981   66.743    0.698
 6  7  4        0    0.000    0.000    3981   46.615    1.525
 6  7  5        0    0.000    0.000    3981   13.499    0.532
 6  8  4        0    0.000    0.000    3981   38.782    1.544
 6  8  5        0    0.000    0.000    3981   12.101    0.511
 6  9  1        0    0.000    0.000    3981   70.890    7.515
 6  9  2        0    0.000    0.000    3981   68.807    0.706
 6  9  4        0    0.000    0.000    3981    0.003    0.055
 6  9  5        0    0.000    0.000    3981    3.947    0.483
 6 10  4        0    0.000    0.000    3981   50.811    1.540
 6 10  5        0    0.000    0.000    3981   13.389    0.507
 6 11  1        0    0.000    0.000    3981   76.189    6.618
 6 11  2        0    0.000    0.000    3981   69.128    0.667
 6 11  4        0    0.000    0.000    3981   48.912    1.514
 6 11  5        0    0.000    0.000    3981   14.839    0.435
 6 12  4        0    0.000    0.000    3981   53.870    1.549
 6 12  5        0    0.000    0.000    3981   12.503    0.530
 6 13  1        0    0.000    0.000    3981   64.066    6.926
 6 13  2        0    0.000    0.000    3981   66.413    0.698
 6 13  4        0    0.000    0.000    3981   49.310    5.555
 6 13  5        0    0.000    0.000    3981   12.631    0.628
 6 14  4        0    0.000    0.000    3981   38.731    5.246
 6 14  5        0    0.000    0.000    3981   13.639    0.613
 6 15  1        0    0.000    0.000    3981   63.479    7.208
 6 15  2        0    0.000    0.000    3981   65.463    0.698
 6 15  4        0    0.000    0.000    3981   42.660    1.555
 6 15  5        0    0.000    0.000    3981   12.363    0.533
 6 16  4        0    0.000    0.000    3981   47.821    1.548
 6 16  5        0    0.000    0.000    3981   11.565    0.526
 6 17  1        0    0.000    0.000    3981   91.674    6.882
 6 17  2        0    0.000    0.000    3981   87.349    0.646
 6 17  4        0    0.000    0.000    3981    0.000    0.000
 6 17  5        0    0.000    0.000    3981    0.000    0.000
 6 18  4        0    0.000    0.000    3981   58.455    1.631
 6 18  5        0    0.000    0.000    3981   11.126    0.408
 6 19  1        0    0.000    0.000    3981   92.691    7.277
 6 19  2        0    0.000    0.000    3981   86.293    0.742
 6 19  4        0    0.000    0.000    3981   48.869    1.661
 6 19  5        0    0.000    0.000    3981   12.103    0.434
