PILA_01_PG     49.7595
PILA_01_GG     51.7172
PILA_02_PG     50.2558
PILA_02_GG     62.1947
PILA_03_PG     51.0847
PILA_03_GG     29.7046
PILA_04_PG     51.6914
PILA_04_GG     18.7351
PILA_05_PG     50.3507
PILA_05_GG     25.9173
PILA_06_PG     49.0804
PILA_06_GG     32.844
PILA_07_PG     52.3067
PILA_07_GG     16.0495
PILA_08_PG     50.7251
PILA_08_GG     21.613
SI_PIN1_PG     0
SI_PIN1_GG     0
SI_PIN2_PG     0
SI_PIN2_GG     0
