PILA_01_PG     168.363
PILA_01_GG     166.885
PILA_02_PG     170.601
PILA_02_GG     170.945
PILA_03_PG     165.911
PILA_03_GG     163.05
PILA_04_PG     166.886
PILA_04_GG     160.997
PILA_05_PG     169.433
PILA_05_GG     165.59
PILA_06_PG     165.507
PILA_06_GG     163.232
PILA_07_PG     167.441
PILA_07_GG     161.624
PILA_08_PG     168.678
PILA_08_GG     167.05
SI_PIN1_PG     0
SI_PIN1_GG     0
SI_PIN2_PG     0
SI_PIN2_GG     0
