PILA_01_PG     48.6638
PILA_01_GG     50.9117
PILA_02_PG     49.2027
PILA_02_GG     61.5773
PILA_03_PG     50.0913
PILA_03_GG     28.959
PILA_04_PG     50.739
PILA_04_GG     18.3558
PILA_05_PG     49.3608
PILA_05_GG     25.3364
PILA_06_PG     48.0805
PILA_06_GG     32.5147
PILA_07_PG     51.3027
PILA_07_GG     15.5625
PILA_08_PG     49.7259
PILA_08_GG     22.0739
SI_PIN1_PG     0
SI_PIN1_GG     0
SI_PIN2_PG     0
SI_PIN2_GG     0
