Run 8190  26-APR-01 14:54:40 
Total   10943 ev.  Physical       0 ev.
-------------------------------------------------------------
 c  m  t   n_phys ave_phys sig_phys  n_gene ave_gene sig_gene
 3 20  4        0    0.000    0.000   10943  107.443    0.891
 3 20  5        0    0.000    0.000   10943   84.322    0.622
 3 21  4        0    0.000    0.000   10943  103.629    5.940
 3 21  5        0    0.000    0.000   10943   83.096    0.742
 3 22  4        0    0.000    0.000   10943   97.413    5.891
 3 22  5        0    0.000    0.000   10943   81.188    0.725
 3 23  4        0    0.000    0.000   10943  110.546    0.907
 3 23  5        0    0.000    0.000   10943   82.786    0.603
 3 24  4        0    0.000    0.000   10943  107.399    0.864
 3 24  5        0    0.000    0.000   10943   81.453    0.599
 4  1  1        0    0.000    0.000   10943   39.039    7.532
 4  1  2        0    0.000    0.000   10943   69.649    0.708
 4  1  4        0    0.000    0.000   10943  125.127    0.862
 4  1  5        0    0.000    0.000   10943   84.934    0.641
 4  2  4        0    0.000    0.000   10943  127.654    0.867
 4  2  5        0    0.000    0.000   10943   84.776    0.632
 4  3  1        0    0.000    0.000   10943   35.611    7.015
 4  3  2        0    0.000    0.000   10943   67.035    0.671
 4  3  4        0    0.000    0.000   10943  125.900    0.856
 4  3  5        0    0.000    0.000   10943   83.315    0.612
 4  4  4        0    0.000    0.000   10943  127.306    0.872
 4  4  5        0    0.000    0.000   10943   84.097    0.651
 4  5  1        0    0.000    0.000   10943   36.678    6.398
 4  5  2        0    0.000    0.000   10943   67.017    0.636
 4  5  4        0    0.000    0.000   10943  130.589    0.893
 4  5  5        0    0.000    0.000   10943   83.689    0.614
 4  6  4        0    0.000    0.000   10943  119.592    0.864
 4  6  5        0    0.000    0.000   10943   82.532    0.592
 4  7  1        0    0.000    0.000   10943   32.384    6.345
 4  7  2        0    0.000    0.000   10943   67.944    0.632
 4  7  4        0    0.000    0.000   10943  118.161    0.895
 4  7  5        0    0.000    0.000   10943   84.404    0.597
 4  8  4        0    0.000    0.000   10943  127.176    0.873
 4  8  5        0    0.000    0.000   10943   84.029    0.679
 4  9  1        0    0.000    0.000   10943   55.558    6.483
 4  9  2        0    0.000    0.000   10943   70.565    0.636
 4  9  4        0    0.000    0.000   10943  120.416    5.363
 4  9  5        0    0.000    0.000   10943   82.699    0.710
 4 10  4        0    0.000    0.000   10943  132.148    5.507
 4 10  5        0    0.000    0.000   10943   83.827    0.712
 4 11  1        0    0.000    0.000   10943   54.273    6.347
 4 11  2        0    0.000    0.000   10943   69.319    0.644
 4 11  4        0    0.000    0.000   10943  131.525    1.776
 4 11  5        0    0.000    0.000   10943   82.798    0.631
 4 12  4        0    0.000    0.000   10943  130.371    0.844
 4 12  5        0    0.000    0.000   10943   84.895    0.634
 4 13  1        0    0.000    0.000   10943   52.942    6.491
 4 13  2        0    0.000    0.000   10943   68.983    0.642
 4 13  4        0    0.000    0.000   10943  126.926    1.778
 4 13  5        0    0.000    0.000   10943   83.508    0.610
 4 14  4        0    0.000    0.000   10943  121.922    0.857
 4 14  5        0    0.000    0.000   10943   82.508    0.596
 4 15  1        0    0.000    0.000   10943   52.257    7.406
 4 15  2        0    0.000    0.000   10943   70.829    0.684
 4 15  4        0    0.000    0.000   10943  122.062    0.873
 4 15  5        0    0.000    0.000   10943   83.114    0.656
 4 16  4        0    0.000    0.000   10943  123.317    0.860
 4 16  5        0    0.000    0.000   10943   83.067    0.684
 4 17  1        0    0.000    0.000   10943   53.636    8.116
 4 17  2        0    0.000    0.000   10943   68.840    0.730
 4 17  4        0    0.000    0.000   10943  106.118    0.880
 4 17  5        0    0.000    0.000   10943   71.169    0.552
 4 18  4        0    0.000    0.000   10943   77.510    0.912
 4 18  5        0    0.000    0.000   10943   73.034    0.610
 4 19  1        0    0.000    0.000   10943   51.961    6.644
 4 19  2        0    0.000    0.000   10943   67.013    0.654
 4 19  4        0    0.000    0.000   10943   85.621    0.905
 4 19  5        0    0.000    0.000   10943   73.295    0.650
 4 20  4        0    0.000    0.000   10943   82.447    0.915
 4 20  5        0    0.000    0.000   10943   74.018    0.658
 4 21  1        0    0.000    0.000   10943   51.101    6.132
 4 21  2        0    0.000    0.000   10943   67.028    0.632
 4 21  4        0    0.000    0.000   10943   79.973    0.897
 4 21  5        0    0.000    0.000   10943   74.384    0.637
 4 22  4        0    0.000    0.000   10943   76.170    0.883
 4 22  5        0    0.000    0.000   10943   75.190    0.635
 4 23  1        0    0.000    0.000   10943   42.816    6.327
 4 23  2        0    0.000    0.000   10943   67.191    0.650
 4 23  4        0    0.000    0.000   10943   86.739    0.885
 4 23  5        0    0.000    0.000   10943   75.518    0.606
 4 24  4        0    0.000    0.000   10943   75.081    0.879
 4 24  5        0    0.000    0.000   10943   69.993    0.609
 5  1  4        0    0.000    0.000   10943   96.801    0.887
 5  1  5        0    0.000    0.000   10943   69.955    0.610
 5  2  4        0    0.000    0.000   10943   92.574    2.426
 5  2  5        0    0.000    0.000   10943   69.944    0.636
 5  3  4        0    0.000    0.000   10943   94.110    0.965
 5  3  5        0    0.000    0.000   10943   70.204    0.635
 5  4  4        0    0.000    0.000   10943   96.202    0.896
 5  4  5        0    0.000    0.000   10943   71.490    0.635
 5  5  4        0    0.000    0.000   10943   88.516    0.881
 5  5  5        0    0.000    0.000   10943   72.705    0.634
 5  6  4        0    0.000    0.000   10943   92.535    1.088
 5  6  5        0    0.000    0.000   10943   72.011    0.638
 5  7  4        0    0.000    0.000   10943   78.812    0.885
 5  7  5        0    0.000    0.000   10943   72.455    0.628
 5  8  4        0    0.000    0.000   10943   81.404    0.877
 5  8  5        0    0.000    0.000   10943   69.475    0.599
 5  9  4        0    0.000    0.000   10943  101.602    5.441
 5  9  5        0    0.000    0.000   10943   73.717    0.698
 5 10  4        0    0.000    0.000   10943  102.905    6.450
 5 10  5        0    0.000    0.000   10943   75.087    0.734
 5 11  4        0    0.000    0.000   10943  112.234    0.956
 5 11  5        0    0.000    0.000   10943   83.649    0.607
 5 12  4        0    0.000    0.000   10943  101.922    0.885
 5 12  5        0    0.000    0.000   10943   74.885    0.597
 5 13  4        0    0.000    0.000   10943  106.579    0.904
 5 13  5        0    0.000    0.000   10943   72.019    0.619
 5 14  4        0    0.000    0.000   10943  108.201    0.895
 5 14  5        0    0.000    0.000   10943   74.463    0.599
 5 15  4        0    0.000    0.000   10943   95.559    0.874
 5 15  5        0    0.000    0.000   10943   73.785    0.590
 5 16  4        0    0.000    0.000   10943  100.126    0.861
 5 16  5        0    0.000    0.000   10943   72.577    0.625
 5 17  4        0    0.000    0.000   10943   89.850    0.869
 5 17  5        0    0.000    0.000   10943   74.194    0.603
 5 18  4        0    0.000    0.000   10943   94.537    1.864
 5 18  5        0    0.000    0.000   10943   74.045    0.616
