Run 8450  01-MAY-01 11:27:56 
Total   46116 ev.  Physical       0 ev.
-------------------------------------------------------------
 c  m  t   n_phys ave_phys sig_phys  n_gene ave_gene sig_gene
 4  8  7        0    0.000    0.000   46116   29.648    0.478
 4  8  8        0    0.000    0.000   46116   41.545    0.503
 4  9  7        0    0.000    0.000   46116   30.312    0.466
 4  9  8        0    0.000    0.000   46116   40.839    0.506
 4 10  7        0    0.000    0.000   46116   30.917    0.306
 4 10  8        0    0.000    0.000   46116   40.088    0.512
 4 11  7        0    0.000    0.000   46116   30.668    0.472
 4 11  8        0    0.000    0.000   46116   39.579    0.546
 4 12  7        0    0.000    0.000   46116   31.512    0.500
 4 12  8        0    0.000    0.000   46116   40.416    0.526
 4 13  7        0    0.000    0.000   46116   27.386    0.487
 4 13  8        0    0.000    0.000   46116   35.968    0.543
 4 14  7        0    0.000    0.000   46116   26.578    0.497
 4 14  8        0    0.000    0.000   46116   37.059    0.545
 4 15  7        0    0.000    0.000   46116   25.626    0.498
 4 15  8        0    0.000    0.000   46116   35.019    0.641
 4 16  7        0    0.000    0.000   46116   28.023    0.418
 4 16  8        0    0.000    0.000   46116   36.930    0.658
 4 17  7        0    0.000    0.000   46116   24.941    0.421
 4 17  8        0    0.000    0.000   46116   34.693    0.589
 4 18  7        0    0.000    0.000   46116   24.433    0.496
 4 18  8        0    0.000    0.000   46116   35.523    0.536
 4 19  7        0    0.000    0.000   46116   25.209    0.443
 4 19  8        0    0.000    0.000   46116   36.426    0.574
 4 20  7        0    0.000    0.000   46116   22.216    0.432
 4 20  8        0    0.000    0.000   46116   31.634    0.649
 4 21  7        0    0.000    0.000   46116   17.829    0.565
 4 21  8        0    0.000    0.000   46116   26.870    0.678
 4 22  7        0    0.000    0.000   46116   20.398    0.497
 4 22  8        0    0.000    0.000   46116   30.754    0.575
 4 23  7        0    0.000    0.000   46116   18.044    0.526
 4 23  8        0    0.000    0.000   46116   28.272    0.684
 4 24  7        0    0.000    0.000   46116   19.311    0.465
 4 24  8        0    0.000    0.000   46116   28.512    0.580
 5  1  7        0    0.000    0.000   46116   23.831    0.376
 5  1  8        0    0.000    0.000   46116   48.151    0.475
 5  2  7        0    0.000    0.000   46116   27.612    0.487
 5  2  8        0    0.000    0.000   46116   47.643    0.552
 5  3  7        0    0.000    0.000   46116   30.002    0.138
 5  3  8        0    0.000    0.000   46116   54.582    0.506
 5  4  7        0    0.000    0.000   46116   29.026    0.186
 5  4  8        0    0.000    0.000   46116   54.076    0.562
 5  5  7        0    0.000    0.000   46116   28.273    0.446
 5  5  8        0    0.000    0.000   46116   52.750    0.506
 5  6  7        0    0.000    0.000   46116   31.723    0.448
 5  6  8        0    0.000    0.000   46116   57.023    0.501
 5  7  7        0    0.000    0.000   46116   30.291    0.455
 5  7  8        0    0.000    0.000   46116   55.302    0.560
 5  8  7        0    0.000    0.000   46116   29.808    0.397
 5  8  8        0    0.000    0.000   46116   52.767    0.601
 5  9  7        0    0.000    0.000   46116   27.583    0.493
 5  9  8        0    0.000    0.000   46116   50.263    0.778
 5 10  7        0    0.000    0.000   46116   28.160    0.373
 5 10  8        0    0.000    0.000   46116   50.793    0.590
 5 11  7        0    0.000    0.000   46116   29.881    0.346
 5 11  8        0    0.000    0.000   46116   52.929    0.526
 5 12  7        0    0.000    0.000   46116   24.323    0.468
 5 12  8        0    0.000    0.000   46116   47.335    0.537
 5 13  7        0    0.000    0.000   46116   23.724    0.457
 5 13  8        0    0.000    0.000   46116   47.339    0.518
 5 14  7        0    0.000    0.000   46116   23.107    0.387
 5 14  8        0    0.000    0.000   46116   46.800    1.927
 5 15  7        0    0.000    0.000   46116   25.555    0.499
 5 15  8        0    0.000    0.000   46116   47.154    3.659
 5 16  7        0    0.000    0.000   46116   23.663    0.483
 5 16  8        0    0.000    0.000   46116   47.080    1.046
 5 17  7        0    0.000    0.000   46116   23.758    0.459
 5 17  8        0    0.000    0.000   46116   46.704    1.404
 5 18  7        0    0.000    0.000   46116   21.761    0.463
 5 18  8        0    0.000    0.000   46116   44.788    1.366
 5 19  7        0    0.000    0.000   46116   22.364    0.483
 5 19  8        0    0.000    0.000   46116   45.199    1.353
 5 20  7        0    0.000    0.000   46116   21.308    0.466
 5 20  8        0    0.000    0.000   46116   44.932    0.617
 5 21  7        0    0.000    0.000   46116   18.883    0.537
 5 21  8        0    0.000    0.000   46116   40.948    0.620
 5 22  7        0    0.000    0.000   46116   16.635    0.539
 5 22  8        0    0.000    0.000   46116   39.408    0.889
 5 23  7        0    0.000    0.000   46116   16.308    0.468
 5 23  8        0    0.000    0.000   46116   39.022    0.552
 5 24  7        0    0.000    0.000   46116   18.058    0.509
 5 24  8        0    0.000    0.000   46116   41.558    0.569
 6  1  7        0    0.000    0.000   46116   28.324    0.469
 6  1  8        0    0.000    0.000   46116   41.357    0.507
 6  2  7        0    0.000    0.000   46116   29.346    0.476
 6  2  8        0    0.000    0.000   46116   40.715    0.526
 6  3  7        0    0.000    0.000   46116   35.059    0.241
 6  3  8        0    0.000    0.000   46116   47.474    0.537
 6  4  7        0    0.000    0.000   46116   34.411    0.492
 6  4  8        0    0.000    0.000   46116   46.921    0.436
 6  5  7        0    0.000    0.000   46116   29.667    0.472
 6  5  8        0    0.000    0.000   46116   41.973    0.463
 6  6  7        0    0.000    0.000   46116   33.014    0.273
 6  6  8        0    0.000    0.000   46116   45.424    0.536
 6  7  7        0    0.000    0.000   46116   33.221    0.419
 6  7  8        0    0.000    0.000   46116   44.892    1.152
 6  8  7        0    0.000    0.000   46116   31.693    0.465
 6  8  8        0    0.000    0.000   46116   45.056    0.564
 6  9  7        0    0.000    0.000   46116   28.787    0.417
 6  9  8        0    0.000    0.000   46116  113.858    5.952
 6 10  7        0    0.000    0.000   46116   30.800    0.408
 6 10  8        0    0.000    0.000   46116   40.562    0.514
 6 11  7        0    0.000    0.000   46116   31.036    0.312
 6 11  8        0    0.000    0.000   46116   40.923    0.565
 6 12  7        0    0.000    0.000   46116   31.478    0.500
 6 12  8        0    0.000    0.000   46116   43.550    0.520
 6 13  7        0    0.000    0.000   46116   26.702    0.487
 6 13  8        0    0.000    0.000   46116   36.938    0.568
 6 14  7        0    0.000    0.000   46116   27.966    0.450
 6 14  8        0    0.000    0.000   46116   40.222    0.575
 6 15  7        0    0.000    0.000   46116   26.666    0.490
 6 15  8        0    0.000    0.000   46116   37.689    0.549
 6 16  7        0    0.000    0.000   46116   24.221    0.455
 6 16  8        0    0.000    0.000   46116   34.951    0.552
 6 17  7        0    0.000    0.000   46116   27.011    0.465
 6 17  8        0    0.000    0.000   46116   40.558    0.542
 6 18  7        0    0.000    0.000   46116   26.263    0.465
 6 18  8        0    0.000    0.000   46116   38.416    0.526
 6 19  7        0    0.000    0.000   46116   25.162    0.449
 6 19  8        0    0.000    0.000   46116   38.627    0.557
 6 20  7        0    0.000    0.000   46116   25.043    0.473
 6 20  8        0    0.000    0.000   46116   38.379    0.577
 6 21  7        0    0.000    0.000   46116   21.353    0.488
 6 21  8        0    0.000    0.000   46116   31.205    0.605
 6 22  7        0    0.000    0.000   46116   20.514    0.537
 6 22  8        0    0.000    0.000   46116   31.536    0.597
 6 23  7        0    0.000    0.000   46116   20.713    0.588
 6 23  8        0    0.000    0.000   46116   32.844    0.625
 6 24  7        0    0.000    0.000   46116   20.120    0.516
 6 24  8        0    0.000    0.000   46116   32.958    0.621
 7  1  7        0    0.000    0.000   46116   24.749    0.435
 7  1  8        0    0.000    0.000   46116   41.356    0.505
 7  2  7        0    0.000    0.000   46116   31.475    0.500
 7  2  8        0    0.000    0.000   46116   47.655    0.541
 7  3  7        0    0.000    0.000   46116   32.037    0.257
 7  3  8        0    0.000    0.000   46116   47.465    0.527
 7  4  7        0    0.000    0.000   46116   33.338    0.473
 7  4  8        0    0.000    0.000   46116   49.048    0.491
 7  5  7        0    0.000    0.000   46116   31.982    0.269
 7  5  8        0    0.000    0.000   46116   48.084    0.538
 7  6  7        0    0.000    0.000   46116   31.754    0.436
 7  6  8        0    0.000    0.000   46116   46.982    1.205
 7  7  7        0    0.000    0.000   46116   31.379    0.485
 7  7  8        0    0.000    0.000   46116   46.746    0.565
 7  8  7        0    0.000    0.000   46116   29.680    0.468
 7  8  8        0    0.000    0.000   46116   45.864    0.535
 7  9  7        0    0.000    0.000   46116   30.416    0.493
 7  9  8        0    0.000    0.000   46116   46.376    0.501
 7 10  7        0    0.000    0.000   46116   31.376    0.484
 7 10  8        0    0.000    0.000   46116   47.271    0.503
 7 11  7        0    0.000    0.000   46116   27.840    0.641
 7 11  8        0    0.000    0.000   46116   41.504    0.902
 7 12  7        0    0.000    0.000   46116   29.361    0.485
 7 12  8        0    0.000    0.000   46116   44.820    0.557
 7 13  7        0    0.000    0.000   46116   25.101    0.404
 7 13  8        0    0.000    0.000   46116   41.038    0.559
 7 14  7        0    0.000    0.000   46116   27.796    0.483
 7 14  8        0    0.000    0.000   46116   42.724    0.548
 7 15  7        0    0.000    0.000   46116   25.339    0.476
 7 15  8        0    0.000    0.000   46116   40.988    0.564
 7 16  7        0    0.000    0.000   46116   24.701    0.488
 7 16  8        0    0.000    0.000   46116   40.008    0.561
 7 17  7        0    0.000    0.000   46116   27.891    0.499
 7 17  8        0    0.000    0.000   46116   43.635    0.580
 7 18  7        0    0.000    0.000   46116   26.050    0.540
 7 18  8        0    0.000    0.000   46116   42.553    0.675
 7 19  7        0    0.000    0.000   46116   23.452    0.502
 7 19  8        0    0.000    0.000   46116   38.381    0.564
 7 20  7        0    0.000    0.000   46116   22.373    0.485
 7 20  8        0    0.000    0.000   46116   38.460    0.541
 7 21  7        0    0.000    0.000   46116   24.825    0.591
 7 21  8        0    0.000    0.000   46116   39.468    0.589
 7 22  7        0    0.000    0.000   46116   20.805    0.566
 7 22  8        0    0.000    0.000   46116   36.097    0.589
 7 23  7        0    0.000    0.000   46116   19.975    0.570
 7 23  8        0    0.000    0.000   46116   33.818    0.617
 7 24  7        0    0.000    0.000   46116   20.368    0.491
 7 24  8        0    0.000    0.000   46116   34.788    0.612
 8  1  7        0    0.000    0.000   46116   26.927    0.273
 8  1  8        0    0.000    0.000   46116   36.401    0.506
 8  2  7        0    0.000    0.000   46116   28.980    0.162
 8  2  8        0    0.000    0.000   46116   38.877    0.462
 8  3  7        0    0.000    0.000   46116   32.167    0.373
 8  3  8        0    0.000    0.000   46116   43.392    0.516
 8  4  7        0    0.000    0.000   46116   33.633    0.482
 8  4  8        0    0.000    0.000   46116   43.217    0.513
 8  5  7        0    0.000    0.000   46116   31.514    0.500
 8  5  8        0    0.000    0.000   46116   41.761    1.907
 8  6  7        0    0.000    0.000   46116   30.212    0.411
 8  6  8        0    0.000    0.000   46116   40.357    0.510
 8  7  7        0    0.000    0.000   46116   30.793    0.410
 8  7  8        0    0.000    0.000   46116   42.160    0.539
 8  8  7        0    0.000    0.000   46116   33.558    0.497
 8  8  8        0    0.000    0.000   46116   43.203    0.526
 8  9  7        0    0.000    0.000   46116   29.567    0.496
 8  9  8        0    0.000    0.000   46116   39.770    0.523
 8 10  7        0    0.000    0.000   46116   30.858    0.369
 8 10  8        0    0.000    0.000   46116   39.815    0.528
 8 11  7        0    0.000    0.000   46116   30.392    0.505
 8 11  8        0    0.000    0.000   46116   39.561    0.592
 8 12  7        0    0.000    0.000   46116   34.725    0.448
 8 12  8        0    0.000    0.000   46116   58.827    0.625
 8 13  7        0    0.000    0.000   46116   27.263    0.446
 8 13  8        0    0.000    0.000   46116   35.459    0.522
 8 14  7        0    0.000    0.000   46116   27.670    0.508
 8 14  8        0    0.000    0.000   46116   37.538    0.594
 8 15  7        0    0.000    0.000   46116   25.019    0.477
 8 15  8        0    0.000    0.000   46116   35.195    0.615
 8 16  7        0    0.000    0.000   46116   26.764    0.527
 8 16  8        0    0.000    0.000   46116   38.668    0.634
 8 17  7        0    0.000    0.000   46116   25.013    0.446
 8 17  8        0    0.000    0.000   46116   36.497    0.556
 8 18  7        0    0.000    0.000   46116   26.565    0.505
 8 18  8        0    0.000    0.000   46116   36.557    0.556
 8 19  7        0    0.000    0.000   46116   23.828    0.519
 8 19  8        0    0.000    0.000   46116   33.276    0.544
 8 20  7        0    0.000    0.000   46116   24.528    0.504
 8 20  8        0    0.000    0.000   46116   34.795    0.576
 8 21  7        0    0.000    0.000   46116   20.481    0.528
 8 21  8        0    0.000    0.000   46116   31.697    0.604
 8 22  7        0    0.000    0.000   46116   17.973    0.593
 8 22  8        0    0.000    0.000   46116   27.639    0.657
 8 23  7        0    0.000    0.000   46116   20.415    0.515
 8 23  8        0    0.000    0.000   46116   31.058    0.557
 8 24  7        0    0.000    0.000   46116   20.933    0.578
 8 24  8        0    0.000    0.000   46116   29.026    0.611
 9  1  7        0    0.000    0.000   46116   27.705    0.456
 9  1  8        0    0.000    0.000   46116   33.963    0.461
 9  2  7        0    0.000    0.000   46116   29.320    0.467
 9  2  8        0    0.000    0.000   46116   37.480    0.530
 9  3  7        0    0.000    0.000   46116   31.943    0.235
 9  3  8        0    0.000    0.000   46116   39.399    0.494
 9  4  7        0    0.000    0.000   46116   32.686    0.465
 9  4  8        0    0.000    0.000   46116   39.239    3.585
 9  5  7        0    0.000    0.000   46116   31.590    0.492
 9  5  8        0    0.000    0.000   46116   38.600    0.798
 9  6  7        0    0.000    0.000   46116   31.887    0.334
 9  6  8        0    0.000    0.000   46116   37.603    0.531
 9  7  7        0    0.000    0.000   46116   32.242    0.429
 9  7  8        0    0.000    0.000   46116   40.223    0.548
 9  8  7        0    0.000    0.000   46116   32.209    0.409
 9  8  8        0    0.000    0.000   46116   40.518    0.510
 9  9  7        0    0.000    0.000   46116   32.362    0.481
 9  9  8        0    0.000    0.000   46116   39.343    0.524
 9 10  7        0    0.000    0.000   46116   34.780    0.419
 9 10  8        0    0.000    0.000   46116   42.486    0.519
 9 11  7        0    0.000    0.000   46116   31.032    0.311
 9 11  8        0    0.000    0.000   46116   38.026    0.510
 9 12  7        0    0.000    0.000   46116   29.356    0.479
 9 12  8        0    0.000    0.000   46116   35.400    0.514
 9 13  7        0    0.000    0.000   46116   28.010    0.400
 9 13  8        0    0.000    0.000   46116   33.725    0.538
 9 14  7        0    0.000    0.000   46116   28.346    0.479
 9 14  8        0    0.000    0.000   46116   37.286    0.552
 9 15  7        0    0.000    0.000   46116   28.421    0.494
 9 15  8        0    0.000    0.000   46116   35.879    0.554
 9 16  7        0    0.000    0.000   46116   26.211    0.440
 9 16  8        0    0.000    0.000   46116   32.299    0.540
 9 17  7        0    0.000    0.000   46116   26.409    0.509
 9 17  8        0    0.000    0.000   46116   33.628    0.596
 9 18  7        0    0.000    0.000   46116   25.006    0.459
 9 18  8        0    0.000    0.000   46116   31.312    0.522
 9 19  7        0    0.000    0.000   46116   25.110    0.434
 9 19  8        0    0.000    0.000   46116   30.827    0.552
 9 20  7        0    0.000    0.000   46116   24.634    0.497
 9 20  8        0    0.000    0.000   46116   31.772    0.593
 9 21  7        0    0.000    0.000   46116   23.346    0.487
 9 21  8        0    0.000    0.000   46116   29.814    0.697
 9 22  7        0    0.000    0.000   46116   22.350    0.506
 9 22  8        0    0.000    0.000   46116   27.114    0.608
 9 23  7        0    0.000    0.000   46116   19.278    0.460
 9 23  8        0    0.000    0.000   46116   25.374    0.584
 9 24  7        0    0.000    0.000   46116   20.395    0.495
 9 24  8        0    0.000    0.000   46116   26.903    0.568
10  1  7        0    0.000    0.000   46116   24.863    0.345
10  1  8        0    0.000    0.000   46116   37.015    0.471
10  2  7        0    0.000    0.000   46116   33.487    0.500
10  2  8        0    0.000    0.000   46116   45.413    0.497
10  3  7        0    0.000    0.000   46116   31.927    0.262
10  3  8        0    0.000    0.000   46116   42.626    0.523
10  4  7        0    0.000    0.000   46116   32.767    0.424
10  4  8        0    0.000    0.000   46116   42.374    1.668
10  5  7        0    0.000    0.000   46116   32.341    0.474
10  5  8        0    0.000    0.000   46116   41.274    0.505
10  6  7        0    0.000    0.000   46116   34.006    0.239
10  6  8        0    0.000    0.000   46116   45.469    0.516
10  7  7        0    0.000    0.000   46116   32.832    0.375
10  7  8        0    0.000    0.000   46116   41.242    0.529
10  8  7        0    0.000    0.000   46116   31.642    0.480
10  8  8        0    0.000    0.000   46116   42.411    0.509
10  9  7        0    0.000    0.000   46116   29.958    0.278
10  9  8        0    0.000    0.000   46116   41.795    0.528
10 10  7        0    0.000    0.000   46116   31.222    0.417
10 10  8        0    0.000    0.000   46116   41.944    0.581
10 11  7        0    0.000    0.000   46116   32.386    0.488
10 11  8        0    0.000    0.000   46116   43.135    0.567
10 12  7        0    0.000    0.000   46116   30.885    0.342
10 12  8        0    0.000    0.000   46116   41.620    0.524
10 13  7        0    0.000    0.000   46116   27.270    0.455
10 13  8        0    0.000    0.000   46116   40.161    0.589
10 14  7        0    0.000    0.000   46116   25.634    0.498
10 14  8        0    0.000    0.000   46116   36.432    0.733
10 15  7        0    0.000    0.000   46116   28.718    0.478
10 15  8        0    0.000    0.000   46116   39.791    0.622
10 16  7        0    0.000    0.000   46116   23.897    0.460
10 16  8        0    0.000    0.000   46116   37.175    0.661
10 17  7        0    0.000    0.000   46116   28.910    0.457
10 17  8        0    0.000    0.000   46116   38.898    0.571
10 18  7        0    0.000    0.000   46116   26.392    0.492
10 18  8        0    0.000    0.000   46116   36.002    0.587
10 19  7        0    0.000    0.000   46116   27.307    0.467
10 19  8        0    0.000    0.000   46116   38.684    0.568
10 20  7        0    0.000    0.000   46116   24.731    0.494
10 20  8        0    0.000    0.000   46116   33.356    0.535
10 21  7        0    0.000    0.000   46116   21.766    0.603
10 21  8        0    0.000    0.000   46116   34.272    0.545
10 22  7        0    0.000    0.000   46116   20.461    0.546
10 22  8        0    0.000    0.000   46116   33.331    0.611
10 23  7        0    0.000    0.000   46116   19.207    0.464
10 23  8        0    0.000    0.000   46116   30.024    0.612
10 24  7        0    0.000    0.000   46116   21.349    0.487
10 24  8        0    0.000    0.000   46116   32.449    0.577
11  1  7        0    0.000    0.000   46116   19.922    0.283
11  1  8        0    0.000    0.000   46116   35.249    0.573
11  2  7        0    0.000    0.000   46116   25.039    0.197
11  2  8        0    0.000    0.000   46116   41.665    0.525
11  3  7        0    0.000    0.000   46116   28.122    0.328
11  3  8        0    0.000    0.000   46116   44.751    0.560
11  4  7        0    0.000    0.000   46116   28.212    0.410
11  4  8        0    0.000    0.000   46116   44.654    0.511
11  5  7        0    0.000    0.000   46116   22.695    0.461
11  5  8        0    0.000    0.000   46116   38.238    0.567
11  6  7        0    0.000    0.000   46116   26.502    0.501
11  6  8        0    0.000    0.000   46116   40.821    0.579
11  7  7        0    0.000    0.000   46116   26.123    0.339
11  7  8        0    0.000    0.000   46116   41.750    3.703
11  8  7        0    0.000    0.000   46116   26.704    0.457
11  8  8        0    0.000    0.000   46116   42.216    4.026
11  9  7        0    0.000    0.000   46116   22.997    0.288
11  9  8        0    0.000    0.000   46116   37.564    0.765
11 10  7        0    0.000    0.000   46116   26.087    0.318
11 10  8        0    0.000    0.000   46116   40.787    0.585
11 11  7        0    0.000    0.000   46116   22.509    0.505
11 11  8        0    0.000    0.000   46116   37.469    0.541
11 12  7        0    0.000    0.000   46116   25.248    0.432
11 12  8        0    0.000    0.000   46116   39.867    0.762
11 13  7        0    0.000    0.000   46116   20.094    0.461
11 13  8        0    0.000    0.000   46116   34.000    0.719
11 14  7        0    0.000    0.000   46116   20.294    0.461
11 14  8        0    0.000    0.000   46116   34.567    0.502
11 15  7        0    0.000    0.000   46116   19.328    0.477
11 15  8        0    0.000    0.000   46116   35.105    0.549
11 16  7        0    0.000    0.000   46116   17.379    0.488
11 16  8        0    0.000    0.000   46116   32.807    0.601
11 17  7        0    0.000    0.000   46116   17.473    0.517
11 17  8        0    0.000    0.000   46116   34.511    0.672
11 18  7        0    0.000    0.000   46116   19.470    0.532
11 18  8        0    0.000    0.000   46116   36.246    0.716
11 19  7        0    0.000    0.000   46116   18.743    0.482
11 19  8        0    0.000    0.000   46116   36.523    0.585
11 20  7        0    0.000    0.000   46116   15.493    0.503
11 20  8        0    0.000    0.000   46116   32.805    0.550
11 21  7        0    0.000    0.000   46116   15.193    0.519
11 21  8        0    0.000    0.000   46116   32.978    0.845
11 22  7        0    0.000    0.000   46116   12.957    0.547
11 22  8        0    0.000    0.000   46116   30.586    0.606
11 23  7        0    0.000    0.000   46116   11.924    0.604
11 23  8        0    0.000    0.000   46116   27.902    0.764
11 24  7        0    0.000    0.000   46116   12.143    0.549
11 24  8        0    0.000    0.000   46116   29.381    1.025
12  1  7        0    0.000    0.000   46116   28.027    0.234
12  1  8        0    0.000    0.000   46116   43.878    0.495
12  2  7        0    0.000    0.000   46116   33.731    0.449
12  2  8        0    0.000    0.000   46116   52.526    0.572
12  3  7        0    0.000    0.000   46116   33.976    0.181
12  3  8        0    0.000    0.000   46116   48.212    4.251
12  4  7        0    0.000    0.000   46116   35.754    0.431
12  4  8        0    0.000    0.000   46116   51.302    1.862
12  5  7        0    0.000    0.000   46116   29.720    0.459
12  5  8        0    0.000    0.000   46116   43.987    0.636
12  6  7        0    0.000    0.000   46116   37.691    0.473
12  6  8        0    0.000    0.000   46116   54.162    0.664
12  7  7        0    0.000    0.000   46116   33.518    0.502
12  7  8        0    0.000    0.000   46116   47.659    0.535
12  8  7        0    0.000    0.000   46116   32.038    0.297
12  8  8        0    0.000    0.000   46116   47.031    0.574
12  9  7        0    0.000    0.000   46116   30.490    0.500
