Run 8191  26-APR-01 15:13:24 
Total    9091 ev.  Physical       0 ev.
-------------------------------------------------------------
 c  m  t   n_phys ave_phys sig_phys  n_gene ave_gene sig_gene
 5 12  7        0    0.000    0.000    9091   22.175    0.380
 5 12  8        0    0.000    0.000    9091   45.378    0.485
 5 13  7        0    0.000    0.000    9091   21.934    0.248
 5 13  8        0    0.000    0.000    9091   45.322    0.469
 5 14  7        0    0.000    0.000    9091   21.011    0.107
 5 14  8        0    0.000    0.000    9091   44.787    0.462
 5 15  7        0    0.000    0.000    9091   23.575    0.494
 5 15  8        0    0.000    0.000    9091   45.118    0.439
 5 16  7        0    0.000    0.000    9091   21.897    0.304
 5 16  8        0    0.000    0.000    9091   45.106    0.380
 5 17  7        0    0.000    0.000    9091   21.969    0.174
 5 17  8        0    0.000    0.000    9091   44.718    0.453
 5 18  7        0    0.000    0.000    9091   19.968    0.178
 5 18  8        0    0.000    0.000    9091   42.732    0.456
 5 19  7        0    0.000    0.000    9091   20.291    0.454
 5 19  8        0    0.000    0.000    9091   43.246    0.438
 5 20  7        0    0.000    0.000    9091   19.249    0.432
 5 20  8        0    0.000    0.000    9091   43.029    0.433
 5 21  7        0    0.000    0.000    9091   17.000    0.041
 5 21  8        0    0.000    0.000    9091   39.051    0.329
 5 22  7        0    0.000    0.000    9091   14.983    0.130
 5 22  8        0    0.000    0.000    9091   37.523    0.501
 5 23  7        0    0.000    0.000    9091   14.389    0.487
 5 23  8        0    0.000    0.000    9091   37.112    0.336
 5 24  7        0    0.000    0.000    9091   16.006    0.080
 5 24  8        0    0.000    0.000    9091   39.658    0.475
 6  1  7        0    0.000    0.000    9091   26.169    0.374
 6  1  8        0    0.000    0.000    9091   39.424    0.500
 6  2  7        0    0.000    0.000    9091   27.699    0.462
 6  2  8        0    0.000    0.000    9091   39.079    0.507
 6  3  7        0    0.000    0.000    9091   33.107    0.310
 6  3  8        0    0.000    0.000    9091   45.668    0.491
 6  4  7        0    0.000    0.000    9091   32.464    0.499
 6  4  8        0    0.000    0.000    9091   45.041    0.334
 6  5  7        0    0.000    0.000    9091   27.815    0.389
 6  5  8        0    0.000    0.000    9091   40.095    0.353
 6  6  7        0    0.000    0.000    9091   30.993    0.086
 6  6  8        0    0.000    0.000    9091   43.412    0.493
 6  7  7        0    0.000    0.000    9091   31.017    0.129
 6  7  8        0    0.000    0.000    9091   42.863    0.396
 6  8  7        0    0.000    0.000    9091   29.659    0.474
 6  8  8        0    0.000    0.000    9091   43.077    0.467
 6  9  7        0    0.000    0.000    9091   26.864    0.343
 6  9  8        0    0.000    0.000    9091   45.788    0.631
 6 10  7        0    0.000    0.000    9091   28.758    0.428
 6 10  8        0    0.000    0.000    9091   38.535    0.499
 6 11  7        0    0.000    0.000    9091   28.992    0.093
 6 11  8        0    0.000    0.000    9091   38.890    0.476
 6 12  7        0    0.000    0.000    9091   29.290    0.454
 6 12  8        0    0.000    0.000    9091   41.627    0.485
 6 13  7        0    0.000    0.000    9091   24.827    0.379
 6 13  8        0    0.000    0.000    9091   35.039    0.396
 6 14  7        0    0.000    0.000    9091   25.980    0.139
 6 14  8        0    0.000    0.000    9091   38.304    0.474
 6 15  7        0    0.000    0.000    9091   24.772    0.420
 6 15  8        0    0.000    0.000    9091   35.769    0.447
 6 16  7        0    0.000    0.000    9091   22.027    0.164
 6 16  8        0    0.000    0.000    9091   33.100    0.354
 6 17  7        0    0.000    0.000    9091   24.997    0.053
 6 17  8        0    0.000    0.000    9091   38.686    0.466
 6 18  7        0    0.000    0.000    9091   24.028    0.167
 6 18  8        0    0.000    0.000    9091   36.520    0.500
 6 19  7        0    0.000    0.000    9091   23.002    0.047
 6 19  8        0    0.000    0.000    9091   36.681    0.470
 6 20  7        0    0.000    0.000    9091   23.000    0.050
 6 20  8        0    0.000    0.000    9091   36.474    0.501
 6 21  7        0    0.000    0.000    9091   19.387    0.495
 6 21  8        0    0.000    0.000    9091   29.406    0.512
 6 22  7        0    0.000    0.000    9091   18.797    0.403
 6 22  8        0    0.000    0.000    9091   29.656    0.477
 6 23  7        0    0.000    0.000    9091   18.975    0.156
 6 23  8        0    0.000    0.000    9091   30.999    0.242
 6 24  7        0    0.000    0.000    9091   18.013    0.112
 6 24  8        0    0.000    0.000    9091   31.160    0.427
 7  1  7        0    0.000    0.000    9091   22.930    0.265
 7  1  8        0    0.000    0.000    9091   39.401    0.496
 7  2  7        0    0.000    0.000    9091   29.918    0.275
 7  2  8        0    0.000    0.000    9091   45.978    0.533
 7  3  7        0    0.000    0.000    9091   30.136    0.343
 7  3  8        0    0.000    0.000    9091   45.636    0.506
 7  4  7        0    0.000    0.000    9091   31.406    0.491
 7  4  8        0    0.000    0.000    9091   47.109    0.409
 7  5  7        0    0.000    0.000    9091   30.000    0.070
 7  5  8        0    0.000    0.000    9091   46.110    0.427
 7  6  7        0    0.000    0.000    9091   29.813    0.390
 7  6  8        0    0.000    0.000    9091   44.907    0.492
 7  7  7        0    0.000    0.000    9091   29.136    0.343
 7  7  8        0    0.000    0.000    9091   44.600    0.502
 7  8  7        0    0.000    0.000    9091   27.701    0.458
 7  8  8        0    0.000    0.000    9091   43.794    0.460
 7  9  7        0    0.000    0.000    9091   28.097    0.299
 7  9  8        0    0.000    0.000    9091   44.294    0.460
 7 10  7        0    0.000    0.000    9091   29.057    0.233
 7 10  8        0    0.000    0.000    9091   45.204    0.415
 7 11  7        0    0.000    0.000    9091   25.910    0.287
 7 11  8        0    0.000    0.000    9091   39.457    0.498
 7 12  7        0    0.000    0.000    9091   27.081    0.273
 7 12  8        0    0.000    0.000    9091   42.734    0.454
 7 13  7        0    0.000    0.000    9091   23.003    0.060
 7 13  8        0    0.000    0.000    9091   39.076    0.369
 7 14  7        0    0.000    0.000    9091   25.913    0.282
 7 14  8        0    0.000    0.000    9091   40.699    0.470
 7 15  7        0    0.000    0.000    9091   23.126    0.331
 7 15  8        0    0.000    0.000    9091   39.003    0.314
 7 16  7        0    0.000    0.000    9091   22.931    0.254
 7 16  8        0    0.000    0.000    9091   38.054    0.340
 7 17  7        0    0.000    0.000    9091   25.983    0.131
 7 17  8        0    0.000    0.000    9091   41.570    0.497
