###################################################################
#$Id: ChVolt5.dat,v 1.2 2008/01/29 16:25:11 franklan Exp $
#
#Coefficients for canaux-Volts electronic calibration of Silicon and ChIo detectors.
#
#29/1/2008: For SI_0101, we take the same calibration as for SI_0102.
#There is no calibration canal-volt for 0101 because the pulser did not
#fire the electronics of this detector. However, in a previous canal-energy
#calibration, 0101 & 0102 had very similar coeffs, so we assume the
#same calib canal-volt as for 0102.  -------------------------------    JDF. AC.
#
###################################################################
Run Range : 6001 8842
    4  21   2 -0.141325E+00  0.200020E-02  0.000000E+00  20.  0.382649E+00
    4  23   2 -0.157270E+00  0.221444E-02 -0.961627E-08  19.  0.607082E+00
    6   1   2 -0.151639E+00  0.213645E-02  0.000000E+00  19.  0.392852E+00
    6   3   2 -0.138932E+00  0.193975E-02 -0.827510E-09  18.  0.254777E+00
    6   5   2 -0.147799E+00  0.209212E-02 -0.119180E-08  18.  0.193907E+00
    6   7   2 -0.141851E+00  0.196771E-02  0.000000E+00  18.  0.671014E+00
    6   9   2 -0.144878E+00  0.196519E-02 -0.108692E-08  18.  0.466346E+00
    6  11   2 -0.154367E+00  0.212306E-02 -0.360638E-08  18.  0.302209E+00
    6  13   2 -0.143422E+00  0.202283E-02 -0.134260E-08  18.  0.391573E+00
    6  15   2 -0.141624E+00  0.202774E-02 -0.115413E-08  18.  0.334714E+00
    6  17   2 -0.195816E+00  0.214592E-02  0.437472E-08  19.  0.838966E+01
    6  19   2 -0.177828E+00  0.202364E-02 -0.119662E-08  18.  0.446324E+00
    6  21   2 -0.182650E+00  0.205038E-02  0.000000E+00  19.  0.895952E+00
    6  23   2 -0.178669E+00  0.194178E-02  0.000000E+00  19.  0.166794E+01
    1   1   4 -0.105464E-01  0.186565E-03 -0.713745E-09  13.  0.110104E+00
    1   2   4 -0.105464E-01  0.186565E-03 -0.713745E-09  13.  0.110104E+00
    1   3   4 -0.170939E-01  0.182530E-03 -0.661964E-09  13.  0.170683E+00
    1   4   4 -0.112275E-01  0.184866E-03 -0.640776E-09  13.  0.193180E+00
    1   5   4 -0.921960E-02  0.182610E-03 -0.612349E-09  13.  0.215721E+00
    1   6   4 -0.955963E-02  0.182904E-03 -0.542204E-09  13.  0.195504E+00
    1   7   4 -0.119163E-01  0.185322E-03 -0.680648E-09  13.  0.200418E+00
    1   8   4  0.726595E-02  0.185001E-03  0.000000E+00  13.  0.987305E+00
    1   9   4 -0.117423E-01  0.184654E-03 -0.599616E-09  13.  0.167332E+00
    1  10   4 -0.141185E-01  0.187580E-03 -0.602731E-09  13.  0.153534E+00
    1  11   4 -0.107724E-01  0.185475E-03 -0.797254E-09  13.  0.214500E+00
    1  12   4 -0.106597E-01  0.185668E-03 -0.564563E-09  13.  0.158749E+00
    2   1   4 -0.129379E-01  0.189390E-03 -0.504263E-09  13.  0.125849E+00
    2   3   4 -0.936599E-02  0.188253E-03 -0.462642E-09  13.  0.135423E+00
    2   5   4 -0.104191E-01  0.188698E-03 -0.721767E-09  13.  0.170200E+00
    2   7   4 -0.102191E-01  0.189916E-03 -0.645136E-09  13.  0.160854E+00
    2   9   4 -0.104132E-01  0.188742E-03 -0.859681E-09  13.  0.234169E+00
    2  11   4 -0.116349E-01  0.189961E-03 -0.617601E-09  13.  0.180600E+00
    2  13   4 -0.121829E-01  0.208353E-03 -0.449576E-09  14.  0.206599E+00
    2  15   4 -0.958452E-02  0.206586E-03 -0.512664E-09  14.  0.243803E+00
    2  17   4 -0.123805E-01  0.186758E-03 -0.657734E-09  13.  0.195579E+00
    2  19   4 -0.116648E-01  0.186371E-03 -0.578395E-09  13.  0.193327E+00
    2  21   4 -0.120945E-02  0.170119E-04 -0.235783E-10   2.  0.356829E-03
    2  23   4 -0.114349E-01  0.191118E-03 -0.100012E-08  13.  0.129099E+00
    3   1   4 -0.121782E-01  0.190907E-03 -0.656160E-09  13.  0.156802E+00
    3   2   4 -0.120614E-01  0.192558E-03 -0.689297E-09  13.  0.166990E+00
    3   3   4 -0.135848E-01  0.190002E-03 -0.635829E-09  13.  0.140940E+00
    3   4   4 -0.130561E-01  0.193503E-03 -0.672828E-09  13.  0.165077E+00
    3   5   4 -0.108696E-01  0.189829E-03 -0.765648E-09  13.  0.195765E+00
    3   6   4 -0.126644E-01  0.191067E-03 -0.759812E-09  13.  0.197126E+00
    3   7   4 -0.127679E-01  0.190175E-03 -0.762228E-09  13.  0.209649E+00
    3   8   4 -0.133221E-01  0.188237E-03 -0.752745E-09  13.  0.202533E+00
    3   9   4 -0.174540E-01  0.192087E-03 -0.667124E-09  13.  0.177006E+00
    3  10   4 -0.189540E-01  0.193325E-03 -0.644750E-09  13.  0.175305E+00
    3  11   4 -0.180589E-01  0.192943E-03 -0.828875E-09  13.  0.237710E+00
    3  12   4 -0.198915E-01  0.193017E-03 -0.620066E-09  13.  0.179868E+00
    3  13   4 -0.191970E-01  0.212492E-03 -0.381404E-09  13.  0.136227E+00
    3  14   4 -0.200542E-01  0.210922E-03 -0.349764E-09  13.  0.138304E+00
    3  15   4 -0.203635E-01  0.211171E-03 -0.446266E-09  14.  0.191355E+00
    3  16   4 -0.184695E-01  0.209744E-03 -0.343170E-09  13.  0.124381E+00
    3  17   4 -0.189000E-01  0.191539E-03 -0.730106E-09  13.  0.237368E+00
    3  18   4 -0.195391E-01  0.191714E-03 -0.706162E-09  13.  0.240329E+00
    3  19   4 -0.194887E-01  0.192340E-03 -0.707784E-09  13.  0.229396E+00
    3  20   4 -0.197146E-01  0.194341E-03 -0.744793E-09  13.  0.239778E+00
    3  21   4 -0.175823E-02  0.167778E-04 -0.138840E-10   2.  0.375665E-03
    3  22   4 -0.165390E-02  0.170112E-04 -0.140419E-10   2.  0.367009E-03
    3  23   4 -0.202400E-01  0.192141E-03 -0.727317E-09  13.  0.227146E+00
    3  24   4 -0.200071E-01  0.197625E-03 -0.832779E-09  13.  0.261311E+00
    4   1   4 -0.228720E-01  0.190486E-03 -0.611401E-09  13.  0.218607E+00
    4   2   4 -0.239086E-01  0.195154E-03 -0.715411E-09  13.  0.228737E+00
    4   3   4 -0.231769E-01  0.191814E-03 -0.730988E-09  13.  0.224364E+00
    4   4   4 -0.236723E-01  0.192043E-03 -0.654118E-09  13.  0.190016E+00
    4   5   4 -0.237148E-01  0.185541E-03 -0.714995E-09  13.  0.233102E+00
    4   6   4 -0.220531E-01  0.191496E-03 -0.746281E-09  13.  0.213403E+00
    4   7   4 -0.219072E-01  0.193198E-03 -0.689113E-09  13.  0.200852E+00
    4   8   4 -0.233950E-01  0.194061E-03 -0.712240E-09  12.  0.206980E+00
    4   9   4 -0.198236E-02  0.170257E-04  0.000000E+00   3.  0.400591E-03
    4  10   4 -0.215676E-02  0.168935E-04  0.000000E+00   3.  0.432602E-03
    4  11   4 -0.240267E-01  0.188901E-03 -0.618113E-09  13.  0.150910E+00
    4  12   4 -0.239731E-01  0.190622E-03 -0.631734E-09  13.  0.143048E+00
    4  13   4 -0.228698E-01  0.188039E-03 -0.601841E-09  13.  0.154349E+00
    4  14   4 -0.219844E-01  0.188606E-03 -0.662186E-09  13.  0.166960E+00
    4  15   4 -0.219109E-01  0.189107E-03 -0.632708E-09  13.  0.175015E+00
    4  16   4 -0.228562E-01  0.194535E-03 -0.803180E-09  13.  0.180288E+00
    4  17   4 -0.194022E-01  0.189554E-03 -0.745043E-09  13.  0.195528E+00
    4  18   4 -0.139816E-01  0.189659E-03 -0.713097E-09  13.  0.194756E+00
    4  19   4 -0.155212E-01  0.189315E-03 -0.713863E-09  13.  0.180807E+00
    4  20   4 -0.150730E-01  0.191811E-03 -0.789361E-09  13.  0.195250E+00
    4  21   4 -0.146722E-01  0.190978E-03 -0.713982E-09  13.  0.167656E+00
    4  22   4 -0.140748E-01  0.188184E-03 -0.411137E-09  13.  0.902588E-01
    4  23   4 -0.159449E-01  0.190417E-03 -0.739745E-09  13.  0.171313E+00
    4  24   4 -0.138184E-01  0.192849E-03 -0.791201E-09  13.  0.199532E+00
    5   1   4 -0.183497E-01  0.195128E-03 -0.882154E-09  13.  0.230757E+00
    5   2   4 -0.174375E-01  0.191258E-03 -0.704422E-09  13.  0.180650E+00
    5   3   4 -0.176229E-01  0.192938E-03 -0.869032E-09  13.  0.216306E+00
    5   4   4 -0.180322E-01  0.192459E-03 -0.856242E-09  13.  0.218070E+00
    5   5   4 -0.167940E-01  0.194608E-03 -0.894575E-09  13.  0.209230E+00
    5   6   4 -0.173911E-01  0.191088E-03 -0.933531E-09  13.  0.210337E+00
    5   7   4 -0.148200E-01  0.193192E-03 -0.915572E-09  13.  0.209978E+00
    5   8   4 -0.150038E-01  0.191631E-03 -0.877952E-09  13.  0.233419E+00
    5   9   4 -0.164182E-02  0.164220E-04  0.000000E+00   3.  0.447507E-03
    5  10   4 -0.170813E-02  0.169990E-04  0.000000E+00   3.  0.534928E-03
    5  11   4 -0.205241E-01  0.192071E-03  0.000000E+00  14.  0.126509E+00
    5  12   4 -0.191290E-01  0.190645E-03 -0.585910E-09  13.  0.118112E+00
    5  13   4 -0.198626E-01  0.190054E-03 -0.726353E-09  13.  0.151121E+00
    5  14   4 -0.197474E-01  0.184806E-03 -0.636147E-09  13.  0.161101E+00
    5  15   4 -0.176920E-01  0.189791E-03 -0.699270E-09  13.  0.161934E+00
    5  16   4 -0.184592E-01  0.188004E-03 -0.709470E-09  13.  0.145343E+00
    5  17   4 -0.168819E-01  0.193230E-03 -0.871243E-09  13.  0.188291E+00
    5  18   4 -0.177704E-01  0.191506E-03 -0.681672E-09  13.  0.137381E+00
    5  19   4 -0.181942E-01  0.191900E-03 -0.783695E-09  13.  0.144836E+00
    5  20   4 -0.216293E-01  0.188457E-03 -0.734876E-09  13.  0.147877E+00
    5  21   4 -0.188260E-01  0.188144E-03 -0.794138E-09  13.  0.159399E+00
    5  22   4 -0.162082E-01  0.191170E-03 -0.734603E-09  13.  0.102444E+00
    5  23   4 -0.165100E-01  0.193312E-03 -0.780099E-09  13.  0.160123E+00
    5  24   4 -0.175893E-01  0.190799E-03 -0.755748E-09  13.  0.151400E+00
    1   1   5  0.000000E+00  0.100000E+01  0.000000E+00   0.  0.000000E+00
    1   2   5 -0.207148E+00  0.280320E-02 -0.576737E-08  12.  0.338680E+00
    1   3   5 -0.227799E+00  0.274267E-02 -0.302590E-08  12.  0.170214E+00
    1   4   5 -0.210933E+00  0.279748E-02 -0.297891E-08  12.  0.865893E-01
    1   5   5 -0.194529E+00  0.275827E-02  0.000000E+00  13.  0.150461E+00
    1   6   5 -0.195460E+00  0.275048E-02  0.000000E+00  13.  0.857850E-01
    1   7   5 -0.196015E+00  0.275750E-02  0.000000E+00  13.  0.162336E+00
    1   8   5 -0.183681E+00  0.279299E-02 -0.417029E-08  12.  0.236625E+00
    1   9   5 -0.201573E+00  0.275600E-02 -0.238446E-08  12.  0.145945E+00
    1  10   5 -0.199146E+00  0.280061E-02  0.000000E+00  13.  0.163774E+00
    1  11   5 -0.198982E+00  0.277747E-02  0.000000E+00  13.  0.179689E+00
    1  12   5 -0.201443E+00  0.274464E-02  0.000000E+00  13.  0.199710E+01
    2   1   5 -0.207646E+00  0.287666E-02  0.000000E+00  13.  0.162540E+00
    2   3   5 -0.216777E+00  0.285476E-02  0.000000E+00  13.  0.898973E-01
    2   5   5 -0.213101E+00  0.285646E-02 -0.196591E-08  12.  0.115879E+00
    2   7   5 -0.213108E+00  0.285823E-02 -0.368709E-08  12.  0.121208E+00
    2   9   5 -0.200409E+00  0.283720E-02 -0.259936E-08  12.  0.160849E+00
    2  11   5 -0.207500E+00  0.285878E-02  0.000000E+00  13.  0.947477E-01
    2  13   5 -0.224699E+00  0.312590E-02  0.000000E+00  13.  0.112074E+00
    2  15   5 -0.225243E+00  0.312897E-02  0.000000E+00  13.  0.135090E+00
    2  17   5 -0.202849E+00  0.280892E-02 -0.368393E-08  12.  0.173896E+00
    2  19   5 -0.204929E+00  0.277875E-02  0.000000E+00  13.  0.211094E+00
    2  21   5 -0.181771E-01  0.253962E-03  0.000000E+00  15.  0.126533E+00
    2  23   5 -0.203657E+00  0.286802E-02 -0.805186E-08  12.  0.117158E+01
    3   1   5 -0.207933E+00  0.283596E-02  0.000000E+00  13.  0.266664E+00
    3   2   5 -0.211830E+00  0.286493E-02  0.000000E+00  13.  0.263854E+00
    3   3   5 -0.207652E+00  0.287602E-02  0.000000E+00  13.  0.253675E+00
    3   4   5 -0.214162E+00  0.289205E-02 -0.269534E-08  12.  0.181250E+00
    3   5   5 -0.205159E+00  0.283627E-02  0.000000E+00  13.  0.180440E+00
    3   6   5 -0.206791E+00  0.282659E-02 -0.289832E-08  12.  0.130729E+00
    3   7   5 -0.201699E+00  0.283584E-02  0.000000E+00  13.  0.197805E+00
    3   8   5 -0.203871E+00  0.280050E-02 -0.224378E-08  12.  0.176442E+00
    3   9   5 -0.239289E+00  0.282528E-02 -0.218717E-08  12.  0.162145E+00
    3  10   5 -0.243489E+00  0.283225E-02 -0.394409E-08  12.  0.314520E+00
    3  11   5 -0.247879E+00  0.280804E-02  0.000000E+00  13.  0.222832E+00
    3  12   5 -0.253398E+00  0.281652E-02  0.000000E+00  13.  0.248552E+00
    3  13   5 -0.275906E+00  0.310793E-02  0.000000E+00  13.  0.185377E+00
    3  14   5 -0.271806E+00  0.306641E-02 -0.705478E-08  12.  0.808275E-01
    3  15   5 -0.277397E+00  0.310788E-02 -0.531889E-08  12.  0.108203E+00
    3  16   5 -0.269580E+00  0.311215E-02  0.000000E+00  13.  0.134043E+00
    3  17   5 -0.235845E+00  0.282112E-02 -0.326863E-08  12.  0.230815E+00
    3  18   5 -0.236274E+00  0.280448E-02  0.000000E+00  13.  0.298326E+00
    3  19   5 -0.241905E+00  0.282068E-02  0.000000E+00  13.  0.277510E+00
    3  20   5 -0.234937E+00  0.277353E-02  0.000000E+00  13.  0.288951E+00
    3  21   5 -0.204941E-01  0.244478E-03  0.000000E+00  15.  0.119657E+00
    3  22   5 -0.206594E-01  0.251939E-03  0.000000E+00  15.  0.111221E+00
    3  23   5 -0.238440E+00  0.282197E-02 -0.411512E-08  12.  0.423062E+00
    3  24   5 -0.238084E+00  0.288809E-02  0.000000E+00  13.  0.290176E+00
    4   1   5 -0.241831E+00  0.280685E-02 -0.197350E-08  12.  0.120704E+00
    4   2   5 -0.244685E+00  0.284011E-02 -0.280718E-08  12.  0.955586E-01
    4   3   5 -0.239344E+00  0.282568E-02 -0.360739E-08  12.  0.128154E+00
    4   4   5 -0.242028E+00  0.282266E-02 -0.263673E-08  12.  0.114812E+00
    4   5   5 -0.236664E+00  0.278471E-02 -0.309394E-08  12.  0.109083E+00
    4   6   5 -0.240259E+00  0.285233E-02 -0.264026E-08  12.  0.118549E+00
    4   7   5 -0.240678E+00  0.279674E-02 -0.187004E-08  12.  0.136199E+00
    4   8   5 -0.242948E+00  0.284595E-02 -0.338894E-08  12.  0.161006E+00
    4   9   5 -0.211046E-01  0.249189E-03  0.000000E+00  15.  0.530710E-01
    4  10   5 -0.210200E-01  0.247408E-03  0.000000E+00  15.  0.482574E-01
    4  11   5 -0.233963E+00  0.275255E-02  0.000000E+00  13.  0.381692E+00
    4  12   5 -0.244759E+00  0.281729E-02 -0.338878E-08  12.  0.245645E+00
    4  13   5 -0.232655E+00  0.272732E-02 -0.193939E-08  12.  0.139400E+00
    4  14   5 -0.231847E+00  0.275476E-02 -0.303807E-08  12.  0.100480E+00
    4  15   5 -0.235722E+00  0.278801E-02 -0.235653E-08  12.  0.119199E+00
    4  16   5 -0.240147E+00  0.284631E-02  0.000000E+00  13.  0.107719E+00
    4  17   5 -0.205131E+00  0.281947E-02 -0.426260E-08  12.  0.242777E+00
    4  18   5 -0.209226E+00  0.280710E-02 -0.433197E-08  12.  0.253405E+00
    4  19   5 -0.212757E+00  0.284130E-02 -0.402244E-08  12.  0.280420E+00
    4  20   5 -0.216601E+00  0.286714E-02 -0.287820E-08  12.  0.228923E+00
    4  21   5 -0.214324E+00  0.281708E-02 -0.252548E-08  12.  0.211344E+00
    4  22   5 -0.216372E+00  0.279812E-02  0.000000E+00  13.  0.144455E+00
    4  23   5 -0.216479E+00  0.280910E-02  0.000000E+00  13.  0.264962E+00
    4  24   5 -0.204382E+00  0.284942E-02 -0.345682E-08  12.  0.185530E+00
    5   1   5 -0.209073E+00  0.291420E-02 -0.710436E-08  12.  0.229924E+00
    5   2   5 -0.204869E+00  0.284322E-02 -0.547262E-08  12.  0.140034E+00
    5   3   5 -0.205178E+00  0.285033E-02 -0.561693E-08  12.  0.182609E+00
    5   4   5 -0.208692E+00  0.284807E-02 -0.579087E-08  12.  0.217719E+00
    5   5   5 -0.212742E+00  0.285528E-02 -0.588178E-08  12.  0.310221E+00
    5   6   5 -0.207716E+00  0.281899E-02 -0.677750E-08  12.  0.428746E+00
    5   7   5 -0.210949E+00  0.283724E-02 -0.553272E-08  12.  0.340476E+00
    5   8   5 -0.203591E+00  0.285588E-02 -0.501376E-08  12.  0.333710E+00
    5   9   5 -0.187100E-01  0.248528E-03  0.000000E+00  15.  0.459221E-01
    5  10   5 -0.193210E-01  0.251089E-03  0.000000E+00  15.  0.432362E-01
    5  11   5 -0.252665E+00  0.284057E-02  0.000000E+00  13.  0.875547E+02
    5  12   5 -0.219876E+00  0.283442E-02  0.000000E+00  13.  0.280141E+01
    5  13   5 -0.212001E+00  0.284001E-02 -0.709890E-08  12.  0.119955E+01
    5  14   5 -0.214261E+00  0.278972E-02 -0.574573E-08  12.  0.439495E+00
    5  15   5 -0.213921E+00  0.282922E-02  0.000000E+00  13.  0.190115E+01
    5  16   5 -0.209845E+00  0.279750E-02 -0.640680E-08  12.  0.160618E+01
    5  17   5 -0.219656E+00  0.286172E-02 -0.553317E-08  12.  0.114473E+00
    5  18   5 -0.217243E+00  0.283041E-02 -0.600690E-08  12.  0.185126E+00
    5  19   5 -0.211792E+00  0.283979E-02 -0.555804E-08  12.  0.186701E+00
    5  20   5 -0.212967E+00  0.278753E-02 -0.493097E-08  12.  0.181493E+00
    5  21   5 -0.212725E+00  0.282137E-02 -0.492958E-08  12.  0.186590E+00
    5  22   5 -0.220184E+00  0.283660E-02 -0.530966E-08  12.  0.156514E+00
    5  23   5 -0.229546E+00  0.286690E-02 -0.622222E-08  12.  0.208774E+00
    5  24   5 -0.219384E+00  0.287354E-02 -0.646005E-08  12.  0.180120E+00
    6   1   4  0.788505E-03  0.676209E-04  0.000000E+00  13.  0.210316E+00
    6   2   4 -0.848107E-03  0.663667E-04  0.000000E+00  13.  0.198641E+00
    6   3   4 -0.794364E-03  0.169715E-04 -0.727492E-10   2.  0.272660E-03
    6   4   4 -0.952432E-03  0.170151E-04 -0.718782E-10   2.  0.451489E-03
    6   5   4 -0.220791E-02  0.671131E-04  0.000000E+00  13.  0.208723E+00
    6   6   4 -0.227913E-02  0.670392E-04  0.000000E+00  13.  0.213268E+00
    6   7   4 -0.285126E-02  0.670034E-04  0.000000E+00  13.  0.159721E+00
    6   8   4 -0.204918E-02  0.665033E-04  0.000000E+00  13.  0.194550E+00
    6   9   4  0.831284E-03  0.670544E-04  0.000000E+00  13.  0.197556E+00
    6  10   4 -0.285765E-02  0.660583E-04  0.000000E+00  13.  0.181955E+00
    6  11   4 -0.283773E-02  0.669454E-04  0.000000E+00  13.  0.193502E+00
    6  12   4 -0.312026E-02  0.669206E-04  0.000000E+00  13.  0.188690E+00
    6  13   4 -0.120219E-02  0.164688E-04 -0.674176E-10   2.  0.337789E-03
