run=4044 | aqcuisition status=Running | starting date=Wed Jun 10 17:58:29 2015 | stopping date=Wed Jun 10 17:59:12 2015 | read events=15764 | good events=15228 | store events=15228 | wrong number of blocks=348 | block errors=188 | nfiles=10 | frequency=323.07 | duration=48.9
run=4045 | aqcuisition status=Running | starting date=Wed Jun 10 17:59:17 2015 | stopping date=Wed Jun 10 18:00:00 2015 | read events=15836 | good events=15296 | store events=15296 | wrong number of blocks=355 | block errors=185 | nfiles=10 | frequency=324.00 | duration=48.9
run=4046 | aqcuisition status=Running | starting date=Wed Jun 10 18:00:05 2015 | stopping date=Wed Jun 10 18:00:49 2015 | read events=15879 | good events=15342 | store events=15342 | wrong number of blocks=340 | block errors=197 | nfiles=10 | frequency=317.78 | duration=50.0
run=4047 | aqcuisition status=Running | starting date=Wed Jun 10 18:00:54 2015 | stopping date=Wed Jun 10 18:01:39 2015 | read events=15773 | good events=15280 | store events=15280 | wrong number of blocks=308 | block errors=185 | nfiles=10 | frequency=308.39 | duration=51.1
run=4048 | aqcuisition status=Running | starting date=Wed Jun 10 18:01:44 2015 | stopping date=Wed Jun 10 18:02:28 2015 | read events=15581 | good events=15080 | store events=15080 | wrong number of blocks=326 | block errors=175 | nfiles=10 | frequency=311.24 | duration=50.0
run=4049 | aqcuisition status=Running | starting date=Wed Jun 10 18:02:33 2015 | stopping date=Wed Jun 10 18:03:17 2015 | read events=15814 | good events=15340 | store events=15340 | wrong number of blocks=301 | block errors=173 | nfiles=10 | frequency=316.84 | duration=50.0
run=4050 | aqcuisition status=Running | starting date=Wed Jun 10 18:03:22 2015 | stopping date=Wed Jun 10 18:04:08 2015 | read events=15767 | good events=15271 | store events=15271 | wrong number of blocks=310 | block errors=186 | nfiles=10 | frequency=302.19 | duration=52.2
run=4051 | aqcuisition status=Running | starting date=Wed Jun 10 18:04:14 2015 | stopping date=Wed Jun 10 18:05:00 2015 | read events=15696 | good events=15217 | store events=15217 | wrong number of blocks=301 | block errors=178 | nfiles=10 | frequency=300.68 | duration=52.2
run=4052 | aqcuisition status=Running | starting date=Wed Jun 10 18:05:05 2015 | stopping date=Wed Jun 10 18:05:50 2015 | read events=15674 | good events=15199 | store events=15199 | wrong number of blocks=297 | block errors=178 | nfiles=10 | frequency=306.78 | duration=51.1
run=4053 | aqcuisition status=Running | starting date=Wed Jun 10 18:05:55 2015 | stopping date=Wed Jun 10 18:06:40 2015 | read events=15786 | good events=15284 | store events=15284 | wrong number of blocks=311 | block errors=191 | nfiles=10 | frequency=308.09 | duration=51.1
run=4054 | aqcuisition status=Running | starting date=Wed Jun 10 18:06:45 2015 | stopping date=Wed Jun 10 18:07:32 2015 | read events=16174 | good events=15667 | store events=15667 | wrong number of blocks=320 | block errors=187 | nfiles=10 | frequency=302.83 | duration=53.3
run=4055 | aqcuisition status=Running | starting date=Wed Jun 10 18:07:37 2015 | stopping date=Wed Jun 10 18:08:26 2015 | read events=16186 | good events=15685 | store events=15685 | wrong number of blocks=309 | block errors=192 | nfiles=10 | frequency=291.68 | duration=55.6
run=4056 | aqcuisition status=Running | starting date=Wed Jun 10 18:08:31 2015 | stopping date=Wed Jun 10 18:09:20 2015 | read events=16014 | good events=15472 | store events=15472 | wrong number of blocks=319 | block errors=223 | nfiles=10 | frequency=288.38 | duration=55.6
run=4057 | aqcuisition status=Running | starting date=Wed Jun 10 18:09:25 2015 | stopping date=Wed Jun 10 18:10:13 2015 | read events=15930 | good events=15425 | store events=15425 | wrong number of blocks=306 | block errors=199 | nfiles=10 | frequency=292.43 | duration=54.4
run=4058 | aqcuisition status=Running | starting date=Wed Jun 10 18:10:18 2015 | stopping date=Wed Jun 10 18:11:15 2015 | read events=16151 | good events=15636 | store events=15636 | wrong number of blocks=311 | block errors=204 | nfiles=10 | frequency=250.79 | duration=64.4
run=4059 | aqcuisition status=Running | starting date=Wed Jun 10 18:11:20 2015 | stopping date=Wed Jun 10 18:12:06 2015 | read events=16024 | good events=15445 | store events=15445 | wrong number of blocks=380 | block errors=199 | nfiles=10 | frequency=307.57 | duration=52.2
run=4060 | aqcuisition status=Running | starting date=Wed Jun 10 18:12:11 2015 | stopping date=Wed Jun 10 18:12:58 2015 | read events=16093 | good events=15527 | store events=15527 | wrong number of blocks=344 | block errors=222 | nfiles=10 | frequency=302.50 | duration=53.3
run=4061 | aqcuisition status=Running | starting date=Wed Jun 10 18:13:03 2015 | stopping date=Wed Jun 10 18:13:50 2015 | read events=16071 | good events=15551 | store events=15551 | wrong number of blocks=340 | block errors=180 | nfiles=10 | frequency=301.62 | duration=53.3
run=4062 | aqcuisition status=Running | starting date=Wed Jun 10 18:13:55 2015 | stopping date=Wed Jun 10 18:14:40 2015 | read events=16013 | good events=15493 | store events=15493 | wrong number of blocks=319 | block errors=201 | nfiles=10 | frequency=313.52 | duration=51.1
run=4063 | aqcuisition status=Running | starting date=Wed Jun 10 18:14:45 2015 | stopping date=Wed Jun 10 18:15:33 2015 | read events=16002 | good events=15487 | store events=15487 | wrong number of blocks=330 | block errors=185 | nfiles=10 | frequency=294.49 | duration=54.4
run=4064 | aqcuisition status=Running | starting date=Wed Jun 10 18:15:38 2015 | stopping date=Wed Jun 10 18:16:22 2015 | read events=15900 | good events=15365 | store events=15365 | wrong number of blocks=342 | block errors=193 | nfiles=10 | frequency=318.51 | duration=50.0
run=4065 | aqcuisition status=Running | starting date=Wed Jun 10 18:16:27 2015 | stopping date=Wed Jun 10 18:17:15 2015 | read events=16017 | good events=15494 | store events=15494 | wrong number of blocks=317 | block errors=206 | nfiles=10 | frequency=294.55 | duration=54.4
run=4066 | aqcuisition status=Running | starting date=Wed Jun 10 18:17:20 2015 | stopping date=Wed Jun 10 18:18:08 2015 | read events=16168 | good events=15645 | store events=15645 | wrong number of blocks=341 | block errors=182 | nfiles=10 | frequency=296.43 | duration=54.4
run=4067 | aqcuisition status=Running | starting date=Wed Jun 10 18:18:14 2015 | stopping date=Wed Jun 10 18:19:01 2015 | read events=16095 | good events=15583 | store events=15583 | wrong number of blocks=333 | block errors=179 | nfiles=10 | frequency=301.83 | duration=53.3
run=4068 | aqcuisition status=Running | starting date=Wed Jun 10 18:19:06 2015 | stopping date=Wed Jun 10 18:19:54 2015 | read events=16019 | good events=15513 | store events=15513 | wrong number of blocks=303 | block errors=203 | nfiles=10 | frequency=293.98 | duration=54.4
run=4069 | aqcuisition status=Running | starting date=Wed Jun 10 18:20:00 2015 | stopping date=Wed Jun 10 18:20:49 2015 | read events=15976 | good events=15496 | store events=15496 | wrong number of blocks=300 | block errors=180 | nfiles=10 | frequency=287.58 | duration=55.6
run=4070 | aqcuisition status=Running | starting date=Wed Jun 10 18:20:54 2015 | stopping date=Wed Jun 10 18:21:42 2015 | read events=16049 | good events=15573 | store events=15573 | wrong number of blocks=296 | block errors=180 | nfiles=10 | frequency=295.65 | duration=54.4
run=4071 | aqcuisition status=Running | starting date=Wed Jun 10 18:21:47 2015 | stopping date=Wed Jun 10 18:22:35 2015 | read events=16146 | good events=15635 | store events=15635 | wrong number of blocks=325 | block errors=186 | nfiles=10 | frequency=296.39 | duration=54.4
run=4072 | aqcuisition status=Running | starting date=Wed Jun 10 18:22:41 2015 | stopping date=Wed Jun 10 18:23:32 2015 | read events=16079 | good events=15602 | store events=15602 | wrong number of blocks=297 | block errors=180 | nfiles=10 | frequency=278.63 | duration=57.8
run=4073 | aqcuisition status=Running | starting date=Wed Jun 10 18:23:38 2015 | stopping date=Wed Jun 10 18:24:30 2015 | read events=16042 | good events=15579 | store events=15579 | wrong number of blocks=293 | block errors=170 | nfiles=10 | frequency=273.23 | duration=58.9
run=4074 | aqcuisition status=Running | starting date=Wed Jun 10 18:24:36 2015 | stopping date=Wed Jun 10 18:25:25 2015 | read events=15744 | good events=15228 | store events=15228 | wrong number of blocks=325 | block errors=191 | nfiles=10 | frequency=283.76 | duration=55.6
run=4075 | aqcuisition status=Running | starting date=Wed Jun 10 18:25:30 2015 | stopping date=Wed Jun 10 18:26:19 2015 | read events=15707 | good events=15217 | store events=15217 | wrong number of blocks=291 | block errors=199 | nfiles=10 | frequency=282.82 | duration=55.6
run=4076 | aqcuisition status=Running | starting date=Wed Jun 10 18:26:25 2015 | stopping date=Wed Jun 10 18:27:13 2015 | read events=15832 | good events=15332 | store events=15332 | wrong number of blocks=326 | block errors=174 | nfiles=10 | frequency=291.20 | duration=54.4
run=4077 | aqcuisition status=Running | starting date=Wed Jun 10 18:27:18 2015 | stopping date=Wed Jun 10 18:28:04 2015 | read events=15563 | good events=15067 | store events=15067 | wrong number of blocks=302 | block errors=194 | nfiles=10 | frequency=298.47 | duration=52.2
run=4078 | aqcuisition status=Running | starting date=Wed Jun 10 18:28:09 2015 | stopping date=Wed Jun 10 18:28:57 2015 | read events=16024 | good events=15489 | store events=15489 | wrong number of blocks=355 | block errors=180 | nfiles=10 | frequency=294.00 | duration=54.4
run=4079 | aqcuisition status=Running | starting date=Wed Jun 10 18:29:02 2015 | stopping date=Wed Jun 10 18:29:53 2015 | read events=16160 | good events=15604 | store events=15604 | wrong number of blocks=371 | block errors=185 | nfiles=10 | frequency=280.10 | duration=57.8
run=4080 | aqcuisition status=Running | starting date=Wed Jun 10 18:29:58 2015 | stopping date=Wed Jun 10 18:30:51 2015 | read events=16091 | good events=15554 | store events=15554 | wrong number of blocks=323 | block errors=214 | nfiles=10 | frequency=268.30 | duration=60.0
run=4081 | aqcuisition status=Running | starting date=Wed Jun 10 18:30:56 2015 | stopping date=Wed Jun 10 18:31:47 2015 | read events=15848 | good events=15350 | store events=15350 | wrong number of blocks=322 | block errors=176 | nfiles=10 | frequency=274.37 | duration=57.8
run=4082 | aqcuisition status=Running | starting date=Wed Jun 10 18:31:53 2015 | stopping date=Wed Jun 10 18:32:45 2015 | read events=16264 | good events=15718 | store events=15718 | wrong number of blocks=338 | block errors=208 | nfiles=10 | frequency=276.40 | duration=58.9
run=4083 | aqcuisition status=Running | starting date=Wed Jun 10 18:32:51 2015 | stopping date=Wed Jun 10 18:33:44 2015 | read events=16167 | good events=15590 | store events=15590 | wrong number of blocks=355 | block errors=222 | nfiles=10 | frequency=269.39 | duration=60.0
run=4084 | aqcuisition status=Running | starting date=Wed Jun 10 18:33:49 2015 | stopping date=Wed Jun 10 18:34:42 2015 | read events=16100 | good events=15619 | store events=15619 | wrong number of blocks=304 | block errors=177 | nfiles=10 | frequency=268.15 | duration=60.0
run=4085 | aqcuisition status=Running | starting date=Wed Jun 10 18:34:48 2015 | stopping date=Wed Jun 10 18:35:40 2015 | read events=16030 | good events=15521 | store events=15521 | wrong number of blocks=319 | block errors=190 | nfiles=10 | frequency=271.77 | duration=58.9
run=4086 | aqcuisition status=Running | starting date=Wed Jun 10 18:35:45 2015 | stopping date=Wed Jun 10 18:36:36 2015 | read events=16196 | good events=15678 | store events=15678 | wrong number of blocks=312 | block errors=206 | nfiles=10 | frequency=280.71 | duration=57.8
run=4087 | aqcuisition status=Running | starting date=Wed Jun 10 18:36:42 2015 | stopping date=Wed Jun 10 18:37:33 2015 | read events=15912 | good events=15448 | store events=15448 | wrong number of blocks=283 | block errors=181 | nfiles=10 | frequency=275.83 | duration=57.8
run=4088 | aqcuisition status=Running | starting date=Wed Jun 10 18:37:39 2015 | stopping date=Wed Jun 10 18:38:30 2015 | read events=15723 | good events=15242 | store events=15242 | wrong number of blocks=286 | block errors=195 | nfiles=10 | frequency=272.23 | duration=57.8
run=4089 | aqcuisition status=Running | starting date=Wed Jun 10 18:38:36 2015 | stopping date=Wed Jun 10 18:39:25 2015 | read events=15650 | good events=15190 | store events=15190 | wrong number of blocks=270 | block errors=190 | nfiles=10 | frequency=281.56 | duration=55.6
run=4090 | aqcuisition status=Running | starting date=Wed Jun 10 18:39:30 2015 | stopping date=Wed Jun 10 18:40:19 2015 | read events=15904 | good events=15421 | store events=15421 | wrong number of blocks=311 | block errors=172 | nfiles=10 | frequency=286.18 | duration=55.6
run=4091 | aqcuisition status=Running | starting date=Wed Jun 10 18:40:24 2015 | stopping date=Wed Jun 10 18:41:12 2015 | read events=15933 | good events=15422 | store events=15422 | wrong number of blocks=318 | block errors=193 | nfiles=10 | frequency=292.10 | duration=54.4
run=4092 | aqcuisition status=Running | starting date=Wed Jun 10 18:41:17 2015 | stopping date=Wed Jun 10 18:42:04 2015 | read events=15837 | good events=15398 | store events=15398 | wrong number of blocks=283 | block errors=156 | nfiles=10 | frequency=296.38 | duration=53.3
run=4093 | aqcuisition status=Running | starting date=Wed Jun 10 18:42:09 2015 | stopping date=Wed Jun 10 18:42:58 2015 | read events=16028 | good events=15558 | store events=15558 | wrong number of blocks=293 | block errors=177 | nfiles=10 | frequency=288.42 | duration=55.6
run=4094 | aqcuisition status=Running | starting date=Wed Jun 10 18:43:03 2015 | stopping date=Wed Jun 10 18:43:53 2015 | read events=15956 | good events=15472 | store events=15472 | wrong number of blocks=288 | block errors=196 | nfiles=10 | frequency=281.59 | duration=56.7
run=4095 | aqcuisition status=Running | starting date=Wed Jun 10 18:43:59 2015 | stopping date=Wed Jun 10 18:44:49 2015 | read events=15885 | good events=15367 | store events=15367 | wrong number of blocks=312 | block errors=206 | nfiles=10 | frequency=280.98 | duration=56.7
run=4096 | aqcuisition status=Running | starting date=Wed Jun 10 18:44:55 2015 | stopping date=Wed Jun 10 18:45:45 2015 | read events=15769 | good events=15262 | store events=15262 | wrong number of blocks=310 | block errors=197 | nfiles=10 | frequency=278.63 | duration=56.7
run=4097 | aqcuisition status=Running | starting date=Wed Jun 10 18:45:50 2015 | stopping date=Wed Jun 10 18:46:40 2015 | read events=15936 | good events=15414 | store events=15414 | wrong number of blocks=302 | block errors=220 | nfiles=10 | frequency=281.39 | duration=56.7
run=4098 | aqcuisition status=Running | starting date=Wed Jun 10 18:46:45 2015 | stopping date=Wed Jun 10 18:47:36 2015 | read events=15694 | good events=15198 | store events=15198 | wrong number of blocks=329 | block errors=167 | nfiles=10 | frequency=271.90 | duration=57.8
run=4099 | aqcuisition status=Running | starting date=Wed Jun 10 18:47:41 2015 | stopping date=Wed Jun 10 18:48:35 2015 | read events=15499 | good events=15025 | store events=15025 | wrong number of blocks=293 | block errors=181 | nfiles=10 | frequency=253.85 | duration=61.1
run=4100 | aqcuisition status=Running | starting date=Wed Jun 10 18:48:41 2015 | stopping date=Wed Jun 10 18:49:34 2015 | read events=15563 | good events=15014 | store events=15014 | wrong number of blocks=340 | block errors=209 | nfiles=10 | frequency=259.44 | duration=60.0
run=4101 | aqcuisition status=Running | starting date=Wed Jun 10 18:49:40 2015 | stopping date=Wed Jun 10 18:50:33 2015 | read events=15844 | good events=15342 | store events=15342 | wrong number of blocks=293 | block errors=209 | nfiles=10 | frequency=263.52 | duration=60.0
run=4102 | aqcuisition status=Running | starting date=Wed Jun 10 18:50:39 2015 | stopping date=Wed Jun 10 18:51:30 2015 | read events=15794 | good events=15278 | store events=15278 | wrong number of blocks=333 | block errors=183 | nfiles=10 | frequency=273.92 | duration=57.8
run=4103 | aqcuisition status=Running | starting date=Wed Jun 10 18:51:35 2015 | stopping date=Wed Jun 10 18:52:24 2015 | read events=15793 | good events=15293 | store events=15293 | wrong number of blocks=337 | block errors=163 | nfiles=10 | frequency=284.18 | duration=55.6
run=4104 | aqcuisition status=Running | starting date=Wed Jun 10 18:52:30 2015 | stopping date=Wed Jun 10 18:53:19 2015 | read events=15891 | good events=15383 | store events=15383 | wrong number of blocks=316 | block errors=192 | nfiles=10 | frequency=286.00 | duration=55.6
run=4105 | aqcuisition status=Running | starting date=Wed Jun 10 18:53:25 2015 | stopping date=Wed Jun 10 18:54:17 2015 | read events=15831 | good events=15348 | store events=15348 | wrong number of blocks=312 | block errors=171 | nfiles=10 | frequency=269.06 | duration=58.9
run=4106 | aqcuisition status=Running | starting date=Wed Jun 10 18:54:23 2015 | stopping date=Wed Jun 10 18:55:14 2015 | read events=15846 | good events=15375 | store events=15375 | wrong number of blocks=297 | block errors=174 | nfiles=10 | frequency=274.35 | duration=57.8
run=4107 | aqcuisition status=Running | starting date=Wed Jun 10 18:55:19 2015 | stopping date=Wed Jun 10 18:56:11 2015 | read events=16080 | good events=15567 | store events=15567 | wrong number of blocks=328 | block errors=185 | nfiles=10 | frequency=273.04 | duration=58.9
run=4108 | aqcuisition status=Running | starting date=Wed Jun 10 18:56:17 2015 | stopping date=Wed Jun 10 18:57:10 2015 | read events=16172 | good events=15675 | store events=15675 | wrong number of blocks=333 | block errors=164 | nfiles=10 | frequency=269.83 | duration=60.0
run=4109 | aqcuisition status=Running | starting date=Wed Jun 10 18:57:15 2015 | stopping date=Wed Jun 10 18:58:12 2015 | read events=16048 | good events=15563 | store events=15563 | wrong number of blocks=317 | block errors=168 | nfiles=10 | frequency=249.90 | duration=64.4
run=4110 | aqcuisition status=Running | starting date=Wed Jun 10 18:58:18 2015 | stopping date=Wed Jun 10 18:59:14 2015 | read events=15788 | good events=15312 | store events=15312 | wrong number of blocks=301 | block errors=175 | nfiles=10 | frequency=249.26 | duration=63.3
run=4111 | aqcuisition status=Running | starting date=Wed Jun 10 18:59:20 2015 | stopping date=Wed Jun 10 19:00:16 2015 | read events=15996 | good events=15516 | store events=15516 | wrong number of blocks=278 | block errors=202 | nfiles=10 | frequency=252.46 | duration=63.3
run=4112 | aqcuisition status=Running | starting date=Wed Jun 10 19:00:22 2015 | stopping date=Wed Jun 10 19:01:19 2015 | read events=16200 | good events=15676 | store events=15676 | wrong number of blocks=324 | block errors=200 | nfiles=10 | frequency=251.38 | duration=64.4
run=4113 | aqcuisition status=Running | starting date=Wed Jun 10 19:01:26 2015 | stopping date=Wed Jun 10 19:02:23 2015 | read events=15952 | good events=15413 | store events=15413 | wrong number of blocks=341 | block errors=198 | nfiles=10 | frequency=248.34 | duration=64.4
run=4114 | aqcuisition status=Running | starting date=Wed Jun 10 19:02:29 2015 | stopping date=Wed Jun 10 19:03:23 2015 | read events=15749 | good events=15180 | store events=15180 | wrong number of blocks=360 | block errors=209 | nfiles=10 | frequency=257.93 | duration=61.1
run=4115 | aqcuisition status=Running | starting date=Wed Jun 10 19:03:30 2015 | stopping date=Wed Jun 10 19:04:25 2015 | read events=15882 | good events=15367 | store events=15367 | wrong number of blocks=333 | block errors=182 | nfiles=10 | frequency=254.77 | duration=62.2
run=4116 | aqcuisition status=Running | starting date=Wed Jun 10 19:04:31 2015 | stopping date=Wed Jun 10 19:05:25 2015 | read events=15776 | good events=15240 | store events=15240 | wrong number of blocks=306 | block errors=230 | nfiles=10 | frequency=258.15 | duration=61.1
run=4117 | aqcuisition status=Running | starting date=Wed Jun 10 19:05:31 2015 | stopping date=Wed Jun 10 19:06:24 2015 | read events=15742 | good events=15227 | store events=15227 | wrong number of blocks=334 | block errors=181 | nfiles=10 | frequency=262.50 | duration=60.0
run=4118 | aqcuisition status=Running | starting date=Wed Jun 10 19:06:30 2015 | stopping date=Wed Jun 10 19:07:23 2015 | read events=15961 | good events=15455 | store events=15455 | wrong number of blocks=326 | block errors=180 | nfiles=10 | frequency=265.70 | duration=60.0
run=4119 | aqcuisition status=Running | starting date=Wed Jun 10 19:07:29 2015 | stopping date=Wed Jun 10 19:08:21 2015 | read events=15828 | good events=15333 | store events=15333 | wrong number of blocks=303 | block errors=192 | nfiles=10 | frequency=269.02 | duration=58.9
run=4120 | aqcuisition status=Running | starting date=Wed Jun 10 19:08:27 2015 | stopping date=Wed Jun 10 19:09:20 2015 | read events=15776 | good events=15269 | store events=15269 | wrong number of blocks=328 | block errors=179 | nfiles=10 | frequency=262.81 | duration=60.0
run=4121 | aqcuisition status=Running | starting date=Wed Jun 10 19:09:26 2015 | stopping date=Wed Jun 10 19:10:18 2015 | read events=15908 | good events=15415 | store events=15415 | wrong number of blocks=325 | block errors=168 | nfiles=10 | frequency=270.64 | duration=58.9
run=4122 | aqcuisition status=Running | starting date=Wed Jun 10 19:10:24 2015 | stopping date=Wed Jun 10 19:11:19 2015 | read events=15855 | good events=15372 | store events=15372 | wrong number of blocks=297 | block errors=186 | nfiles=10 | frequency=255.25 | duration=62.2
run=4123 | aqcuisition status=Running | starting date=Wed Jun 10 19:11:25 2015 | stopping date=Wed Jun 10 19:12:22 2015 | read events=15948 | good events=15464 | store events=15464 | wrong number of blocks=320 | block errors=164 | nfiles=10 | frequency=247.69 | duration=64.4
run=4124 | aqcuisition status=Running | starting date=Wed Jun 10 19:12:27 2015 | stopping date=Wed Jun 10 19:13:22 2015 | read events=15887 | good events=15364 | store events=15364 | wrong number of blocks=339 | block errors=184 | nfiles=10 | frequency=255.93 | duration=62.2
run=4125 | aqcuisition status=Running | starting date=Wed Jun 10 19:13:27 2015 | stopping date=Wed Jun 10 19:14:21 2015 | read events=16038 | good events=15563 | store events=15563 | wrong number of blocks=291 | block errors=184 | nfiles=10 | frequency=262.40 | duration=61.1
run=4126 | aqcuisition status=Running | starting date=Wed Jun 10 19:14:27 2015 | stopping date=Wed Jun 10 19:15:20 2015 | read events=15985 | good events=15521 | store events=15521 | wrong number of blocks=294 | block errors=170 | nfiles=10 | frequency=266.83 | duration=60.0
run=4127 | aqcuisition status=Running | starting date=Wed Jun 10 19:15:26 2015 | stopping date=Wed Jun 10 19:16:16 2015 | read events=15914 | good events=15435 | store events=15435 | wrong number of blocks=287 | block errors=192 | nfiles=10 | frequency=281.12 | duration=56.7
run=4128 | aqcuisition status=Running | starting date=Wed Jun 10 19:16:21 2015 | stopping date=Wed Jun 10 19:17:11 2015 | read events=15935 | good events=15421 | store events=15421 | wrong number of blocks=334 | block errors=180 | nfiles=10 | frequency=281.27 | duration=56.7
run=4129 | aqcuisition status=Running | starting date=Wed Jun 10 19:17:17 2015 | stopping date=Wed Jun 10 19:18:11 2015 | read events=15929 | good events=15394 | store events=15394 | wrong number of blocks=335 | block errors=200 | nfiles=10 | frequency=260.49 | duration=61.1
run=4130 | aqcuisition status=Running | starting date=Wed Jun 10 19:18:16 2015 | stopping date=Wed Jun 10 19:19:11 2015 | read events=16042 | good events=15541 | store events=15541 | wrong number of blocks=318 | block errors=183 | nfiles=10 | frequency=257.91 | duration=62.2
run=4131 | aqcuisition status=Running | starting date=Wed Jun 10 19:19:17 2015 | stopping date=Wed Jun 10 19:20:11 2015 | read events=15954 | good events=15419 | store events=15419 | wrong number of blocks=333 | block errors=202 | nfiles=10 | frequency=261.02 | duration=61.1
run=4132 | aqcuisition status=Running | starting date=Wed Jun 10 19:20:17 2015 | stopping date=Wed Jun 10 19:21:10 2015 | read events=16013 | good events=15511 | store events=15511 | wrong number of blocks=335 | block errors=167 | nfiles=10 | frequency=267.20 | duration=60.0
run=4133 | aqcuisition status=Running | starting date=Wed Jun 10 19:21:15 2015 | stopping date=Wed Jun 10 19:22:06 2015 | read events=15849 | good events=15306 | store events=15306 | wrong number of blocks=366 | block errors=177 | nfiles=10 | frequency=274.08 | duration=57.8
run=4134 | aqcuisition status=Running | starting date=Wed Jun 10 19:22:11 2015 | stopping date=Wed Jun 10 19:22:59 2015 | read events=15789 | good events=15305 | store events=15305 | wrong number of blocks=317 | block errors=167 | nfiles=10 | frequency=289.86 | duration=54.4
run=4135 | aqcuisition status=Running | starting date=Wed Jun 10 19:23:05 2015 | stopping date=Wed Jun 10 19:23:53 2015 | read events=15739 | good events=15204 | store events=15204 | wrong number of blocks=338 | block errors=197 | nfiles=10 | frequency=289.24 | duration=54.4
run=4136 | aqcuisition status=Running | starting date=Wed Jun 10 19:23:58 2015 | stopping date=Wed Jun 10 19:24:47 2015 | read events=15862 | good events=15357 | store events=15357 | wrong number of blocks=343 | block errors=162 | nfiles=10 | frequency=285.32 | duration=55.6
run=4137 | aqcuisition status=Running | starting date=Wed Jun 10 19:24:52 2015 | stopping date=Wed Jun 10 19:25:40 2015 | read events=15866 | good events=15364 | store events=15364 | wrong number of blocks=336 | block errors=166 | nfiles=10 | frequency=291.20 | duration=54.4
run=4138 | aqcuisition status=Running | starting date=Wed Jun 10 19:25:45 2015 | stopping date=Wed Jun 10 19:26:33 2015 | read events=15693 | good events=15207 | store events=15207 | wrong number of blocks=322 | block errors=164 | nfiles=10 | frequency=288.12 | duration=54.4
run=4139 | aqcuisition status=Running | starting date=Wed Jun 10 19:26:38 2015 | stopping date=Wed Jun 10 19:27:26 2015 | read events=15695 | good events=15259 | store events=15259 | wrong number of blocks=271 | block errors=165 | nfiles=10 | frequency=288.94 | duration=54.4
run=4140 | aqcuisition status=Running | starting date=Wed Jun 10 19:27:32 2015 | stopping date=Wed Jun 10 19:28:19 2015 | read events=15693 | good events=15208 | store events=15208 | wrong number of blocks=306 | block errors=179 | nfiles=10 | frequency=294.27 | duration=53.3
run=4141 | aqcuisition status=Running | starting date=Wed Jun 10 19:28:25 2015 | stopping date=Wed Jun 10 19:29:11 2015 | read events=15972 | good events=15475 | store events=15475 | wrong number of blocks=318 | block errors=179 | nfiles=10 | frequency=305.89 | duration=52.2
run=4142 | aqcuisition status=Running | starting date=Wed Jun 10 19:29:16 2015 | stopping date=Wed Jun 10 19:30:01 2015 | read events=15857 | good events=15383 | store events=15383 | wrong number of blocks=311 | block errors=163 | nfiles=10 | frequency=310.78 | duration=51.1
run=4143 | aqcuisition status=Running | starting date=Wed Jun 10 19:30:06 2015 | stopping date=Wed Jun 10 19:30:50 2015 | read events=15679 | good events=15211 | store events=15211 | wrong number of blocks=299 | block errors=169 | nfiles=10 | frequency=313.69 | duration=50.0
run=4144 | aqcuisition status=Running | starting date=Wed Jun 10 19:30:55 2015 | stopping date=Wed Jun 10 19:31:38 2015 | read events=15732 | good events=15281 | store events=15281 | wrong number of blocks=307 | block errors=144 | nfiles=10 | frequency=322.48 | duration=48.9
run=4145 | aqcuisition status=Running | starting date=Wed Jun 10 19:31:43 2015 | stopping date=Wed Jun 10 19:32:26 2015 | read events=15833 | good events=15347 | store events=15347 | wrong number of blocks=315 | block errors=171 | nfiles=10 | frequency=324.16 | duration=48.9
run=4146 | aqcuisition status=Running | starting date=Wed Jun 10 19:32:31 2015 | stopping date=Wed Jun 10 19:33:15 2015 | read events=15608 | good events=15158 | store events=15158 | wrong number of blocks=292 | block errors=158 | nfiles=10 | frequency=313.13 | duration=50.0
run=4147 | aqcuisition status=Running | starting date=Wed Jun 10 19:33:19 2015 | stopping date=Wed Jun 10 19:34:03 2015 | read events=15561 | good events=15108 | store events=15108 | wrong number of blocks=260 | block errors=193 | nfiles=10 | frequency=311.40 | duration=50.0
run=4148 | aqcuisition status=Running | starting date=Wed Jun 10 19:34:08 2015 | stopping date=Wed Jun 10 19:34:50 2015 | read events=15513 | good events=15029 | store events=15029 | wrong number of blocks=292 | block errors=192 | nfiles=10 | frequency=324.95 | duration=47.8
run=4149 | aqcuisition status=Running | starting date=Wed Jun 10 19:34:54 2015 | stopping date=Wed Jun 10 19:35:37 2015 | read events=15440 | good events=14951 | store events=14951 | wrong number of blocks=315 | block errors=174 | nfiles=10 | frequency=315.61 | duration=48.9
run=4150 | aqcuisition status=Running | starting date=Wed Jun 10 19:35:41 2015 | stopping date=Wed Jun 10 19:36:24 2015 | read events=15546 | good events=15057 | store events=15057 | wrong number of blocks=292 | block errors=197 | nfiles=10 | frequency=318.50 | duration=48.9
run=4151 | aqcuisition status=Running | starting date=Wed Jun 10 19:36:28 2015 | stopping date=Wed Jun 10 19:37:11 2015 | read events=15565 | good events=15016 | store events=15016 | wrong number of blocks=368 | block errors=181 | nfiles=10 | frequency=318.11 | duration=48.9
run=4152 | aqcuisition status=Running | starting date=Wed Jun 10 19:37:16 2015 | stopping date=Wed Jun 10 19:38:00 2015 | read events=15671 | good events=15120 | store events=15120 | wrong number of blocks=355 | block errors=196 | nfiles=10 | frequency=313.11 | duration=50.0
