# Generated by P. 15/05/2012.
# Proton energies (ch) where found from Brho runs (624-627,628)
# 5th camp calibration was simply corrected for a gain change looking at p
# in the Brho runs. Only the a1 parameter was modified.
# We expect it to work reasonably at least for light charged particles
# Paola 17/08/2012: added rings 10-12 calibration coefficients
10   6    21.0506   0.436047   6   0.385  0.097141   4
10   7    22.5876   0.372301   6.01   0.385  0.052968   4
10   8    27.6723   0.439873   6.01   0.385  0.055829   4
10   9    24.7985   0.366381   6.01   0.385  0.270992   4
10   10    14.4354   0.271059   6.01   0.385  0.059722   4
10   11    17.5169   0.310395   6.00832   0.385  0.026834   4
10   12    19.6824   0.24833   6.01   0.385  0.107312   4
10   13    18.5139   0.335953   6.00999   0.385  0.120775   4
10   14    26.3333   0.282461   6   0.385  0.109877   4
10   15    21.6083   0.38106   6   0.385  0.026052   4
10   16    36.4748   0.220111   6   0.385  0.111488   4
10   17    30.7509   0.256179   6   0.385  0.022264   4
10   18    34.53   0.261617   6   0.385  0.013089   4
10   19    26.4214   0.383688   6.01   0.385  0.054841   4
10   20    25.8763   0.225502   6.01   0.385  0.077882   4
10   21    38.734   0.308283   6   0.385  0.044713   4
10   22    29.8375   0.290109   6   0.385  0.043625   4
10   23    26.1143   0.265762   6   0.385  0.03263   4
10   24    37.792   0.258424   6   0.385  0.044536   4
11   1    41.5531   0.135331   6   0.385  0.945492   20
11   2    28.5326   0.149503   6   0.385  0.680225   11
11   3    43.6683   0.263795   6   0.385  6.79071   23
11   4    38.2101   0.264939   6   0.385  3.65305   19
11   5    27.3041   0.225641   6   0.385  5.48447   21
11   6    22.7643   0.26324   6.01   0.385  1.71912   20
11   7    25.5218   0.308952   6   0.385  3.95263   19
11   8    23.8519   0.266931   6   0.385  7.02431   21
11   9    34.957   0.245337   6   0.385  2.10908   22
11   10    37.381   0.277057   6   0.385  0.524242   22
11   11    42.3745   0.236614   6   0.385  2.56223   22
11   12    58.8397   0.247649   6   0.385  0.771816   24
11   13    39.3556   0.310099   6.01   0.385  0.908542   24
11   14    68.5091   1.03699   6.0093   0.385  0   2
11   15    35.0957   0.205545   6   0.385  1.20388   26
11   16    34.1086   0.282786   6   0.385  0.317121   24
11   17    36.6227   0.277868   6   0.385  6.47339   24
11   18    33.7818   0.232929   6   0.385  0.244387   24
11   19    22.9784   0.175495   6   0.385  0.278537   25
11   20    38.8876   0.159342   6   0.385  0.375362   25
11   21    61.4408   0.312852   6   0.385  0.299553   23
11   22    49.8196   0.23264   6   0.385  1.5104   25
11   23    59.7617   0.220236   6   0.385  1.16612   24
11   24    56.0638   0.167834   6   0.385  0.327981   21
12   1    55.3925   0.223595   6   0.385  1.3553   10
12   2    114.853   0.278126   6   0.385  1.30535   7
12   3    117.654   0.288789   6   0.385  1.12574   9
12   4    101.383   0.355959   6   0.385  1.34396   11
12   5    53.487   0.256547   6   0.385  2.54658   13
12   6    81.8259   0.35776   6   0.385  1.39529   12
12   7    52.285   0.274444   6   0.385  2.59562   14
12   8    42.9468   0.271776   6   0.385  1.40763   13
12   9    53.211   0.257353   6   0.385  0.930946   10
12   10    47.7396   0.248057   6   0.385  1.57063   12
12   11    74.4039   0.338883   6   0.385  3.09899   11
12   12    72.7687   0.294224   6   0.385  1.87212   15
12   13    74.9627   0.288434   6   0.385  0.885865   13
12   14    44.3616   0.347313   6   0.385  0.581419   13
12   15    89.8028   0.235917   6   0.385  0.885872   11
12   16    53.6406   0.25076   6   0.385  0.484789   15
12   17    94.9127   0.398394   6   0.385  0.439734   12
12   18    38.6773   0.191469   6   0.385  1.32383   18
12   19    62.5343   0.284212   6   0.385  0.647889   13
12   20    67.908   0.310091   6   0.385  0.378103   12
12   21    35.2426   0.352004   6   0.385  0.263041   11
12   22    43.745   0.198291   6   0.385  1.10379   17
12   23    82.778   0.275809   6   0.385  1.1587   11
12   24    122.191   0.264935   6   0.385  3.8355   9

