#Si	    CsI number based on the geometry
0	0	1	12	13	24	25
1	2	3	14	15	26	27
2	4	5	16	17	28	29
3	6	7	18	19	30	31
4	8	9	20	21	32	33
5	10	11	22	23	34	35
6	36	37	-1	-1	-1	-1
7	38	39	-1	-1	-1	-1
8	-1	-1	-1	-1	-1	-1
9	-1	-1	-1	-1	-1	-1
10	54	55	-1	-1	-1	-1
11	52	53	-1	-1	-1	-1
12	50	51	66	67	78	79
13	48	49	64	65	76	77
14	46	47	62	63	74	75
15	44	45	60	61	72	73
16	42	43	58	59	70	71
17	40	41	56	57	68	69

