#Run 572   2007 
#Total   0 ev.  Physical       0 ev.
#Paola: modified 22/11/2012 for runs > 600 (Brho runs)
#-------------------------------------------------------------
# c  m  t   n_phys ave_phys sig_phys  n_gene ave_gene sig_gene
#-------------------------------------------------------------
8   21   2  0  0.00  0.00  0   87.18  4.11
8   23   2  0  0.00  0.00  0   88.07    -1
10   1   2  0  0.00  0.00  0   90.33    -1
10   3   2  0  0.00  0.00  0   88.71  2.98
10   5   2  0  0.00  0.00  0   90.52    -1
10   7   2  0  0.00  0.00  0   88.96  3.35
10   9   2  0  0.00  0.00  0   88.65  2.91
10   11  2  0  0.00  0.00  0    86.55  3.49
10   13  2  0  0.00  0.00  0    89.81    -1
10   15  2  0  0.00  0.00  0    88.13  2.61
10   17  2  0  0.00  0.00  0    92.60    -1
10   19  2  0  0.00  0.00  0    89.16  3.06
10   21  2  0  0.00  0.00  0    87.33  3.03
10   23  2  0  0.00  0.00  0    91.22    -1
12   1   2  0  0.00  0.00  0   92.02    -1
12   3   2  0  0.00  0.00  0   87.42    -1
12   5   2  0  0.00  0.00  0   88.27    -1
12   7   2  0  0.00  0.00  0   87.40  3.19
12   9   2  0  0.00  0.00  0   113.40  -1
12   11  2  0  0.00  0.00  0    108.27  -1
12   13  2  0  0.00  0.00  0    108.02  -1
12   15  2  0  0.00  0.00  0    110.11  -1
12   17  2  0  0.00  0.00  0    107.97  -1
12   19  2  0  0.00  0.00  0    108.89  -1
12   21  2  0  0.00  0.00  0    107.12  -1
12   23  2  0  0.00  0.00  0    108.64  -1
13   1   2  0  0.00  0.00  0   108.64  -1
13   4   2  0  0.00  0.00  0   107.90  -1
13   7   2  0  0.00  0.00  0   107.39  -1
13   10  2  0  0.00  0.00  0    107.06  -1
13   13  2  0  0.00  0.00  0    108.6  -1
13   16  2  0  0.00  0.00  0    109.56  -1
13   19  2  0  0.00  0.00  0    109.56  -1
13   22  2  0  0.00  0.00  0    107.45  -1
14   1   2  0  0.00  0.00  0   107.06  -1
14   3   2  0  0.00  0.00  0   109.03    -1
14   5   2  0  0.00  0.00  0   106.65  -1
14   7   2  0  0.00  0.00  0   108.34    -1
14   9   2  0  0.00  0.00  0   108.53    -1
14   11  2  0  0.00  0.00  0    109.10  -1
14   13  2  0  0.00  0.00  0    109.10  -1
14   15  2  0  0.00  0.00  0    108.10    -1
16   1   2  0  0.00  0.00  0   109.90    -1
16   2   2  0  0.00  0.00  0   109.90    -1
16   3   2  0  0.00  0.00  0   109.90    -1
16   4   2  0  0.00  0.00  0   109.90    -1
16   5   2  0  0.00  0.00  0   109.90    -1
16   6   2  0  0.00  0.00  0   109.90    -1
16   7   2  0  0.00  0.00  0   109.90    -1
16   8   2  0  0.00  0.00  0   109.90    -1
4   1    4 0  0.00 0.00 0  123.36  3.98
4   2    4 0  0.00 0.00 0  126.40  3.94
4   3    4 0  0.00 0.00 0  125.29  3.68
4   4    4 0  0.00 0.00 0  126.96  3.85
4   5    4 0  0.00 0.00 0  133.35  4.20
4   6    4 0  0.00 0.00 0  117.25  4.07
4   7    4 0  0.00 0.00 0  117.01  4.02
4   8    4 0  0.00 0.00 0  128.68  3.97
4   9    4 0  0.00 0.00 0  120.46  3.88
4   10   4 0  0.00 0.00 0  120.70  57.50
4   11   4 0  0.00 0.00 0  129.62  3.62
4   12   4 0  0.00 0.00 0  129.90  3.67
4   13   4 0  0.00 0.00 0  127.10  7.35
4   14   4 0  0.00 0.00 0  121.64  3.86
4   15   4 0  0.00 0.00 0  121.17  3.94
4   16   4 0  0.00 0.00 0  121.74  3.97
4   19   4 0  0.00 0.00 0  83.93  3.78
4   20   4 0  0.00 0.00 0  78.99  3.82
4   21   4 0  0.00 0.00 0  65.00  -1
4   22   4 0  0.00 0.00 0  75.22  3.76
4   23   4 0  0.00 0.00 0  85.33  3.92
4   24   4 0  0.00 0.00 0  74.54  4.10
5   1    4 0  0.00 0.00 0  94.17  3.95
5   2    4 0  0.00 0.00 0  91.01  3.85
5   3    4 0  0.00 0.00 0  90.97  3.55
5   4    4 0  0.00 0.00 0  98.86  3.58
5   5    4 0  0.00 0.00 0  88.04  3.78
5   6    4 0  0.00 0.00 0  90.68  5.52
5   7    4 0  0.00 0.00 0  76.69  3.79
5   8    4 0  0.00 0.00 0  79.40  3.85
5   9    4 0  0.00 0.00 0  99.59  3.61
5   10   4 0  0.00 0.00 0  106.66  3.69
5   11   4 0  0.00 0.00 0  101.39  3.60
5   12   4 0  0.00 0.00 0  98.29  3.80
5   13   4 0  0.00 0.00 0  103.89  3.68
5   14   4 0  0.00 0.00 0  103.18  3.74
5   15   4 0  0.00 0.00 0  93.69  3.81
5   16   4 0  0.00 0.00 0  98.72  3.78
5   19   4 0  0.00 0.00 0  93.35  3.64
5   20   4 0  0.00 0.00 0  116.75  3.66
5   21   4 0  0.00 0.00 0  103.76  3.65
5   22   4 0  0.00 0.00 0  83.37  3.62
5   23   4 0  0.00 0.00 0  85.29  3.83
5   24   4 0  0.00 0.00 0  92.52  3.90
6   1    4 0  0.00 0.00 0  65.00  -1
6   2    4 0  0.00 0.00 0  87.66  4.72
6   3    4 0  0.00 0.00 0  91.85  4.41
6   4    4 0  0.00 0.00 0  106.84  4.21
6   5    4 0  0.00 0.00 0  80 -1
6   6    4 0  0.00 0.00 0  110.50  4.87
6   7    4 0  0.00 0.00 0  84 -1
6   8    4 0  0.00 0.00 0  105.46  3.89
6   9    4 0  0.00 0.00 0  65.  -1
6   10   4 0  0.00 0.00 0  120.28  3.88
6   11   4 0  0.00 0.00 0  114.64  3.82
6   12   4 0  0.00 0.00 0  120.59  3.79
6   13   4 0  0.00 0.00 0  16.47  3.97
6   14   4 0  0.00 0.00 0  5.22  4.13
6   15   4 0  0.00 0.00 0  97.00  -1
6   16   4 0  0.00 0.00 0  1.22  4.54
6   17   4 0  0.00 0.00 0  0  -1
6   18   4 0  0.00 0.00 0  4.77  4.01
6   19   4 0  0.00 0.00 0  115.72  4.11
6   20   4 0  0.00 0.00 0  107.93  4.15
6   21   4 0  0.00 0.00 0  106.13  4.01
6   22   4 0  0.00 0.00 0  113.02  3.98
6   23   4 0  0.00 0.00 0  51.81  3.99
6   24   4 0  0.00 0.00 0  110.93  5.71
7   1    4 0  0.00 0.00 0  133.71  4.17
7   2    4 0  0.00 0.00 0  121.18  3.99
7   3    4 0  0.00 0.00 0  126.16  4.58
7   4    4 0  0.00 0.00 0  118.17  5.12
7   5    4 0  0.00 0.00 0  119.80  3.91
7   6    4 0  0.00 0.00 0  120.47  3.97
7   7    4 0  0.00 0.00 0  112.47  3.85
7   8    4 0  0.00 0.00 0  124.01  3.97
7   9    4 0  0.00 0.00 0  56.87  3.86
7   10   4 0  0.00 0.00 0  58.72  3.94
7   11   4 0  0.00 0.00 0  55.96  3.77
7   12   4 0  0.00 0.00 0  52.39  3.87
7   13   4 0  0.00 0.00 0  55.85  4.06
7   14   4 0  0.00 0.00 0  62.13  3.90
7   15   4 0  0.00 0.00 0  67.09  3.77
7   16   4 0  0.00 0.00 0  74.59  4.01
7   17   4 0  0.00 0.00 0  73.08  4.02
7   18   4 0  0.00 0.00 0  84.61  4.07
7   19   4 0  0.00 0.00 0  80.67  3.94
7   20   4 0  0.00 0.00 0  50.95  3.96
7   21   4 0  0.00 0.00 0  63.65  4.02
7   22   4 0  0.00 0.00 0  64.85  3.99
7   23   4 0  0.00 0.00 0  70.55  3.91
7   24   4 0  0.00 0.00 0  66.79  3.99
8   1    4 0  0.00 0.00 0  74.13  5.87
8   2    4 0  0.00 0.00 0  76.90  5.89
8   3    4 0  0.00 0.00 0  79.35  6.14
