CI_0805_GG 121.212977 0.130354 34.243555 0.090984 257.375599 239
CI_0805_PG 95.787576 0.009049 2.388782 0.006215 31.001403 18
CI_0807_GG 112.700324 0.167074 43.226192 0.130120 401.729358 269
CI_0807_PG 93.366471 0.011166 2.841351 0.006833 614.457144 20
CI_0809_GG 115.294933 0.200816 48.555396 0.159382 1422.323869 275
CI_0809_PG 94.241542 0.016479 3.442443 0.018195 11.032036 9
CI_0811_GG 107.980849 0.510112 54.586825 1.040819 109.043465 98
CI_0811_PG 93.834227 0.018682 3.844645 0.021457 26.543903 10
CI_0813_GG 118.370292 0.170507 42.980328 0.131241 1338.901719 264
CI_0813_PG 93.120869 0.013850 2.990943 0.014649 5.742184 8
CI_0815_GG 104.306422 0.142231 36.696468 0.104856 432.327024 224
CI_0815_PG 95.403560 0.009690 2.501777 0.006345 440.836755 16
CI_0817_GG 99.025221 0.977206 80.364161 1.825301 147.472181 133
CI_0817_PG 93.043451 0.063575 5.191705 0.074460 9.313378 8
CI_0819_GG 99.379957 0.797442 76.830670 1.481795 123.809373 138
CI_0819_PG 92.394160 0.047424 5.471643 0.060367 25.786979 10
CI_0821_GG 106.293702 0.150408 38.794166 0.114677 501.041809 250
CI_0821_PG 93.015687 0.010114 2.616723 0.006747 349.703721 18
CI_0823_GG 106.722508 0.120334 31.601990 0.083243 249.251314 217
CI_0823_PG 92.317999 0.008640 2.274078 0.005791 74.371304 15
CI_1001_GG 120.715650 0.129354 34.049819 0.090128 255.959056 244
CI_1001_PG 94.749356 0.008949 2.363939 0.006223 20.982791 16
CI_1003_GG 123.667551 0.196575 30.701060 0.274222 95.275647 78
CI_1003_PG 93.960444 0.008017 1.947623 0.004165 1213.865874 15
CI_1005_GG 133.945168 0.125474 32.724122 0.089252 308.668806 215
CI_1005_PG 94.890708 0.008579 2.196578 0.005075 539.341184 15
CI_1007_GG 123.783741 0.129747 33.774818 0.093667 329.352742 216
CI_1007_PG 93.750180 0.008994 2.316925 0.005523 428.724015 15
CI_1009_GG 127.239030 0.157456 39.563727 0.117176 1200.424323 238
CI_1009_PG 93.204000 0.011718 2.783508 0.010585 16.346577 9
CI_1011_GG 124.668702 0.379998 45.599343 0.727284 105.376674 88
CI_1011_PG 91.694590 0.017991 3.183888 0.017721 15.388486 8
CI_1013_GG 126.753648 0.129634 33.614482 0.090112 559.061472 226
CI_1013_PG 93.953668 0.008963 2.275494 0.005097 624.616579 18
CI_1015_GG 130.581805 0.121778 31.080392 0.089309 694.479100 188
CI_1015_PG 92.380642 0.010782 2.269584 0.011823 7.103681 5
CI_1017_GG 143.373517 0.136638 32.818607 0.105908 885.193425 181
CI_1017_PG 96.679450 0.010461 2.328812 0.010425 10.324205 6
CI_1019_GG 118.858090 0.131916 32.873639 0.101283 437.758088 189
CI_1019_PG 94.067455 0.008613 2.171888 0.005485 940.399504 13
CI_1021_GG 125.751302 0.125739 32.443580 0.092360 499.131118 203
CI_1021_PG 91.796824 0.008594 2.218484 0.005542 404.558731 14
CI_1023_GG 124.963311 0.189053 32.552320 0.257249 87.256129 88
CI_1023_PG 95.353572 0.009391 2.262931 0.008359 22.509737 7
CI_1201_GG 128.507051 0.138421 22.769225 0.194748 61.036646 58
CI_1201_PG 96.186838 0.006761 1.594407 0.005863 153.514324 4
CI_1203_GG 129.644398 0.188393 33.202405 0.244199 104.854947 93
CI_1203_PG 92.601896 0.008426 2.093713 0.004925 1027.801049 13
CI_1205_GG 121.803304 0.122557 32.039979 0.088764 241.863454 212
CI_1205_PG 92.355206 0.008437 2.210843 0.005590 164.681066 15
CI_1207_GG 129.052529 0.140026 33.490639 0.108627 483.659849 182
CI_1207_PG 92.452300 0.011533 2.363930 0.013162 6.528548 5
CI_1209_GG 83.394184 0.303448 31.704525 0.437946 78.055999 78
CI_1209_PG 23.643619 0.014543 2.164060 0.015125 12.776680 5
CI_1211_GG 67.044784 1.374028 95.634722 2.993859 118.075678 138
CI_1211_PG 20.995372 0.108598 6.504568 0.153406 2.114184 8
CI_1213_GG 93.140985 0.133721 34.243387 0.091490 964.704080 218
CI_1213_PG 21.714922 0.010562 2.752180 0.007124 281.173976 17
CI_1215_GG 78.810636 0.111398 28.975278 0.081852 252.928252 185
CI_1215_PG 23.878486 0.009339 2.417925 0.005682 481.570134 15
CI_1217_GG 82.808254 0.133986 34.118417 0.100968 581.835895 204
CI_1217_PG 21.111982 0.010288 2.688214 0.006405 234.459112 18
CI_1219_GG 89.079803 0.137455 35.251870 0.103928 495.179631 214
CI_1219_PG 22.203897 0.010577 2.785459 0.006971 103.774342 20
CI_1221_GG 88.331388 0.121733 31.726528 0.088655 218.561020 203
CI_1221_PG 20.426672 0.009700 2.479563 0.005577 654.537123 17
CI_1223_GG 73.788724 0.132861 33.086457 0.103290 799.581397 193
CI_1223_PG 21.956951 0.009914 2.564066 0.006176 317.230477 18
SI75_10_GG 55.072439 0.026687 6.999923 0.018933 123.409674 55
SI75_10_PG 61.260161 0.005059 1.255884 0.002214 7474.492070 6
SILI_10_GG 53.622412 0.013186 3.452233 0.009594 190.798150 30
SILI_10_PG 61.986320 0.005609 1.178150 0.002037 18824.431814 5
SI75_11_GG 45.805680 0.024585 6.424194 0.017071 187.980002 52
SI75_11_PG 62.971823 0.005044 1.250383 0.002153 7925.880638 6
SILI_11_GG 47.024756 0.014156 3.704202 0.012345 1403.666990 42
SILI_11_PG 61.513717 0.005242 1.208827 0.002307 11889.574700 5
SI75_12_GG 50.424061 0.062046 8.559552 0.095339 16.627387 18
SI75_12_PG 60.497281 0.008633 1.298532 0.007132 1807.390060 2
SILI_12_GG 94.404273 70.035761 311.195186 431.682794 66.780456 145
SILI_12_PG 21.690792 0.009000 1.084143 0.011332 1246.389170 2
SI75_13_GG 31.933858 0.028239 7.457289 0.019727 44.773756 59
SI75_13_PG 60.447397 0.005113 1.255406 0.002033 6810.030160 7
SILI_13_GG 41.824074 0.015103 3.987235 0.010810 34.656145 32
SILI_13_PG 60.566141 0.005408 1.198517 0.002209 15428.074912 5
SI75_14_GG 35.326284 0.020854 5.508505 0.014914 51.686194 55
SI75_14_PG 59.482824 0.004938 1.203900 0.002120 9352.993079 9
SILI_14_GG 45.364950 0.011072 2.926305 0.007718 23.729017 25
SILI_14_PG 59.461333 0.005381 1.115311 0.002015 18387.876832 5
SI75_15_GG 35.525136 0.020321 5.369056 0.014310 44.716419 43
SI75_15_PG 59.336400 0.004754 1.167829 0.001973 9206.051547 6
SILI_15_GG 52.376291 0.012082 3.192974 0.008375 25.228617 25
SILI_15_PG 57.397454 0.005305 1.179951 0.002509 11025.181139 4
SI75_16_GG 6.510866 5.473695 81.976162 5.139374 87.700909 97
SI75_16_PG 54.232929 0.020603 1.913898 0.024320 612.614314 3
SILI_16_GG 43.506188 0.012349 3.257088 0.008850 53.913117 26
SILI_16_PG 58.126341 0.005066 1.197714 0.002467 11608.759474 4
SI75_17_GG 34.543522 0.023045 6.087954 0.016366 52.052774 48
SI75_17_PG 58.622997 0.004982 1.234112 0.002233 8081.443075 6
SILI_17_GG 60.729959 0.005900 1.550739 0.004231 75.132485 12
SILI_17_PG 59.107512 0.004969 1.143571 0.002199 15648.869190 4
SI_0201_GG 84.704867 0.155090 25.294660 0.215272 101.365522 68
SI_0201_PG 74.117480 0.011239 1.937314 0.013872 43.711064 3
SI_0203_GG 83.127019 0.104533 17.455919 0.135005 39.320142 48
SI_0203_PG 72.348677 0.005959 1.550518 0.005474 1801.710912 28
SI_0205_GG 85.418440 0.039208 10.355283 0.027678 69.259668 83
SI_0205_PG 73.762770 0.003674 0.969661 0.002546 22.580573 6
SI_0207_GG 85.431098 0.037798 9.975822 0.026347 93.439442 75
SI_0207_PG 71.407290 0.003608 0.947947 0.002452 72.112347 6
SI_0209_GG 97.025693 0.033542 8.860010 0.023698 67.177132 72
SI_0209_PG 70.729061 0.003442 0.907592 0.002399 30.669617 5
SI_0211_GG 92.753347 0.033790 8.925626 0.023870 57.205043 71
SI_0211_PG 70.714858 0.003419 0.900553 0.002330 48.996689 5
SI_0213_GG 106.651200 0.033368 5.448285 0.042647 31.336230 13
SI_0213_PG 70.364032 0.003123 0.822026 0.002262 60.735879 5
SI_0215_GG 55.308175 3.163660 116.519798 3.308315 193.192633 178
SI_0215_PG 62.033954 0.012587 1.345260 0.013084 2042.727345 2
SI_0217_GG 102.023141 0.031796 8.395281 0.022249 66.412648 64
SI_0217_PG 71.581783 0.003332 0.877751 0.002250 51.095471 5
SI_0219_GG 106.460177 0.029781 7.866301 0.021291 58.635797 63
SI_0219_PG 71.239025 0.003250 0.856988 0.002227 41.621823 5
SI_0221_GG 96.971539 0.022951 6.060215 0.015952 45.967663 46
SI_0221_PG 72.109942 0.003012 0.791781 0.002009 77.018601 4
SI_0223_GG 73.993910 0.607058 56.631438 1.274371 104.875285 98
SI_0223_PG 65.012638 0.021078 3.970830 0.024446 97.894263 10
SI_0301_GG 111.326020 0.388646 57.362701 0.597185 125.257600 138
SI_0301_PG 75.023352 0.023001 4.087008 0.026235 9.308689 10
SI_0302_GG 106.081484 0.192084 31.581127 0.259318 110.259641 88
SI_0302_PG 73.800852 0.011820 2.516110 0.012262 227.790322 7
SI_0303_GG 136.614587 0.104755 18.955119 0.125915 68.760227 58
SI_0303_PG 73.461989 0.006663 1.617122 0.006043 311.090746 5
SI_0304_GG 120.080806 0.090819 19.858057 0.091610 194.428673 78
SI_0304_PG 72.129801 0.006823 1.582867 0.006472 136.046183 4
SI_0305_GG 107.791908 0.026640 7.037381 0.018811 45.400301 56
SI_0305_PG 70.439481 0.003125 0.825627 0.002092 33.613713 5
SI_0306_GG 114.489519 0.027209 7.187875 0.018995 43.103448 56
SI_0306_PG 71.586786 0.003196 0.844186 0.002197 24.219367 5
SI_0307_GG 112.606787 0.026151 6.907739 0.018378 40.950979 56
SI_0307_PG 71.362486 0.003136 0.827890 0.002174 18.202949 4
